date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2022-10-24,2146992,2227333,0,0,2146992
2022-10-25,8147101,6979594,21300,391068,8538169
2022-10-26,15818720,9287580,41500,764015,16582735
2022-10-27,15076487,2949956,17400,317376,15393863
2022-10-28,13601953,2552614,41500,756960,14358913
2022-10-31,15152037,2193351,58700,1048969,16201006
2022-11-01,16805679,3831549,77900,1375714,18181393
2022-11-02,16650641,3625037,64200,1160094,17810735
2022-11-03,16091479,1641505,73246,1319160,17410639
2022-11-04,15847308,3415573,74846,1343486,17190794
2022-11-07,19845824,5957370,73946,1311063,21156887
2022-11-08,23047376,4073244,73546,1270875,24318251
2022-11-09,59166391,45908008,85046,1561445,60727836
2022-11-10,64622251,14841520,75446,1378398,66000649
2022-11-11,85596604,32522948,72446,1288814,86885418
2022-11-14,76047105,4894518,71146,1294857,77341962
2022-11-15,103235123,45359898,85846,1576133,104811256
2022-11-16,135848341,37466911,77246,1429051,137277392
2022-11-17,153485554,25752893,75446,1399523,154885077
2022-11-18,144856604,18543751,78452,1455284,146311888
2022-11-21,165337371,32947094,58946,1095217,166432588
2022-11-22,236163336,79595407,100846,1863634,238026970
2022-11-23,266484166,33511622,139304,2517223,269001389
2022-11-24,282388782,20000475,126304,2306311,284695093
2022-11-25,282070828,1891180,135604,2393411,284464239
2022-11-28,283335277,3395862,94846,1667393,285002670
2022-11-29,292209930,11967375,58146,1051280,293261210
2022-11-30,293613803,6701005,77846,1356077,294969880
2022-12-01,298096063,11298686,80790,1414632,299510695
2022-12-02,295608659,3582479,68546,1200240,296808899
2022-12-05,299099524,8515656,47046,805898,299905422
2022-12-06,304095660,6725385,42246,720717,304816377
2022-12-07,300751665,5458160,25546,454463,301206128
2022-12-08,333047400,37345009,58746,1069765,334117165
2022-12-09,360014632,34075768,63974,1184158,361198790
2022-12-12,345561966,11165508,148774,2782074,348344040
2022-12-13,343015402,7337195,168474,3120139,346135541
2022-12-14,347131169,6837791,160574,2880697,350011866
2022-12-15,347692142,2161952,172709,3093218,350785360
2022-12-16,337665589,9474824,186009,3363043,341028632
2022-12-19,340783894,6872034,190074,3326295,344110189
2022-12-20,342281853,2486764,185074,3177721,345459574
2022-12-21,342870552,1170537,191241,3247272,346117824
2022-12-22,345759303,3500379,181074,2985911,348745214
2022-12-23,345207345,2795900,207341,3460521,348667866
2022-12-26,348192952,3757441,217474,3570923,351763875
2022-12-27,348185493,5680007,327574,5572033,353757526
2022-12-28,351080760,5690607,460374,7453455,358534215
2022-12-29,349118702,765987,454474,7389747,356508449
2022-12-30,347296591,465863,462474,7570699,354867290
2023-01-03,354560741,11156791,498624,8227296,362788037
2023-01-04,354614875,2033488,238124,3895709,358510584
2023-01-05,346185125,1491638,230674,3879937,350065062
2023-01-06,340099130,593101,129174,2188207,342287337
