date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,39841653,45433953,0,0,39841653
2019-08-20,48172734,22551269,0,0,48172734
2019-08-21,48729889,11679419,0,0,48729889
2019-08-22,52624209,15539859,0,0,52624209
2019-08-23,85140220,45685686,0,0,85140220
2019-08-26,83518906,45337479,0,0,83518906
2019-08-27,81114512,20358821,0,0,81114512
2019-08-28,92378364,34881681,0,0,92378364
2019-08-29,90961088,13787977,0,0,90961088
2019-08-30,90724946,16513434,0,0,90724946
2019-09-02,91396669,16367137,0,0,91396669
2019-09-03,85797646,17332446,0,0,85797646
2019-09-04,90527610,15801535,2000,62340,90589950
2019-09-05,93531580,27000375,2000,63200,93594780
2019-09-06,95834456,16640127,2000,64080,95898536
2019-09-09,101693316,31904770,2000,68000,101761316
2019-09-10,112749431,34302166,2000,68380,112817811
2019-09-11,120822251,38409406,4000,137800,120960051
2019-09-12,116390672,15639430,4000,136800,116527472
2019-09-16,127312371,20121138,3900,131040,127443411
2019-09-17,131430872,18213499,3900,127335,131558207
2019-09-18,132821953,13972871,4000,130440,132952393
2019-09-19,150180942,73901313,3400,119340,150300282
2019-09-20,184087518,101069129,700,24899,184112417
2019-09-23,181264295,47870096,700,23359,181287654
2019-09-24,195809255,83824502,700,25697,195834952
2019-09-25,213862575,80426123,1300,45565,213908140
2019-09-26,180804766,53308057,300,10170,180814936
2019-09-27,192236863,41738349,3700,127095,192363958
2019-09-30,164973699,17372608,1900,64030,165037729
2019-10-08,166395855,24893609,3100,102176,166498031
2019-10-09,165139606,20283307,1200,38628,165178234
2019-10-10,164365547,18790455,101600,3362960,167728507
2019-10-11,168205680,21839874,101600,3315208,171520888
2019-10-14,173133470,20409438,102800,3391372,176524842
2019-10-15,172127880,19978154,103700,3310104,175437984
2019-10-16,180742171,18801098,104000,3289520,184031691
2019-10-17,195363864,23500673,105100,3313803,198677667
2019-10-18,195500787,17086010,105100,3321160,198821947
2019-10-21,201117084,11048539,104400,3331404,204448488
2019-10-22,200145148,9989399,104400,3350196,203495344
2019-10-23,201098547,16045620,100500,3173790,204272337
2019-10-24,204531761,16324741,100500,3182835,207714596
2019-10-25,202831403,14589973,101400,3219450,206050853
2019-10-28,196063883,34302180,116600,3899104,199962987
2019-10-29,195176299,25111246,116600,3777840,198954139
2019-10-30,191318995,12107755,116100,3819690,195138685
2019-10-31,190096024,13748150,116800,3825200,193921224
2019-11-01,192015480,23858242,116800,3896448,195911928
2019-11-04,182361163,13625180,144400,4801300,187162463
2019-11-05,183642206,29821779,144200,4927314,188569520
2019-11-06,184652159,66760793,166000,5803360,190455519
2019-11-07,175097693,22815762,162400,5607672,180705365
2019-11-08,173990906,19682512,145800,5016978,179007884
2019-11-11,174778989,15216857,124600,4211480,178990469
2019-11-12,173639359,10708460,145500,4891710,178531069
2019-11-13,165774810,10939456,144300,4948047,170722857
2019-11-14,163923735,12322058,146500,5042530,168966265
2019-11-15,157499031,9281295,146500,5023485,162522516
2019-11-18,162462602,16891394,146200,4957642,167420244
2019-11-19,176086010,42984686,127600,4529800,180615810
2019-11-20,182505636,27253974,124800,4381728,186887364
2019-11-21,203619288,55147945,124800,4399200,208018488
2019-11-22,223191664,103022530,130400,4863920,228055584
