date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,13799610,15105092,0,0.0,13799610.0
2019-08-20,12752073,5240040,0,0.0,12752073.0
2019-08-21,14482016,3992294,0,0.0,14482016.0
2019-08-22,15262536,2826484,0,0.0,15262536.0
2019-08-23,20336096,6286846,0,0.0,20336096.0
2019-08-26,21366784,3969263,0,0.0,21366784.0
2019-08-27,24946682,5830491,0,0.0,24946682.0
2019-08-28,30515573,7435017,0,0.0,30515573.0
2019-08-29,37906341,13024433,0,0.0,37906341.0
2019-08-30,48802709,19079227,0,0.0,48802709.0
2019-09-02,52247025,7113288,0,0.0,52247025.0
2019-09-03,57492125,8110767,0,0.0,57492125.0
2019-09-04,57966669,6346766,0,0.0,57966669.0
2019-09-05,64363764,12706983,0,0.0,64363764.0
2019-09-06,80231945,20475519,0,0.0,80231945.0
2019-09-09,93730867,28677075,0,0.0,93730867.0
2019-09-10,92322475,10751915,0,0.0,92322475.0
2019-09-11,93598975,9833662,200,1694.0,93600669.0
2019-09-12,91229507,10770149,4300,36464.0,91265971.0
2019-09-16,100497701,17203285,4300,37324.0,100535025.0
2019-09-17,95664976,6973030,200,1666.0,95666642.0
2019-09-18,83697094,13868209,8800,76120.0,83773214.0
2019-09-19,85307036,8968221,8800,76736.0,85383772.0
2019-09-20,84207823,9019351,200,1722.0,84209545.0
2019-09-23,81350773,3432069,0,0.0,81350773.0
2019-09-24,82917352,9355800,0,0.0,82917352.0
2019-09-25,75039809,5718710,5400,43848.0,75083657.0
2019-09-26,77038462,8087960,0,0.0,77038462.0
2019-09-27,76536121,12956328,9000,75150.0,76611271.0
2019-09-30,75767592,6730067,0,0.0,75767592.0
2019-10-08,85293197,14136342,0,0.0,85293197.0
2019-10-09,91392004,9958939,4900,39102.0,91431106.0
2019-10-10,93570274,6321862,400,3232.0,93573506.0
2019-10-11,93714641,9510590,8600,71380.0,93786021.0
2019-10-14,100302609,15160957,8600,71466.0,100374075.0
2019-10-15,105530781,7526072,8600,69746.0,105600527.0
2019-10-16,107155955,8141037,8600,68542.0,107224497.0
2019-10-17,109044704,4895059,8600,69144.0,109113848.0
2019-10-18,105562725,3194557,8600,66908.0,105629633.0
2019-10-21,107476932,5517723,8600,67682.0,107544614.0
2019-10-22,106321451,1411787,8600,69144.0,106390595.0
2019-10-23,109206346,5205993,400,3172.0,109209518.0
2019-10-24,102647562,3854519,0,0.0,102647562.0
2019-10-25,103408383,4703440,0,0.0,103408383.0
2019-10-28,112185410,25253786,4800,40560.0,112225970.0
2019-10-29,113791552,20444267,4800,41328.0,113832880.0
