date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,3663538396,225912485,881513,17859454,3681397850
2016-01-05,3593091324,242130128,801213,16705291,3609796615
2016-01-06,3558180806,139197268,790513,16616583,3574797389
2016-01-07,3543860746,48270845,790598,15479909,3559340655
2016-01-08,3489179681,214043266,842698,17064635,3506244316
2016-01-11,3414036585,153617997,802698,15564314,3429600899
2016-01-12,3419352075,117947820,825798,16144351,3435496426
2016-01-13,3374863023,91654834,815098,15731391,3390594414
2016-01-14,3383971495,166153869,803498,15708386,3399679881
2016-01-15,3366843908,146703220,801498,15068162,3381912070
2016-01-18,3339881154,82119963,799198,15064882,3354946036
2016-01-19,3308946195,103468809,795698,15643422,3324589617
2016-01-20,3275550744,88066366,789898,15229234,3290779978
2016-01-21,3290466881,99652338,769298,14393566,3304860447
2016-01-22,3250844678,51967039,774898,14792803,3265637481
2016-01-25,3253635788,65573767,777498,14951286,3268587074
2016-01-26,3196760643,63227590,730998,13596562,3210357205
2016-01-27,3175205291,111137178,733298,13551347,3188756638
2016-01-28,3149536014,51348874,726998,13311333,3162847347
2016-01-29,3147873170,95693629,728898,13652259,3161525429
2016-02-01,3127070472,55969082,723898,13348679,3140419151
2016-02-02,3070714477,40801242,711298,13486210,3084200687
2016-02-03,3095127884,64236622,721398,13591139,3108719023
2016-02-04,3074012505,61689924,706498,13423462,3087435967
2016-02-05,3040682965,47729068,699098,13177997,3053860962
2016-02-15,3044270398,65530587,697798,13006955,3057277353
2016-02-16,3078382010,110676981,697798,13307008,3091689018
2016-02-17,3091239203,104429687,699098,13422682,3104661885
2016-02-18,3080356431,81566277,699098,13436663,3093793094
2016-02-19,3080242742,52678219,699098,13436663,3093679405
2016-02-22,3048115150,0,639098,12283463,3060398613
2016-02-23,3013488783,0,635698,12218115,3025706898
2016-02-24,2998629199,0,635698,12218115,3010847314
2016-02-25,2977877274,0,635698,12218115,2990095389
2016-02-26,2961869763,0,635698,12218115,2974087878
2016-02-29,2944823303,0,628098,12072043,2956895346
2016-03-01,2930067753,0,628098,12072043,2942139796
2016-03-02,2911083134,0,628098,12072043,2923155177
2016-03-03,2893893272,0,628098,12072043,2905965315
2016-03-04,2870194161,0,615798,11835637,2882029798
2016-03-07,2857901538,0,542298,10422967,2868324505
2016-03-08,2849337259,0,455098,8746983,2858084242
2016-03-09,2842202609,0,455098,8746983,2850949592
2016-03-10,2837791586,0,445098,8554783,2846346369
2016-03-11,2834453214,0,445098,8554783,2843007997
2016-03-14,2825423341,0,445098,8554783,2833978124
2016-03-15,2812243843,0,445098,8554783,2820798626
2016-03-16,2795408308,0,445098,8554783,2803963091
2016-03-17,2781787361,0,445098,8554783,2790342144
2016-03-18,2768048236,0,445098,8554783,2776603019
2016-03-21,2752650106,0,445098,8554783,2761204889
2016-03-22,2743724704,0,445098,8554783,2752279487
2016-03-23,2736919950,0,445098,8554783,2745474733
2016-03-24,2731649105,0,415098,7978183,2739627288
2016-03-25,2719130301,0,415098,7978183,2727108484
2016-03-28,2700297633,0,415098,7978183,2708275816
