date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,10169926,10953187,0,0.0,10169926.0
2019-08-20,17440447,10869651,0,0.0,17440447.0
2019-08-21,23810341,9967512,0,0.0,23810341.0
2019-08-22,21774227,3619804,0,0.0,21774227.0
2019-08-23,25138354,5152561,0,0.0,25138354.0
2019-08-26,30419272,10609164,0,0.0,30419272.0
2019-08-27,34884325,13780110,0,0.0,34884325.0
2019-08-28,40670478,14576263,0,0.0,40670478.0
2019-08-29,46485885,16735871,0,0.0,46485885.0
2019-08-30,45514840,14155343,0,0.0,45514840.0
2019-09-02,56060717,23413694,0,0.0,56060717.0
2019-09-03,53247998,14358723,0,0.0,53247998.0
2019-09-04,55281188,17397500,0,0.0,55281188.0
2019-09-05,61180863,23391881,0,0.0,61180863.0
2019-09-06,58778007,17332835,0,0.0,58778007.0
2019-09-09,72366657,32108671,0,0.0,72366657.0
2019-09-10,119350342,77141234,0,0.0,119350342.0
2019-09-11,111557993,38520897,0,0.0,111557993.0
2019-09-12,106265142,31248350,0,0.0,106265142.0
2019-09-16,112810186,26322692,0,0.0,112810186.0
2019-09-17,124191193,31698684,0,0.0,124191193.0
2019-09-18,97657458,11827381,0,0.0,97657458.0
2019-09-19,101909899,28717521,0,0.0,101909899.0
2019-09-20,113580484,45415883,0,0.0,113580484.0
2019-09-23,113399902,32912916,16000,393600.0,113793502.0
2019-09-24,135629188,44166025,16900,404417.0,136033605.0
2019-09-25,117001726,13570510,16000,368000.0,117369726.0
2019-09-26,104546897,13602447,10000,219400.0,104766297.0
2019-09-27,109683753,18826985,10000,222000.0,109905753.0
2019-09-30,105055368,8208432,10000,215800.0,105271168.0
2019-10-08,109082254,11527014,0,0.0,109082254.0
2019-10-09,107542725,10131826,0,0.0,107542725.0
2019-10-10,110028241,13991181,0,0.0,110028241.0
2019-10-11,115057328,16476803,0,0.0,115057328.0
2019-10-14,119347677,17376885,0,0.0,119347677.0
2019-10-15,118054453,12616962,0,0.0,118054453.0
2019-10-16,121090729,9066069,0,0.0,121090729.0
2019-10-17,117518018,6498214,0,0.0,117518018.0
2019-10-18,112928244,6351104,0,0.0,112928244.0
2019-10-21,113101098,6372397,0,0.0,113101098.0
2019-10-22,109682691,6322375,0,0.0,109682691.0
2019-10-23,111096409,6999025,0,0.0,111096409.0
2019-10-24,119540422,13734665,0,0.0,119540422.0
2019-10-25,121186964,18709792,0,0.0,121186964.0
2019-10-28,122983014,28781984,0,0.0,122983014.0
2019-10-29,124534479,22122415,0,0.0,124534479.0
