date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,1227950070,62118121,119400,796398.0,1228746468.0
2016-01-05,1203706046,59348610,121000,814330.0,1204520376.0
2016-01-06,1222727935,106743167,121900,861833.0,1223589768.0
2016-01-07,1208966536,20503865,102200,656124.0,1209622660.0
2016-01-08,1193592107,91842352,103100,711390.0,1194303497.0
2016-01-11,1146865465,78789153,103100,710359.0,1147575824.0
2016-01-12,1138359971,77080776,102200,709268.0,1139069239.0
2016-01-13,1109012199,58125293,103100,679429.0,1109691628.0
2016-01-14,1081107387,45257054,97200,660960.0,1081768347.0
2016-01-15,1063075597,36768905,97200,620136.0,1063695733.0
2016-01-18,1049853707,21418002,100100,639639.0,1050493346.0
2016-01-19,1046259350,34666683,100200,661320.0,1046920670.0
2016-01-20,1037016743,26773903,97200,629856.0,1037646599.0
2016-01-21,1031657297,26849788,100200,624246.0,1032281543.0
2016-01-22,1023738287,25574748,97200,619164.0,1024357451.0
2016-01-25,1019748044,25537618,100100,644644.0,1020392688.0
2016-01-26,1007669659,36716837,96700,569563.0,1008239222.0
2016-01-27,1004668226,51650283,99600,594612.0,1005262838.0
2016-01-28,993212092,23164861,102600,600210.0,993812302.0
2016-01-29,974590608,16274412,96700,578266.0,975168874.0
2016-02-01,968988003,0,96700,578266.0,969566269.0
2016-02-02,965150452,0,91700,548366.0,965698818.0
2016-02-03,959916799,0,91700,548366.0,960465165.0
2016-02-04,949241008,0,91700,548366.0,949789374.0
2016-02-05,937089686,0,80900,483782.0,937573468.0
2016-02-15,931346060,0,80900,483782.0,931829842.0
2016-02-16,927664488,0,80900,483782.0,928148270.0
2016-02-17,925975981,0,80900,483782.0,926459763.0
2016-02-18,921417013,0,80900,483782.0,921900795.0
2016-02-19,919230338,0,80900,483782.0,919714120.0
2016-02-22,914075890,0,80900,483782.0,914559672.0
2016-02-23,904536173,0,80900,483782.0,905019955.0
2016-02-24,899467363,0,80900,483782.0,899951145.0
2016-02-25,895830270,0,80900,483782.0,896314052.0
2016-02-26,893708935,0,80900,483782.0,894192717.0
2016-02-29,885170812,0,80900,483782.0,885654594.0
2016-03-01,882828806,0,80900,483782.0,883312588.0
2016-03-02,878500318,0,80900,483782.0,878984100.0
2016-03-03,872259141,0,80900,483782.0,872742923.0
2016-03-04,867522627,0,80900,483782.0,868006409.0
2016-03-07,864404911,0,80900,483782.0,864888693.0
2016-03-08,859942932,0,80900,483782.0,860426714.0
2016-03-09,858260228,0,80900,483782.0,858744010.0
2016-03-10,857274413,0,80900,483782.0,857758195.0
2016-03-11,855967992,0,80900,483782.0,856451774.0
2016-03-14,855195003,0,80900,483782.0,855678785.0
2016-03-15,854347843,0,80900,483782.0,854831625.0
2016-03-16,851387174,0,80900,483782.0,851870956.0
2016-03-17,850440500,0,80900,483782.0,850924282.0
2016-03-18,847624020,0,80900,483782.0,848107802.0
2016-03-21,844023915,0,80900,483782.0,844507697.0
2016-03-22,842370157,0,80900,483782.0,842853939.0
2016-03-23,840594511,0,80900,483782.0,841078293.0
2016-03-24,839251855,0,80900,483782.0,839735637.0
2016-03-25,838137022,0,80900,483782.0,838620804.0
2016-03-28,834157348,0,80900,483782.0,834641130.0
2016-03-29,833684019,0,80900,483782.0,834167801.0
2016-03-30,828291149,0,80900,483782.0,828774931.0
2016-03-31,825894816,0,80900,483782.0,826378598.0
2016-04-01,824398343,0,80900,483782.0,824882125.0
2016-04-05,823211857,0,80900,483782.0,823695639.0
2016-04-06,817748463,0,80900,483782.0,818232245.0
2016-04-07,813592730,0,80900,483782.0,814076512.0
2016-04-08,810745963,0,80900,483782.0,811229745.0
2016-04-11,808660193,0,80900,483782.0,809143975.0
2016-04-12,807831985,0,80900,483782.0,808315767.0
2016-04-13,801886633,0,80900,483782.0,802370415.0
2016-04-14,799799118,0,80900,483782.0,800282900.0
2016-04-15,797909793,0,80900,483782.0,798393575.0
2016-04-18,795897496,0,80900,483782.0,796381278.0
2016-04-19,793185557,0,80900,483782.0,793669339.0
2016-04-20,787816573,0,80900,483782.0,788300355.0
2016-04-21,781919686,0,80900,483782.0,782403468.0
2016-04-22,778980769,0,80900,483782.0,779464551.0
2016-04-25,761961887,0,80900,483782.0,762445669.0
2016-04-26,756441691,0,80900,483782.0,756925473.0
2016-04-27,755853643,0,80900,483782.0,756337425.0
2016-04-28,754548451,0,80900,483782.0,755032233.0
2016-04-29,750026994,0,80900,483782.0,750510776.0
2016-05-03,747469779,0,80900,483782.0,747953561.0
2016-05-04,743150573,0,80900,483782.0,743634355.0
2016-05-05,739203691,0,80900,483782.0,739687473.0
2016-05-06,735196834,0,80900,483782.0,735680616.0
2016-05-09,731873029,0,80900,483782.0,732356811.0
2016-05-10,730261713,0,80900,483782.0,730745495.0
2016-05-11,728001752,0,80900,483782.0,728485534.0
2016-05-12,726524964,0,80900,483782.0,727008746.0
2016-05-13,724190191,0,80900,483782.0,724673973.0
2016-05-16,723009483,0,80900,483782.0,723493265.0
2016-05-17,722059219,0,80900,483782.0,722543001.0
2016-05-18,721009385,0,80900,483782.0,721493167.0
2016-05-19,720181639,0,80900,483782.0,720665421.0
2016-05-20,719206554,0,80900,483782.0,719690336.0
2016-05-23,718298213,0,80900,483782.0,718781995.0
2016-05-24,717168212,0,80900,483782.0,717651994.0
2016-05-25,716275646,0,80900,483782.0,716759428.0
2016-05-26,715728999,0,80900,483782.0,716212781.0
2016-05-27,715343667,0,80900,483782.0,715827449.0
2016-05-30,714631405,0,80900,483782.0,715115187.0
2016-05-31,712792218,0,80900,483782.0,713276000.0
2016-06-01,711523697,0,80900,483782.0,712007479.0
2016-06-02,708997127,0,80900,483782.0,709480909.0
2016-06-03,708184192,0,80900,483782.0,708667974.0
2016-06-06,705223357,0,80900,483782.0,705707139.0
2016-06-07,703664479,0,20900,124982.0,703789461.0
2016-06-08,701464812,0,20900,123937.0,701588749.0
2016-06-13,699562167,0,20900,123937.0,699686104.0
2016-06-14,698622169,0,20900,123937.0,698746106.0
2016-06-15,697533424,0,20900,123937.0,697657361.0
2016-06-16,695470659,0,20900,123937.0,695594596.0
2016-06-17,693085459,0,20900,123937.0,693209396.0
2016-06-20,692495936,0,20900,123937.0,692619873.0
2016-06-21,690787733,0,20900,123937.0,690911670.0
2016-06-22,690409299,0,20900,123937.0,690533236.0
2016-06-23,687765576,0,20900,123937.0,687889513.0
2016-06-24,685283926,0,20900,123937.0,685407863.0
2016-06-27,683264626,0,20900,123937.0,683388563.0
2016-06-28,679633052,0,20900,123937.0,679756989.0
2016-06-29,678719819,0,20900,123937.0,678843756.0
2016-07-01,677618456,0,20900,123937.0,677742393.0
