date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,1693251594,49847870,347928,2087568.0,1695339162.0
2016-01-05,1687839162,50894099,352728,2126949.84,1689966111.84
2016-01-06,1695099579,56553968,367328,2299473.28,1697399052.28
2016-01-07,1685699933,18557947,347328,2011029.12,1687710962.12
2016-01-08,1659829491,47470987,348478,2090868.0,1661920359.0
2016-01-11,1626929179,37282490,358228,2088469.24,1629017648.24
2016-01-12,1619723027,36296210,338128,1991573.92,1621714600.92
2016-01-13,1604010026,22644906,312128,1797857.28,1605807883.28
2016-01-14,1594596077,30269426,324728,1886669.68,1596482746.68
2016-01-15,1579501238,39486090,361228,1993978.56,1581495216.56
2016-01-18,1609224899,76204537,356228,1952129.44,1611177028.44
2016-01-19,1615510549,37529998,352528,1988257.92,1617498806.92
2016-01-20,1606016297,19702649,346728,1913938.56,1607930235.56
2016-01-21,1597829001,18121381,356528,1921685.92,1599750686.92
2016-01-22,1595611274,22929601,344928,1869509.76,1597480783.76
2016-01-25,1592569629,16707446,372428,2026008.32,1594595637.32
2016-01-26,1560301335,28298911,318728,1596827.28,1561898162.28
2016-01-27,1519594985,21682065,333728,1645279.04,1521240264.04
2016-01-28,1481722256,24144302,336728,1579254.32,1483301510.32
2016-01-29,1455745080,26712268,364728,1754341.68,1457499421.68
2016-02-01,1437756100,14120362,375228,1737305.64,1439493405.64
2016-02-02,1426052906,9939284,354728,1677863.44,1427730769.44
2016-02-03,1424032972,16975449,373828,1771944.72,1425804916.72
2016-02-04,1412889056,14513088,254228,1217752.12,1414106808.12
2016-02-05,1398264762,8682808,273828,1303421.28,1399568183.28
2016-02-15,1391546276,10709491,236228,1107909.32,1392654185.32
2016-02-16,1391282311,29301143,369228,1794448.08,1393076759.08
2016-02-17,1375530355,17466655,360228,1768719.48,1377299074.48
2016-02-18,1359310858,3437100,375228,2026231.2,1361337089.2
2016-02-19,1389555752,74417494,357528,1941377.04,1391497129.04
2016-02-22,1389463426,59313045,356128,1944458.88,1391407884.88
2016-02-23,1378790996,23970483,360228,1934424.36,1380725420.36
2016-02-24,1382195692,24439339,360228,1934424.36,1384130116.36
2016-02-25,1378308032,31101186,360428,1773305.76,1380081337.76
2016-02-26,1381470874,23298837,356428,1775011.44,1383245885.44
2016-02-29,1375972579,25490278,362228,1771294.92,1377743873.92
2016-03-01,1364243039,17508536,369828,1849140.0,1366092179.0
2016-03-02,1360001967,30919401,375228,1988708.4,1361990675.4
2016-03-03,1351745686,47727816,375228,2018726.64,1353764412.64
2016-03-04,1325484674,47801399,270228,1494360.84,1326979034.84
2016-03-07,1386383228,93811324,215800,1195532.0,1387578760.0
2016-03-08,1404671272,49647467,215800,1182584.0,1405853856.0
2016-03-09,1393097533,22769189,312300,1686420.0,1394783953.0
2016-03-10,1387712504,11162966,321300,1709316.0,1389421820.0
2016-03-11,1372939820,13468757,321300,1696464.0,1374636284.0
2016-03-14,1363797302,32028926,342800,1868260.0,1365665562.0
2016-03-15,1340987453,16849234,335100,1812891.0,1342800344.0
2016-03-16,1281197964,10675896,342800,1871688.0,1283069652.0
2016-03-17,1279410807,34689994,342800,1888828.0,1281299635.0
2016-03-18,1295452270,61852519,314900,1750844.0,1297203114.0
2016-03-21,1263506611,64138448,317400,1828224.0,1265334835.0
2016-03-22,1252865184,32683968,325700,1846719.0,1254711903.0
2016-03-23,1241333370,39272479,317800,1843240.0,1243176610.0
2016-03-24,1249126308,32880969,318300,1795212.0,1250921520.0
2016-03-25,1242762905,20059403,314500,1783215.0,1244546120.0
2016-03-28,1244249831,16178754,319300,1804045.0,1246053876.0
2016-03-29,1247956811,15114021,316400,1752856.0,1249709667.0
2016-03-30,1246409674,14148921,210400,1192968.0,1247602642.0
2016-03-31,1248757382,23261289,315600,1795764.0,1250553146.0
2016-04-01,1242658926,16722388,307600,1737940.0,1244396866.0
2016-04-05,1255783238,39948279,342600,1952820.0,1257736058.0
2016-04-06,1254737885,25585479,336600,1905156.0,1256643041.0
