date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2018-07-09,9057962,9306330,0,0,9057962
2018-07-10,24814626,17697025,0,0,24814626
2018-07-11,35103662,18653866,0,0,35103662
2018-07-12,44804302,18786203,0,0,44804302
2018-07-13,59291130,19191124,0,0,59291130
2018-07-16,63694722,11527130,0,0,63694722
2018-07-17,70882333,11736330,0,0,70882333
2018-07-18,73138477,7717920,0,0,73138477
2018-07-19,71767435,8158003,0,0,71767435
2018-07-20,90132842,22521691,0,0,90132842
2018-07-23,90167305,11383945,0,0,90167305
2018-07-24,113690482,55016443,0,0,113690482
2018-07-25,122012673,21586807,0,0,122012673
2018-07-26,141307973,22659941,0,0,141307973
2018-07-27,141195292,13813245,0,0,141195292
2018-07-30,144072321,15795035,0,0,144072321
2018-07-31,144408467,10719084,0,0,144408467
2018-08-01,143371585,11063133,0,0,143371585
2018-08-02,137624338,20389125,0,0,137624338
2018-08-03,152123916,44181681,0,0,152123916
2018-08-06,162174724,52925103,0,0,162174724
2018-08-07,171346300,39106871,0,0,171346300
2018-08-08,168978724,33079449,0,0,168978724
2018-08-09,190410269,61926243,5100,80580,190490849
2018-08-10,258519710,101362994,16000,267680,258787390
2018-08-13,254372362,32319301,0,0,254372362
2018-08-14,267850711,37729912,0,0,267850711
2018-08-15,282460554,47354309,0,0,282460554
2018-08-16,312259165,60480237,0,0,312259165
2018-08-17,295336409,34099458,0,0,295336409
2018-08-20,305233608,30914032,0,0,305233608
2018-08-21,316802813,48178021,0,0,316802813
2018-08-22,313258081,20716598,0,0,313258081
2018-08-23,314454563,25416541,0,0,314454563
2018-08-24,304443568,21709178,0,0,304443568
2018-08-27,342950201,116600026,0,0,342950201
2018-08-28,384288353,111307776,0,0,384288353
2018-08-29,385969489,39710149,0,0,385969489
2018-08-30,404992335,49740846,0,0,404992335
2018-08-31,418318426,50611976,0,0,418318426
2018-09-03,464895804,72290329,31800,530424,465426228
2018-09-04,484340923,56355699,38700,644742,484985665
2018-09-05,490124055,27374069,38700,626553,490750608
2018-09-06,460219331,35448325,38700,627327,460846658
2018-09-07,448116907,13462825,38700,628488,448745395
2018-09-10,470564064,34704270,38700,623457,471187521
2018-09-11,496597116,67387795,38700,611847,497208963
2018-09-12,510840323,45507327,38700,610299,511450622
2018-09-13,510678606,10320393,43700,689149,511367755
2018-09-14,505503586,7617379,52900,840581,506344167
2018-09-17,518982338,25031230,67900,1068746,520051084
2018-09-18,538940789,29005728,71500,1119690,540060479
2018-09-19,547690719,26489425,91900,1436397,549127116
2018-09-20,549475526,26920896,85879,1392099,550867625
2018-09-21,529470006,23214758,81379,1372864,530842870
2018-09-25,528250903,13041298,98959,1672407,529923310
2018-09-26,523401918,19200685,87159,1507851,524909769
2018-09-27,530768300,23748370,86751,1454814,532223114
2018-09-28,532027844,18135153,101551,1721289,533749133
2018-10-08,540799201,46469713,103451,1704872,542504073
2018-10-09,553089378,23468695,85650,1411512,554500890
2018-10-10,565579128,22526165,101950,1661785,567240913
2018-10-11,556985244,26407500,106870,1675722,558660966
2018-10-12,606174679,61229317,103470,1623444,607798123
2018-10-15,655540554,85667160,88946,1359984,656900538
2018-10-16,655805823,24768640,103446,1523760,657329583
2018-10-17,638668697,20950120,107546,1576624,640245321
2018-10-18,644993711,22138609,107546,1418532,646412243
2018-10-19,525603414,76549951,107546,1493814,527097228
2018-10-22,580248245,120088267,107509,1510501,581758746
2018-10-23,618025294,80691546,106409,1436522,619461816
2018-10-24,611056869,48533601,107509,1372890,612429759
2018-10-25,605701200,0,107509,1372890,607074090
2018-10-26,602042317,0,107509,1372890,603415207
2018-10-29,600273472,0,107509,1372890,601646362
2018-10-30,598196356,0,107509,1372890,599569246
2018-10-31,590519313,0,107509,1372890,591892203
2018-11-01,588704082,0,107509,1372890,590076972
2018-11-02,578222774,74796540,107509,1468573,579691347
2018-11-05,587143799,35824299,103409,1385681,588529480
2018-11-06,592334011,38546597,103429,1344577,593678588
2018-11-07,608763909,35424134,92629,1149526,609913435
2018-11-08,614247385,23729744,105729,1323727,615571112
2018-11-09,613738996,15779836,114629,1455788,615194784
2018-11-12,612098380,21258889,111129,1419117,613517497
2018-11-13,604426925,27927607,101829,1320722,605747647
2018-11-14,604127953,23130669,107129,1370180,605498133
2018-11-15,598438256,13321769,114529,1470552,599908808
2018-11-16,579652679,20034194,117929,1530718,581183397
2018-11-19,582290395,29012600,105429,1412749,583703144
2018-11-20,584217334,25152284,113929,1471963,585689297
2018-11-21,584511633,16986948,118529,1513615,586025248
2018-11-22,587652625,9899727,118529,1481613,589134238
2018-11-23,595921096,32404164,121829,1469258,597390354
2018-11-26,610362436,34220864,125829,1435709,611798145
2018-11-27,608522672,14412370,123209,1418136,609940808
2018-11-28,622886513,31542137,117209,1364313,624250826
2018-11-29,660994356,52122071,111709,1261195,662255551
2018-11-30,679332746,38845442,114609,1342071,680674817
2018-12-03,675670384,25266530,119109,1479334,677149718
2018-12-04,683541850,44045988,119109,1499582,685041432
2018-12-05,693993447,25732451,118809,1470855,695464302
2018-12-06,650310582,25531501,110409,1324908,651635490
2018-12-07,652023964,14944522,110409,1366863,653390827
2018-12-10,650758299,10005062,110409,1348094,652106393
2018-12-11,635960060,3783166,112009,1387792,637347852
2018-12-12,623344929,19517989,112009,1412433,624757362
2018-12-13,625708347,14330165,113609,1433746,627142093
2018-12-14,638294975,24730839,103009,1309244,639604219
2018-12-17,650025161,41924956,123409,1505590,651530751
2018-12-18,664967515,29992724,118409,1451694,666419209
2018-12-19,696862718,41246994,147209,1751787,698614505
2018-12-20,699865062,9141289,145109,1741308,701606370
2018-12-21,692388170,11455555,147809,1748580,694136750
