date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2022-10-24,12165947,12774456,0,0,12165947
2022-10-25,15941863,9718289,0,0,15941863
2022-10-26,21727007,15128535,0,0,21727007
2022-10-27,27855864,15833374,0,0,27855864
2022-10-28,25229343,5873332,0,0,25229343
2022-10-31,28589911,6167350,0,0,28589911
2022-11-01,31991659,10010252,0,0,31991659
2022-11-02,33066584,6113911,0,0,33066584
2022-11-03,35865963,6377331,0,0,35865963
2022-11-04,37141789,13871483,0,0,37141789
2022-11-07,35486226,9336523,0,0,35486226
2022-11-08,36904012,8900251,0,0,36904012
2022-11-09,42661690,8738372,0,0,42661690
2022-11-10,42703247,3017375,0,0,42703247
2022-11-11,46432624,9368699,0,0,46432624
2022-11-14,47199774,2870600,0,0,47199774
2022-11-15,46983912,6265946,0,0,46983912
2022-11-16,45709180,6437239,0,0,45709180
2022-11-17,44284271,2969657,0,0,44284271
2022-11-18,43262238,3581861,0,0,43262238
2022-11-21,44354380,3057321,0,0,44354380
2022-11-22,45921037,4093097,0,0,45921037
2022-11-23,46631799,4654765,0,0,46631799
2022-11-24,45926775,3356325,0,0,45926775
2022-11-25,46119987,2845027,0,0,46119987
2022-11-28,44651035,1988782,0,0,44651035
2022-11-29,45634438,3627777,0,0,45634438
2022-11-30,46067139,3412295,0,0,46067139
2022-12-01,47350072,7527466,0,0,47350072
2022-12-02,46452435,6137723,0,0,46452435
2022-12-05,51613785,8219950,0,0,51613785
2022-12-06,52196099,7210041,0,0,52196099
2022-12-07,52397913,2943279,0,0,52397913
2022-12-08,56760444,8832455,0,0,56760444
2022-12-09,57107311,2874311,0,0,57107311
2022-12-12,56893011,4425119,0,0,56893011
2022-12-13,56503767,2372494,0,0,56503767
2022-12-14,57484201,6677232,0,0,57484201
2022-12-15,56926375,2186820,0,0,56926375
2022-12-16,51561216,5512849,0,0,51561216
2022-12-19,52518214,3777230,0,0,52518214
2022-12-20,55624925,5841957,0,0,55624925
2022-12-21,53213784,3160200,0,0,53213784
2022-12-22,53318584,3113273,0,0,53318584
2022-12-23,53668942,2221417,0,0,53668942
2022-12-26,56334740,5916748,0,0,56334740
2022-12-27,58852837,7075236,0,0,58852837
2022-12-28,57327948,2046042,0,0,57327948
2022-12-29,55856928,2248005,0,0,55856928
2022-12-30,56635083,5768137,0,0,56635083
2023-01-03,54468222,6044523,0,0,54468222
2023-01-04,55593792,7903679,0,0,55593792
2023-01-05,53280526,3530504,0,0,53280526
2023-01-06,53884997,5418840,0,0,53884997
2023-01-09,53445784,5956358,0,0,53445784
2023-01-10,49810838,3372278,0,0,49810838
2023-01-11,49084839,2097380,0,0,49084839
2023-01-12,49305935,4463375,0,0,49305935
2023-01-13,50279027,5188045,0,0,50279027
2023-01-16,49248646,2722403,0,0,49248646
2023-01-17,49575585,4220882,0,0,49575585
2023-01-18,52035443,4342070,0,0,52035443
2023-01-19,54856346,4833576,0,0,54856346
2023-01-20,44862897,2812151,0,0,44862897
2023-01-30,49136531,7683936,0,0,49136531
2023-01-31,58214086,19744415,0,0,58214086
2023-02-01,61712753,11634435,0,0,61712753
2023-02-02,60844240,9194334,0,0,60844240
2023-02-03,55984772,5229657,0,0,55984772
2023-02-06,53972270,2908753,0,0,53972270
2023-02-07,57623692,8584819,0,0,57623692
2023-02-08,61560766,8777327,0,0,61560766
2023-02-09,57682938,8275285,0,0,57682938
2023-02-10,61859005,9434830,0,0,61859005
2023-02-13,65176154,6852546,0,0,65176154
2023-02-14,69537813,9643979,0,0,69537813
2023-02-15,69711910,9503546,0,0,69711910
2023-02-16,81452557,16007100,0,0,81452557
2023-02-17,80828556,5040264,0,0,80828556
2023-02-20,74255282,3717455,0,0,74255282
2023-02-21,74612250,6639170,0,0,74612250
2023-02-22,88223981,30288221,0,0,88223981
2023-02-23,96630002,20349373,0,0,96630002
2023-02-24,105948034,17980678,0,0,105948034
2023-02-27,104084693,8715784,0,0,104084693
2023-02-28,105341116,8529144,0,0,105341116
2023-03-01,102931311,8308166,0,0,102931311
2023-03-02,103279321,13528489,0,0,103279321
2023-03-03,101387624,4525669,0,0,101387624
2023-03-06,98733267,12873105,0,0,98733267
2023-03-07,102936086,10492782,0,0,102936086
2023-03-08,103044036,5039308,0,0,103044036
2023-03-09,105610402,7938681,0,0,105610402
2023-03-10,105650466,4080909,0,0,105650466
2023-03-13,104206388,3350432,0,0,104206388
2023-03-14,104341649,8038711,0,0,104341649
2023-03-15,101187970,4094670,0,0,101187970
2023-03-16,101311056,4821965,0,0,101311056
2023-03-17,99204754,4514709,0,0,99204754
2023-03-20,97536465,3080629,0,0,97536465
2023-03-21,95557869,4641232,0,0,95557869
2023-03-22,94928001,3142741,0,0,94928001
2023-03-23,97567748,5618697,0,0,97567748
2023-03-24,96149677,4697375,0,0,96149677
2023-03-27,98517467,16963679,0,0,98517467
2023-03-28,98947385,11342911,0,0,98947385
2023-03-29,96941747,5279789,0,0,96941747
2023-03-30,96197005,3813205,0,0,96197005
2023-03-31,94985022,5022969,0,0,94985022
2023-04-03,97187398,6225634,0,0,97187398
2023-04-04,93414160,6552026,0,0,93414160
2023-04-06,89807523,3911295,0,0,89807523
2023-04-07,89370369,7298687,0,0,89370369
2023-04-10,91061650,7896975,0,0,91061650
2023-04-11,90433302,6333341,0,0,90433302
2023-04-12,90578966,5646281,0,0,90578966
2023-04-13,89635923,7291744,0,0,89635923
2023-04-14,91688214,10721686,0,0,91688214
2023-04-17,90225353,4361954,0,0,90225353
2023-04-18,89576218,4090119,0,0,89576218
2023-04-19,90680631,6558802,0,0,90680631
2023-04-20,90387495,5482748,0,0,90387495
2023-04-21,89351779,3517435,0,0,89351779
2023-04-24,90579745,3134696,0,0,90579745
2023-04-25,92856445,6236142,0,0,92856445
2023-04-26,85889857,7840253,0,0,85889857
2023-04-27,85558761,4823593,0,0,85558761
2023-04-28,86315341,5735256,0,0,86315341
2023-05-04,86374961,4136299,0,0,86374961
2023-05-05,88017985,5042969,0,0,88017985
2023-05-08,91058361,12978526,0,0,91058361
2023-05-09,91627153,5199047,0,0,91627153
2023-05-10,97859538,16565182,0,0,97859538
2023-05-11,95909915,6435609,0,0,95909915
2023-05-12,95237434,2639453,0,0,95237434
2023-05-15,113746527,27031735,0,0,113746527
2023-05-16,112559266,18489355,0,0,112559266
2023-05-17,115919746,13099878,0,0,115919746
2023-05-18,110929208,4248914,0,0,110929208
2023-05-19,110298597,11870827,0,0,110298597
2023-05-22,117201075,19656956,0,0,117201075
2023-05-23,106964004,6852802,0,0,106964004
2023-05-24,106905974,3636523,0,0,106905974
2023-05-25,105306451,3184798,0,0,105306451
2023-05-26,105202891,3860355,0,0,105202891
2023-05-29,103360888,5544163,0,0,103360888
2023-05-30,109199383,8254772,0,0,109199383
2023-05-31,110282495,4603557,0,0,110282495
2023-06-01,110444410,5548233,0,0,110444410
2023-06-02,116082898,16718756,0,0,116082898
2023-06-05,115611864,6745299,0,0,115611864
2023-06-06,117666617,8164220,0,0,117666617
2023-06-07,112399705,2311062,0,0,112399705
2023-06-08,113037649,3120004,0,0,113037649
2023-06-09,114329128,6904724,0,0,114329128
2023-06-12,118554264,6904123,0,0,118554264
2023-06-13,119580746,4710404,0,0,119580746
2023-06-14,115366452,3512228,0,0,115366452
2023-06-15,116842384,5929773,0,0,116842384
2023-06-16,113256434,5048373,0,0,113256434
2023-06-19,115653533,5398749,0,0,115653533
2023-06-20,115734244,3523388,0,0,115734244
2023-06-21,113158072,2583165,0,0,113158072
2023-06-26,111071174,5149728,1641914,13414437,124485611
2023-06-27,109443592,4071028,1659914,13893480,123337072
2023-06-28,110159413,4025075,1659914,13910079,124069492
2023-06-29,111057898,3414878,1944614,16120850,127178748
2023-06-30,108419872,2538515,5066614,42660890,151080762
2023-07-03,111688151,9332052,7419614,63882877,175571028
2023-07-04,115657079,8128540,8429914,71907166,187564245
2023-07-05,127106227,15608247,8429914,70979876,198086103
2023-07-06,126023331,7315843,8429914,69631090,195654421
2023-07-07,126043505,6452339,8429914,68029406,194072911
2023-07-10,125959355,2340611,8429914,68198004,194157359
2023-07-11,126384304,4010129,8429914,68366603,194750907
2023-07-12,129590121,5856501,8429914,67860808,197450929
2023-07-13,129416457,4654600,8429914,68619500,198035957
2023-07-14,133513063,6687273,8429914,67776509,201289572
2023-07-17,135535102,4804410,8429914,67776509,203311611
2023-07-18,138410038,4746853,9530814,76055896,214465934
2023-07-19,139861957,4501763,10768114,85175782,225037739
2023-07-20,139932166,2342349,11663214,91672862,231605028
2023-07-21,140645122,3799739,12803288,99737613,240382735
2023-07-24,141913211,2880872,13260988,102640047,244553258
2023-07-25,142829640,5097259,13960893,109732619,252562259
2023-07-26,144498796,3047087,14478423,113510837,258009633
2023-07-27,144157133,3694273,14479823,113956207,258113340
2023-07-28,143348930,4366671,14479823,114969794,258318724
2023-07-31,151760018,13447113,14479823,116417777,268177795
2023-08-01,150783019,1936667,14479823,116128180,266911199
