date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,23304353,23472330,0,0,23304353
2019-08-20,28299742,8878334,0,0,28299742
2019-08-21,27425471,8808875,0,0,27425471
2019-08-22,30719667,7997086,0,0,30719667
2019-08-23,32491220,6506369,0,0,32491220
2019-08-26,34532432,5261792,0,0,34532432
2019-08-27,42001482,15408551,0,0,42001482
2019-08-28,42194842,5975714,0,0,42194842
2019-08-29,42916282,12338457,0,0,42916282
2019-08-30,46841476,11915146,0,0,46841476
2019-09-02,51246873,18486799,0,0,51246873
2019-09-03,50981581,14455438,0,0,50981581
2019-09-04,52476401,12653436,0,0,52476401
2019-09-05,58698736,21757771,0,0,58698736
2019-09-06,60086328,11882411,0,0,60086328
2019-09-09,72415213,24816520,0,0,72415213
2019-09-10,83971580,37882869,0,0,83971580
2019-09-11,78985884,19908981,0,0,78985884
2019-09-12,76041445,10340932,0,0,76041445
2019-09-16,96624056,40705975,0,0,96624056
2019-09-17,86672804,20974709,0,0,86672804
2019-09-18,77004189,9143953,0,0,77004189
2019-09-19,81512375,14890747,0,0,81512375
2019-09-20,79473778,20511228,0,0,79473778
2019-09-23,77455526,10753021,0,0,77455526
2019-09-24,73441964,9122335,0,0,73441964
2019-09-25,68523358,5012985,0,0,68523358
2019-09-26,75869239,21141492,0,0,75869239
2019-09-27,72728717,8923171,0,0,72728717
2019-09-30,68002361,7266424,0,0,68002361
2019-10-08,74611241,16481263,0,0,74611241
2019-10-09,70952530,7077870,0,0,70952530
2019-10-10,82020873,21227125,0,0,82020873
2019-10-11,91487824,19177224,0,0,91487824
2019-10-14,99723992,17836546,0,0,99723992
2019-10-15,85218710,17780504,0,0,85218710
2019-10-16,89504857,20359849,0,0,89504857
2019-10-17,81873926,6537902,0,0,81873926
2019-10-18,88786545,15518891,0,0,88786545
2019-10-21,89461338,7127964,0,0,89461338
2019-10-22,101392648,30292561,0,0,101392648
2019-10-23,104621295,17281674,0,0,104621295
2019-10-24,107281552,19446720,0,0,107281552
2019-10-25,106311993,12400591,0,0,106311993
2019-10-28,99215252,19876278,0,0,99215252
2019-10-29,99033138,16517551,0,0,99033138
2019-10-30,98113976,9292167,0,0,98113976
2019-10-31,98341016,8161464,0,0,98341016
2019-11-01,94244355,11984607,0,0,94244355
2019-11-04,95370196,12090104,0,0,95370196
2019-11-05,94278905,10987770,0,0,94278905
2019-11-06,98195095,19291923,0,0,98195095
2019-11-07,89209265,3937918,0,0,89209265
2019-11-08,88874458,5472449,0,0,88874458
2019-11-11,84504504,6162781,0,0,84504504
2019-11-12,86202859,7724602,0,0,86202859
2019-11-13,80921680,4373547,0,0,80921680
2019-11-14,83003044,7624661,0,0,83003044
2019-11-15,85633985,9463253,0,0,85633985
2019-11-18,81143135,6817270,4200,80430,81223565
2019-11-19,83812523,13663957,11700,232596,84045119
2019-11-20,86100770,10952545,7400,147112,86247882
2019-11-21,88416938,7603042,7400,144300,88561238
2019-11-22,90117779,10121198,3300,61677,90179456
2019-11-25,91882580,9858777,3300,58509,91941089
2019-11-26,99083814,14416202,3300,57816,99141630
2019-11-27,101992295,8193918,3300,57321,102049616
2019-11-28,96395391,8138889,3300,57123,96452514
2019-11-29,98223441,5373776,3300,57354,98280795
2019-12-02,98562739,8201466,3300,57387,98620126
2019-12-03,92757713,3544748,3300,57882,92815595
2019-12-04,104357411,15067076,3300,57915,104415326
2019-12-05,91071993,5171190,3300,59796,91131789
2019-12-06,91720054,9054610,3300,60555,91780609
2019-12-09,117841498,32145342,2000,35400,117876898
2019-12-10,113424629,5922719,0,0,113424629
2019-12-11,102393339,5786471,3100,54932,102448271
2019-12-12,101545148,8130228,3100,55955,101601103
2019-12-13,95096489,10041958,3100,57164,95153653
2019-12-16,101572626,14901184,3100,57691,101630317
2019-12-17,108544722,22304279,3100,58342,108603064
2019-12-18,105270849,12107151,3900,73905,105344754
2019-12-19,99083388,9622120,4400,83380,99166768
2019-12-20,91391887,10053644,8700,162342,91554229
2019-12-23,91496715,11018611,8700,159123,91655838
2019-12-24,83059155,3081336,8700,161124,83220279
2019-12-25,85149820,13940085,8700,165909,85315729
2019-12-26,82410569,9999929,0,0,82410569
2019-12-27,82609668,13392104,0,0,82609668
2019-12-30,89773757,21953926,0,0,89773757
2020-01-02,86576287,10716595,0,0,86576287
2020-01-03,84366980,5407054,0,0,84366980
2020-01-06,82886325,11840796,0,0,82886325
2020-01-07,89320537,17270930,0,0,89320537
2020-01-08,98747502,29836657,0,0,98747502
2020-01-09,106201867,21878684,0,0,106201867
2020-01-10,120337130,29625261,0,0,120337130
2020-01-13,119889650,16227471,15000,287700,120177350
2020-01-14,114501247,11066049,0,0,114501247
2020-01-15,115244653,17252158,0,0,115244653
2020-01-16,113002148,7896064,0,0,113002148
2020-01-17,114925362,24830452,1600,32032,114957394
2020-01-20,118629543,32047153,3000,64170,118693713
2020-01-21,130709705,48203694,4000,78280,130787985
2020-01-22,117965821,11189640,4200,84798,118050619
2020-01-23,114800845,15931659,4000,79520,114880365
2020-02-03,113848244,14499303,5300,95294,113943538
2020-02-04,112851404,14797903,3000,56280,112907684
2020-02-05,119932763,17437001,3000,55950,119988713
2020-02-06,104432339,20726309,5300,108544,104540883
2020-02-07,101159398,20954019,5300,118667,101278065
2020-02-10,100827682,19940651,5300,121794,100949476
2020-02-11,101536613,10859796,5300,123225,101659838
2020-02-12,129180998,49709697,5300,135574,129316572
2020-02-13,145275247,48767204,5300,137906,145413153
2020-02-14,140004812,34075635,5300,135044,140139856
2020-02-17,143684232,33523610,5300,138966,143823198
2020-02-18,147871367,28545810,5300,137641,148009008
2020-02-19,149789844,29355042,5300,136740,149926584
2020-02-20,151175854,28131779,5300,136952,151312806
2020-02-21,160954013,56655392,5300,139390,161093403
2020-02-24,147873435,29923444,5300,142464,148015899
2020-02-25,157372538,56415547,5300,140821,157513359
2020-02-26,172881719,52409240,5300,131917,173013636
2020-02-27,174090195,27012361,3000,74910,174165105
2020-02-28,178163770,24997373,3700,85840,178249610
2020-03-02,148257497,8629723,3100,73749,148331246
2020-03-03,145408843,29867925,3100,74865,145483708
2020-03-04,128066736,10263534,3100,74462,128141198
2020-03-05,122116187,22915474,3000,71580,122187767
2020-03-06,116443157,7604832,3000,71310,116514467
2020-03-09,124453708,16355992,4000,88680,124542388
2020-03-10,130507349,13010060,5000,114250,130621599
2020-03-11,137124065,12420124,5000,111050,137235115
2020-03-12,134848545,4963640,3000,65460,134914005
2020-03-13,114359768,9332381,3000,66720,114426488
2020-03-16,133883071,29401515,3000,62370,133945441
2020-03-17,130449123,6018870,3000,63000,130512123
2020-03-18,127372103,12459321,3000,63210,127435313
2020-03-19,132375680,15653487,0,0,132375680
2020-03-20,137739556,23306006,0,0,137739556
2020-03-23,139369783,13510383,0,0,139369783
2020-03-24,139370039,6510127,0,0,139370039
2020-03-25,145540894,23273494,0,0,145540894
2020-03-26,135545260,8996543,0,0,135545260
2020-03-27,128409058,21821306,56800,1178600,129587658
2020-03-30,139941669,21474235,56800,1083176,141024845
2020-03-31,133066790,4746427,56800,1068408,134135198
2020-04-01,125601927,7587404,66800,1260516,126862443
2020-04-02,109712584,3225485,66800,1307944,111020528
2020-04-03,103090270,9631355,66800,1290576,104380846
2020-04-07,100882547,11077900,66800,1317964,102200511
2020-04-08,93905740,3204131,66800,1340008,95245748
2020-04-09,91569008,4840553,73000,1489200,93058208
2020-04-10,95414360,21532115,77600,1512424,96926784
2020-04-13,108413212,17673215,85255,1607057,110020269
2020-04-14,92875188,8643411,136855,2656356,95531544
2020-04-15,100195459,18879680,137455,2677623,102873082
2020-04-16,98698627,12831142,113955,2247193,100945820
2020-04-17,100199307,14092586,22000,437800,100637107
2020-04-20,98726771,7341885,26200,528454,99255225
2020-04-21,103653702,12522896,46100,936752,104590454
2020-04-22,103488171,6328313,5200,105716,103593887
2020-04-23,110303968,10863306,31700,645095,110949063
2020-04-24,104531225,11138409,90900,1840725,106371950
2020-04-27,107105178,14847087,60000,1202400,108307578
2020-04-28,104117801,17846080,61900,1218192,105335993
2020-04-29,100980096,9877699,60100,1183369,102163465
2020-04-30,96332086,8948881,60100,1277125,97609211
2020-05-06,99357695,7835723,76600,1633878,100991573
2020-05-07,95929424,5361293,83300,1775123,97704547
