date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,1213419585,36276777,60300,1818648,1215238233
2016-01-05,1196174478,71178823,55000,1610400,1197784878
2016-01-06,1198132805,52544791,55000,1638450,1199771255
2016-01-07,1184404351,13559387,55000,1478950,1185883301
2016-01-08,1183261805,69637983,55000,1541100,1184802905
2016-01-11,1176448583,40522552,54900,1424106,1177872689
2016-01-12,1172656747,45030496,55000,1434400,1174091147
2016-01-13,1157469739,25276622,55000,1393700,1158863439
2016-01-14,1138974364,18865229,55000,1430550,1140404914
2016-01-15,1125590184,21487697,54000,1383480,1126973664
2016-01-18,1152283868,62402976,52000,1391000,1153674868
2016-01-19,1148179450,25625238,52000,1419080,1149598530
2016-01-20,1132250356,30666850,52000,1443000,1133693356
2016-01-21,1091804294,48824606,52000,1388400,1093192694
2016-01-22,1092313437,23184934,52000,1404000,1093717437
2016-01-25,1088271669,11753747,52000,1409200,1089680869
2016-01-26,1072965940,19236107,52000,1326000,1074291940
2016-01-27,1041926247,14635029,52000,1320800,1043247047
2016-01-28,1038741517,13318866,52000,1286480,1040027997
2016-01-29,1052013992,44369984,52000,1319760,1053333752
2016-02-01,1033993481,58487373,51000,1170450,1035163931
2016-02-02,1044886185,40364362,51000,1189830,1046076015
2016-02-03,1033363294,16428714,51000,1179120,1034542414
2016-02-04,1002801508,37649532,51000,1210230,1004011738
2016-02-05,996581685,16427933,39000,925080,997506765
2016-02-15,996722181,22193604,39000,936000,997658181
2016-02-16,999914262,34407745,38900,972500,1000886762
2016-02-17,1039593144,84580920,38900,984559,1040577703
2016-02-18,1060399705,67421086,38900,976390,1061376095
2016-02-19,1098824818,79370694,38900,1004787,1099829605
2016-02-22,1078306433,40025708,38900,1015679,1079322112
2016-02-23,1026662535,22685639,38900,1006732,1027669267
2016-02-24,1019816767,25984347,38900,1002064,1020818831
2016-02-25,964097626,59046038,45900,1063962,965161588
2016-02-26,977209937,38108846,45900,1051110,978261047
2016-02-29,969535696,34245865,40700,868538,970404234
2016-03-01,968119123,21242119,40700,887260,969006383
2016-03-02,983196372,63986493,40700,927960,984124332
2016-03-03,989932058,47438795,40700,929181,990861239
2016-03-04,999507821,81776871,40700,899063,1000406884
2016-03-07,1001207040,27807052,40700,901098,1002108138
2016-03-08,1002995768,28102553,39700,881340,1003877108
2016-03-09,1007127632,90314420,39700,901587,1008029219
2016-03-10,1013176941,36127995,39700,879355,1014056296
2016-03-11,1017160388,26626010,39700,882531,1018042919
2016-03-14,1041664891,54229732,39700,904763,1042569654
2016-03-15,1041706433,18339314,39700,894441,1042600874
2016-03-16,1038199935,22469696,39700,880943,1039080878
2016-03-17,1031680371,25738391,39700,902381,1032582752
2016-03-18,1026790750,55504175,39700,938111,1027728861
2016-03-21,1024545530,61613344,39200,958440,1025503970
2016-03-22,1016652595,35170524,39200,966672,1017619267
2016-03-23,1026553671,33500724,39200,963928,1027517599
2016-03-24,1035852316,47556759,39200,937272,1036789588
2016-03-25,1046064381,32830750,39200,950600,1047014981
2016-03-28,1055996417,53903900,39200,943152,1056939569
2016-03-29,1046096420,52674146,39200,909440,1047005860
2016-03-30,1032996384,24223775,39200,937272,1033933656
2016-03-31,1027289339,29759314,39200,931784,1028221123
2016-04-01,1027603178,33032926,39200,942368,1028545546
2016-04-05,1071918976,146366374,39200,1036448,1072955424
2016-04-06,1118776387,116877796,39200,1029392,1119805779
2016-04-07,1078992637,77558964,39200,1019200,1080011837
2016-04-08,1087226756,44410931,39300,995862,1088222618
2016-04-11,1082003257,37554179,39200,1021160,1083024417
2016-04-12,1066701639,33341410,39200,1002344,1067703983
2016-04-13,1055293004,52148591,39300,1017084,1056310088
2016-04-14,1047308831,28487910,39200,1023904,1048332735
2016-04-15,1043098972,24833645,39300,1023765,1044122737
2016-04-18,1039408643,44250030,39200,1032136,1040440779
2016-04-19,1045939740,56274191,39300,1033983,1046973723
2016-04-20,1018467328,57043625,37700,938353,1019405681
2016-04-21,966672625,32461910,37800,929880,967602505
2016-04-22,930480371,44038739,37700,910455,931390826
2016-04-25,987532760,136001688,37800,1004346,988537106
2016-04-26,954354196,144966053,37800,1064070,955418266
2016-04-27,983394880,106742415,37800,1053864,984448744
2016-04-28,992664340,101515291,37800,1043280,993707620
2016-04-29,978022439,70928941,37800,1069740,979092179
2016-05-03,1008348573,104436459,37800,1109808,1009458381
2016-05-04,1017765261,77296270,37800,1104138,1018869399
2016-05-05,1030261942,55475841,37800,1117746,1031379688
2016-05-06,1032093192,76347112,27800,786462,1032879654
2016-05-09,1035531307,49103266,27800,788408,1036319715
2016-05-10,1030649722,37358683,27800,783960,1031433682
2016-05-11,1020507759,49541992,27800,796470,1021304229
2016-05-12,1019057404,42235919,27800,795914,1019853318
2016-05-13,1042212825,88779613,27800,841506,1043054331
2016-05-16,1063806295,80138633,27800,832610,1064638905
2016-05-17,1064582406,64970321,27800,833166,1065415572
2016-05-18,1067342923,75549372,27800,796748,1068139671
2016-05-19,1051956375,51827537,27800,803420,1052759795
2016-05-20,1044477840,43769058,27500,805750,1045283590
2016-05-23,1056219339,48281271,27400,800080,1057019419
2016-05-24,1056855999,27249654,27400,795148,1057651147
2016-05-25,1055152585,55237292,27400,765282,1055917867
2016-05-26,1038643540,32869613,27400,776790,1039420330
2016-05-27,1038659943,29850296,27400,777886,1039437829
2016-05-30,1035649498,21791144,27390,757060,1036406558
2016-05-31,1051751334,48351901,27390,781711,1052533045
2016-06-01,1035339356,54691909,27390,801431,1036140787
2016-06-02,1044830840,40483182,27390,798418,1045629258
2016-06-03,1036930946,49450083,26990,797554,1037728500
2016-06-06,1046844101,44040626,26990,792156,1047636257
2016-06-07,1042486105,19317753,26990,785949,1043272054
2016-06-08,1043778678,62420235,26990,791076,1044569754
2016-06-13,1050083600,67394454,26990,783790,1050867390
2016-06-14,1040723263,41330926,26990,761387,1041484650
2016-06-15,1032185112,39766818,26990,778121,1032963233
2016-06-16,1030349061,22471380,26990,768945,1031118006
2016-06-17,1024856788,64920304,34390,996622,1025853410
2016-06-20,1035544804,36442981,31790,908876,1036453680
2016-06-21,1031905604,40122628,34390,970486,1032876090
2016-06-22,1054045879,47221449,34390,986993,1055032872
2016-06-23,1052719860,29874082,34385,973096,1053692956
2016-06-24,1067038534,53730295,19780,548499,1067587033
2016-06-27,1074946485,27608215,14780,414579,1075361064
2016-06-28,1075636793,53982029,22380,642306,1076279099
2016-06-29,1076049185,32771438,22380,645215,1076694400
2016-07-01,1068085455,47196813,22380,661105,1068746560
2016-07-04,1074577739,53107052,22380,671176,1075248915
2016-07-05,1092690475,53717345,22380,664686,1093355161
2016-07-06,1102886822,40321522,20280,602113,1103488935
2016-07-07,1086893012,31039304,20280,603938,1087496950
2016-07-08,1093726110,91025987,20280,627260,1094353370
2016-07-11,1078317067,59345365,21280,656488,1078973555
2016-07-12,1090203076,97029355,22180,705324,1090908400
2016-07-13,1054394212,92846922,20380,655624,1055049836
2016-07-14,1084065237,84334788,21280,694792,1084760029
2016-07-15,1111290878,79855328,21280,684152,1111975030
2016-07-18,1108652870,51967560,20080,656616,1109309486
2016-07-19,1156038654,101593706,20080,639749,1156678403
2016-07-20,1149549891,26188492,20380,652160,1150202051
2016-07-21,1147259819,22916156,18280,588616,1147848435
2016-07-22,1137154564,23822362,18280,585691,1137740255
2016-07-25,1127869506,42525963,25880,849122,1128718628
2016-07-26,1132442937,69711228,24880,838704,1133281641
2016-07-27,1139066621,109515425,24080,768152,1139834773
2016-07-28,1131753642,74781405,24080,774172,1132527814
2016-07-29,1138181519,55232760,20580,658148,1138839667
2016-08-01,1140879530,78722949,23780,741698,1141621228
2016-08-02,1114041613,29266403,26180,831738,1114873351
2016-08-03,1111797095,20477966,26180,829120,1112626215
2016-08-04,1144680063,71745197,25170,781277,1145461340
2016-08-05,1139716791,33021504,25970,813640,1140530431
2016-08-08,1131821671,33210003,25170,812488,1132634159
2016-08-09,1147433857,58281096,25170,816766,1148250623
2016-08-10,1153966189,33124607,25770,829020,1154795209
2016-08-11,1157933717,57296339,27170,877591,1158811308
2016-08-12,1151691562,62691866,19370,642697,1152334259
2016-08-15,1142380595,76724789,19370,643859,1143024454
2016-08-16,1153964258,73117884,21070,701631,1154665889
2016-08-17,1156669596,46741109,19370,649088,1157318684
