date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,342805932,41625362,34034,4625221,347431153
2016-01-05,361000524,71352228,37134,4569339,365569863
2016-01-06,390977890,103748852,35834,4364940,395342830
2016-01-07,380592702,11849258,35834,3928481,384521183
2016-01-08,387732488,94363056,35600,3733016,391465504
2016-01-11,372752302,54946899,34300,3369289,376121591
2016-01-12,391993031,87531146,35000,3326400,395319431
2016-01-13,383297406,67117783,33300,2879784,386177190
2016-01-14,376403570,62533464,32200,2899610,379303180
2016-01-15,351960047,47959614,32500,2727075,354687122
2016-01-18,362322330,62954616,32500,2817750,365140080
2016-01-19,350674616,72417680,32800,2988080,353662696
2016-01-20,358910596,66676564,32500,2843750,361754346
2016-01-21,401390855,120888461,33500,2919525,404310380
2016-01-22,398835319,47431185,31900,2783275,401618594
2016-01-25,392496348,50660893,32600,2909224,395405572
2016-01-26,372581683,33124097,31100,2528430,375110113
2016-01-27,372531489,36892884,33100,2648662,375180151
2016-01-28,350958061,24764460,22300,1694800,352652861
2016-01-29,348643523,31511002,23800,1906142,350549665
2016-02-01,341306815,21642325,24000,1931520,343238335
2016-02-02,349083617,34562970,31200,2617992,351701609
2016-02-03,345953175,23580298,33000,2739000,348692175
2016-02-04,347316073,31652607,33000,2797410,350113483
2016-02-05,340951463,20398133,33000,2717550,343669013
2016-02-15,350002191,37017274,33000,2669700,352671891
2016-02-16,372453182,53846683,33000,2857800,375310982
2016-02-17,328065434,36802214,33000,2905980,330971414
2016-02-18,305456840,39310465,33000,3158100,308614940
2016-02-19,295920152,20288952,33000,3120480,299040632
2016-02-22,319643132,50194883,31200,2911896,322555028
2016-02-23,341090828,58658888,33000,2983860,344074688
2016-02-24,356959021,46124267,33000,2890800,359849821
2016-02-25,348786792,42829143,30200,2380968,351167760
2016-02-26,332996427,29258842,31400,2480286,335476713
2016-02-29,288637770,32004656,29500,2097155,290734925
2016-03-01,285403618,30165859,31400,2279640,287683258
2016-03-02,305203713,52271369,31300,2358768,307562481
2016-03-03,307093545,56450021,29200,2175692,309269237
2016-03-04,312805025,59588956,31300,2205398,315010423
2016-03-07,323054560,41298741,31400,2277128,325331688
2016-03-08,312599489,29114230,31400,2251380,314850869
2016-03-09,306105172,27787527,31400,2179160,308284332
2016-03-10,300027494,23866987,31400,2134886,302162380
2016-03-11,300403628,20844482,31400,2110394,302514022
2016-03-14,284846814,43178759,31400,2279640,287126454
2016-03-15,285566343,29785481,31300,2212284,287778627
2016-03-16,286411165,37513870,31400,2279640,288690805
2016-03-17,310613279,85463787,31400,2457678,313070957
2016-03-18,340608935,95011090,29700,2472228,343081163
2016-03-21,360761740,66243306,31500,2671200,363432940
2016-03-22,390035534,90799575,31500,2790585,392826119
2016-03-23,352738570,62810913,30500,2777940,355516510
2016-03-24,369589344,80537535,30700,2701600,372290944
2016-03-25,385372837,51399431,29700,2584494,387957331
2016-03-28,389861125,39945201,29700,2534895,392396020
