date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,722319441,23814932,6200,173042,722492483
2016-01-05,713179551,32372124,6200,169756,713349307
2016-01-06,713952079,28578817,6200,172732,714124811
2016-01-07,701994148,5972553,6200,156426,702150574
2016-01-08,694736036,29903042,6100,149999,694886035
2016-01-11,671755945,29597958,6100,139934,671895879
2016-01-12,661522609,19909802,6100,143350,661665959
2016-01-13,646975927,11748187,6100,139690,647115617
2016-01-14,643746317,25498147,6100,150060,643896377
2016-01-15,639264382,23549439,6100,144143,639408525
2016-01-18,630329423,18079381,6100,149145,630478568
2016-01-19,628890021,27969714,6100,155001,629045022
2016-01-20,629504277,22261098,6100,149511,629653788
2016-01-21,621361682,18465891,6100,145363,621507045
2016-01-22,615926490,11206116,6000,144300,616070790
2016-01-25,610873691,8723997,6000,145200,611018891
2016-01-26,605460040,16164446,6000,133200,605593240
2016-01-27,587857329,11945514,6000,129360,587986689
2016-01-28,577156479,5062432,6000,122940,577279419
2016-01-29,584922480,19199207,6000,127800,585050280
2016-02-01,577421174,13020530,6000,127020,577548194
2016-02-02,574082665,11067465,6000,132600,574215265
2016-02-03,567537537,4415873,6000,134400,567671937
2016-02-04,572083790,16271296,6000,136260,572220050
2016-02-05,555542058,5437355,6000,132720,555674778
2016-02-15,549013498,5096203,6000,133200,549146698
2016-02-16,554874694,16407926,6000,139800,555014494
2016-02-17,564323625,29379326,6000,140100,564463725
2016-02-18,567235518,21195696,6000,136920,567372438
2016-02-19,574688932,16514204,6000,135540,574824472
2016-02-22,583904393,26180322,6000,139380,584043773
2016-02-23,595395478,31255260,6000,133620,595529098
2016-02-24,601721796,30857504,6000,132900,601854696
2016-02-25,589898296,27436496,6000,120120,590018416
2016-02-26,586766305,12598043,6000,119520,586885825
2016-02-29,563191395,10335955,6000,110940,563302335
2016-03-01,568265222,27513209,6000,113040,568378262
2016-03-02,566812945,26670928,6000,118740,566931685
2016-03-03,574532681,31700888,6000,120000,574652681
2016-03-04,576200176,23373870,6000,116880,576317056
2016-03-07,598066746,36136655,6000,120960,598187706
2016-03-08,584369576,21930822,6000,121080,584490656
2016-03-09,578132764,6626969,6000,118920,578251684
2016-03-10,567052299,8212842,6000,117720,567170019
