date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2022-10-24,13236094,13473133,0,0,13236094
2022-10-25,26974929,14237594,45400,476700,27451629
2022-10-26,45000772,21213856,107800,1126510,46127282
2022-10-27,51186547,17368495,122500,1300950,52487497
2022-10-28,68528875,27383752,227200,2415136,70944011
2022-10-31,87035080,22796588,218600,2295300,89330380
2022-11-01,94543907,34728990,160200,1799046,96342953
2022-11-02,113205692,34658420,217217,2463241,115668933
2022-11-03,107383930,29776451,186917,2226181,109610111
2022-11-04,205895775,132963578,329617,4255355,210151130
2022-11-07,208545564,75361478,269289,3479214,212024778
2022-11-08,225209636,44151169,255789,3279215,228488851
2022-11-09,272157109,71031967,359189,4773622,276930731
2022-11-10,303619163,77069976,401089,5310418,308929581
2022-11-11,319543446,69947977,313489,4119245,323662691
2022-11-14,303568947,41851443,266889,3341450,306910397
2022-11-15,314449891,38316792,271182,3438588,317888479
2022-11-16,319235328,20671149,344289,4269184,323504512
2022-11-17,317166452,21316386,285089,3449577,320616029
2022-11-18,328533157,38241573,320900,3911772,332444929
2022-11-21,335961763,19270897,256713,3175540,339137303
2022-11-22,358889102,35608437,310813,3785702,362674804
2022-11-23,373571356,24467560,321623,3875558,377446914
2022-11-24,381566304,41199592,312123,4048235,385614539
2022-11-25,384241934,43333969,298475,3850327,388092261
2022-11-28,398839408,28730927,302133,3834068,402673476
2022-11-29,410325512,30024357,276075,3478545,413804057
2022-11-30,415915895,20111651,258833,3256120,419172015
2022-12-01,413128316,29712415,222579,2877947,416006263
2022-12-02,419335752,23867228,177656,2272221,421607973
2022-12-05,435128968,32564547,153656,1917627,437046595
2022-12-06,439527742,20886105,121956,1509815,441037557
2022-12-07,438808869,15501717,109056,1341389,440150258
2022-12-08,438850925,11603964,111156,1364996,440215921
2022-12-09,445031779,22114226,116756,1448942,446480721
2022-12-12,458394300,26336347,98156,1212226,459606526
2022-12-13,453166645,14530108,87656,1107971,454274616
2022-12-14,470895227,30799570,184956,2291605,473186832
2022-12-15,468236205,13178966,180356,2281504,470517709
2022-12-16,485173713,24063730,231252,2911463,488085176
2022-12-19,504709094,34189915,233052,2878192,507587286
2022-12-20,503311057,8113911,239452,2964415,506275472
2022-12-21,526260255,32241106,261252,3268263,529528518
2022-12-22,579610320,68637011,337452,4025803,583636123
2022-12-23,600832262,39999195,353852,4235608,605067870
2022-12-26,601616663,10190489,358452,4387452,606004115
2022-12-27,609051630,17881762,311752,3728554,612780184
2022-12-28,615333532,18406710,298652,3485268,618818800
2022-12-29,609254227,7091211,363687,4266049,613520276
2022-12-30,620579780,17354443,366787,4225386,624805166
2023-01-03,619578888,10858762,359487,4238352,623817240
2023-01-04,633258756,19489806,376918,4409941,637668697
2023-01-05,629888658,26754234,300683,3728469,633617127
2023-01-06,605431726,43831772,246933,3234823,608666549
2023-01-09,656488678,101956537,500460,6220718,662709396
2023-01-10,680352678,38990270,503810,5995340,686348018
2023-01-11,693485029,26359764,521304,6333843,699818872
2023-01-12,688650954,6733152,503383,6080867,694731821
2023-01-13,686857096,5018322,489438,5878150,692735246
2023-01-16,698802158,29880040,498438,5901506,704703664
2023-01-17,695523351,5342352,477496,5644003,701167354
2023-01-18,692852669,7242840,448696,5303587,698156256
2023-01-19,685984034,9534022,453220,5366125,691350159
2023-01-20,689209866,23738350,332020,4067245,693277111
2023-01-30,691251299,27732086,223620,2772889,694024188
2023-01-31,682539262,11386399,145129,1830077,684369339
2023-02-01,682247904,10776576,192903,2432507,684680411
2023-02-02,686453621,13232589,203603,2567434,689021055
2023-02-03,689856253,12765126,173803,2162109,692018362
2023-02-06,691100420,12112043,281224,3436558,694536978
2023-02-07,690953542,12654110,258703,3176873,694130415
2023-02-08,688088707,9497526,238001,2901232,690989939
2023-02-09,677809200,10203326,232958,2884020,680693220
2023-02-10,673935478,8535306,247877,3071196,677006674
2023-02-13,676904524,16440517,190577,2399364,679303888
2023-02-14,685206230,16652136,179477,2239873,687446103
2023-02-15,683490042,13552252,196606,2424153,685914195
2023-02-16,682494482,16059785,202858,2440382,684934864
2023-02-17,688073591,11852099,220458,2638883,690712474
2023-02-20,691646395,9066672,202758,2439179,694085574
2023-02-21,705896795,27292395,208458,2555695,708452490
2023-02-22,713411674,12468619,192121,2309294,715720968
2023-02-23,717885236,6510431,170758,2042265,719927501
2023-02-24,721636057,6405115,175558,2090896,723726953
2023-02-27,729363224,10550765,195958,2337780,731701004
2023-02-28,731478311,5050451,177958,2130158,733608469
2023-03-01,724857517,3681867,159306,1913265,726770782
2023-03-02,730751274,9939793,163806,1939463,732690737
2023-03-03,726927710,6317894,147306,1738211,728665921
2023-03-06,722886212,8181590,152386,1801203,724687415
2023-03-07,726572065,6077316,178186,2068739,728640804
2023-03-08,729601592,6188361,215186,2489702,732091294
2023-03-09,731985361,10704545,302786,3533512,735518873
2023-03-10,727858857,6166229,244286,2804403,730663260
2023-03-13,726620436,6301147,211786,2433422,729053858
2023-03-14,728839261,10513492,199886,2278701,731117962
2023-03-15,736481867,15881289,218186,2478593,738960460
2023-03-16,737569322,23593347,297484,3215802,740785124
2023-03-17,723810048,8475605,196684,2171390,725981438
2023-03-20,726923681,12135018,164951,1786419,728710100
2023-03-21,724879813,7367430,148551,1616235,726496048
2023-03-22,726161490,9584854,141751,1547921,727709411
