date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2023-09-01,44337386,73916908,4583227,221232367.29,265569753.29
2023-09-04,65366636,89945900,4088275,206866715.0,272233351.0
2023-09-05,73900531,71127094,4349365,212249012.0,286149543.0
2023-09-06,69705762,55234208,3798230,168109659.8,237815421.8
2023-09-07,64763408,62921774,4001415,155575015.2,220338423.2
2023-09-08,63900977,49313651,3624511,134759318.98,198660295.98
2023-09-11,81432826,43043370,3677941,133987390.63,215420216.63
2023-09-12,92834968,35032092,3499541,127943218.96,220778186.96
2023-09-13,97726554,33260482,3694020,128995178.4,226721732.4
2023-09-14,95255963,14221385,3539903,120073509.76,215329472.76
2023-09-15,98317453,21781211,3542187,118309045.8,216626498.8
2023-09-18,78157583,17887756,3617383,132902651.42,211060234.42
2023-09-19,139876836,132457960,4289151,173324591.91,313201427.91
2023-09-20,123739931,65450555,4177333,185682451.85,309422382.85
2023-09-21,159926184,154372476,4406333,187269152.5,347195336.5
2023-09-22,138629555,107610677,4090132,160251371.76,298880926.76
2023-09-25,138007904,62711245,4224432,162133700.16,300141604.16
2023-09-26,131315264,71668884,3932333,146440080.92,277755344.92
2023-09-27,125967169,45295716,273460,9984024.6,135951193.6
2023-09-28,116295075,29870898,1700,61744.0,116356819.0
2023-10-09,114214563,26948394,6200,222456.0,114437019.0
2023-10-10,120411183,23503697,6200,216938.0,120628121.0
2023-10-11,115022593,11473788,6200,216380.0,115238973.0
2023-10-12,113176521,20466690,6200,218302.0,113394823.0
2023-10-13,103250487,18104804,4000,135880.0,103386367.0
2023-10-16,115385128,27103917,4500,151470.0,115536598.0
2023-10-17,108055825,13116180,4500,145665.0,108201490.0
2023-10-18,101153776,8948040,4500,139320.0,101293096.0
2023-10-19,101148214,11479970,4500,137655.0,101285869.0
2023-10-20,102121188,12254423,4500,138555.0,102259743.0
2023-10-23,96639924,8239080,0,0.0,96639924.0
2023-10-24,89908893,5513223,4500,135540.0,90044433.0
2023-10-25,86440561,6356670,4500,135720.0,86576281.0
2023-10-26,84645361,8403002,900,27054.0,84672415.0
2023-10-27,89353277,14330587,0,0.0,89353277.0
2023-10-30,90788757,10059710,900,27738.0,90816495.0
2023-10-31,93675041,10538231,0,0.0,93675041.0
2023-11-01,93773343,6782623,900,27270.0,93800613.0
2023-11-02,92328231,4869792,0,0.0,92328231.0
2023-11-03,92970465,9008771,1300,39689.0,93010154.0
2023-11-06,92658486,12709973,400,12464.0,92670950.0
2023-11-07,92489217,12195521,400,12556.0,92501773.0
2023-11-08,92938016,9937096,400,12456.0,92950472.0
2023-11-09,109678247,22748250,400,12268.0,109690515.0
2023-11-10,107904368,2477283,400,12276.0,107916644.0
2023-11-13,106525948,6849633,200,6166.0,106532114.0
2023-11-14,104261701,5871799,400,12412.0,104274113.0
2023-11-15,100692132,8309377,400,12572.0,100704704.0
2023-11-16,98919149,8868807,400,12260.0,98931409.0
2023-11-17,94082355,8268731,600,18924.0,94101279.0
2023-11-20,95974754,12127286,800,25696.0,96000450.0
2023-11-21,103587864,13350321,800,25160.0,103613024.0
2023-11-22,105125795,7776525,0,0.0,105125795.0
2023-11-23,101623193,2843815,0,0.0,101623193.0
2023-11-24,99994944,5239740,0,0.0,99994944.0
2023-11-27,101600137,3603150,0,0.0,101600137.0
2023-11-28,99348560,2691908,0,0.0,99348560.0
2023-11-29,96911404,5984776,0,0.0,96911404.0
2023-11-30,92148234,14612725,0,0.0,92148234.0
2023-12-01,102013804,19357153,0,0.0,102013804.0
2023-12-04,105911085,9522130,0,0.0,105911085.0
2023-12-05,105133740,9438092,0,0.0,105133740.0
2023-12-06,107009109,8806855,0,0.0,107009109.0
2023-12-07,105847433,5794664,0,0.0,105847433.0
2023-12-08,102540415,3403585,0,0.0,102540415.0
2023-12-11,104164415,5709875,0,0.0,104164415.0
2023-12-12,103480915,4375991,0,0.0,103480915.0
2023-12-13,99175355,3573302,0,0.0,99175355.0
2023-12-14,104653608,10505458,0,0.0,104653608.0
2023-12-15,105049477,4178471,0,0.0,105049477.0
2023-12-18,102226974,3543756,0,0.0,102226974.0
2023-12-19,102303175,3459870,0,0.0,102303175.0
2023-12-20,102169405,5610750,0,0.0,102169405.0
2023-12-21,101964656,4224314,0,0.0,101964656.0
2023-12-22,97566284,17987432,0,0.0,97566284.0
2023-12-25,110433632,43179893,0,0.0,110433632.0
2023-12-26,112113236,22739034,0,0.0,112113236.0
2023-12-27,117974609,33034039,0,0.0,117974609.0
2023-12-28,131560247,47521943,0,0.0,131560247.0
2023-12-29,136533407,36461747,0,0.0,136533407.0
2024-01-02,126472114,9259229,0,0.0,126472114.0
2024-01-03,127070070,27937420,0,0.0,127070070.0
2024-01-04,130876981,14496433,0,0.0,130876981.0
2024-01-05,131006554,15588194,0,0.0,131006554.0
2024-01-08,124979816,5855353,0,0.0,124979816.0
2024-01-09,122965446,4945839,0,0.0,122965446.0
2024-01-10,120976424,3970572,0,0.0,120976424.0
2024-01-11,122197963,7259196,0,0.0,122197963.0
2024-01-12,125923078,8808149,0,0.0,125923078.0
2024-01-15,126491544,5478140,0,0.0,126491544.0
2024-01-16,126884086,7447073,0,0.0,126884086.0
2024-01-17,132666752,8933378,0,0.0,132666752.0
2024-01-18,133978101,7641868,0,0.0,133978101.0
2024-01-19,133249238,7690511,0,0.0,133249238.0
2024-01-22,130852249,6412889,0,0.0,130852249.0
2024-01-23,129422925,4772440,0,0.0,129422925.0
