date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,3604909,3608199,0,0.0,3604909.0
2019-08-20,6121896,3344474,0,0.0,6121896.0
2019-08-21,7063591,2836617,0,0.0,7063591.0
2019-08-22,7489830,1767016,0,0.0,7489830.0
2019-08-23,7882799,1409030,0,0.0,7882799.0
2019-08-26,9725086,2909837,0,0.0,9725086.0
2019-08-27,9037416,1879228,0,0.0,9037416.0
2019-08-28,10613780,2217262,0,0.0,10613780.0
2019-08-29,11050618,1046801,0,0.0,11050618.0
2019-08-30,11151305,3112435,0,0.0,11151305.0
2019-09-02,11267626,2030183,0,0.0,11267626.0
2019-09-03,14626314,4669359,0,0.0,14626314.0
2019-09-04,16444267,6163656,0,0.0,16444267.0
2019-09-05,16851621,5590274,0,0.0,16851621.0
2019-09-06,14795427,2453117,0,0.0,14795427.0
2019-09-09,17203249,4527328,0,0.0,17203249.0
2019-09-10,21596513,7848375,0,0.0,21596513.0
2019-09-11,19056018,4592979,0,0.0,19056018.0
2019-09-12,17579194,1828798,0,0.0,17579194.0
2019-09-16,19461762,3745049,0,0.0,19461762.0
2019-09-17,18215158,2371391,0,0.0,18215158.0
2019-09-18,19513048,2470926,0,0.0,19513048.0
2019-09-19,20003356,3152668,0,0.0,20003356.0
2019-09-20,20166005,1997004,0,0.0,20166005.0
2019-09-23,20577186,1390852,0,0.0,20577186.0
2019-09-24,20056482,1142358,20800,100256.0,20156738.0
2019-09-25,20075314,954811,20800,99008.0,20174322.0
2019-09-26,23204713,3939076,20800,96512.0,23301225.0
2019-09-27,22838771,922587,20800,96928.0,22935699.0
2019-09-30,21861100,1075316,20800,97552.0,21958652.0
2019-10-08,22368819,1403877,20800,97344.0,22466163.0
2019-10-09,21225114,877172,20800,97344.0,21322458.0
2019-10-10,22301604,1968332,20800,98176.0,22399780.0
2019-10-11,23014076,3224468,20800,98384.0,23112460.0
2019-10-14,25069258,3219058,20800,99424.0,25168682.0
2019-10-15,25556942,2026761,20800,98592.0,25655534.0
2019-10-16,24055171,1549066,20800,97552.0,24152723.0
2019-10-17,25662767,2136421,20800,97344.0,25760111.0
2019-10-18,25835424,2312475,20800,96928.0,25932352.0
2019-10-21,27072957,2368511,20800,95680.0,27168637.0
2019-10-22,27181681,1317194,20800,96304.0,27277985.0
2019-10-23,27108608,1181456,20800,95472.0,27204080.0
2019-10-24,27525385,1176762,20800,95680.0,27621065.0
2019-10-25,26543096,1095701,20800,96096.0,26639192.0
2019-10-28,25993943,1508687,20800,97136.0,26091079.0
2019-10-29,25794142,2358142,20800,95264.0,25889406.0
2019-10-30,26313904,1776576,20800,94016.0,26407920.0
2019-10-31,26908015,2308367,20800,93184.0,27001199.0
2019-11-01,27831306,1946606,20800,93600.0,27924906.0
2019-11-04,27860764,1620791,20800,93392.0,27954156.0
2019-11-05,27377857,983188,20800,93600.0,27471457.0
2019-11-06,27506119,1147567,20800,92976.0,27599095.0
2019-11-07,26846651,1000955,20800,93184.0,26939835.0
2019-11-08,27190021,633929,20800,92976.0,27282997.0
2019-11-11,27434226,3985822,20800,89024.0,27523250.0
2019-11-12,27188594,1034996,20800,89024.0,27277618.0
2019-11-13,26182561,1051723,20800,88400.0,26270961.0
2019-11-14,24501901,891584,0,0.0,24501901.0
2019-11-15,25733035,1745342,0,0.0,25733035.0
2019-11-18,26007853,1003646,0,0.0,26007853.0
2019-11-19,32075003,7466206,7700,33418.0,32108421.0
2019-11-20,32239542,1798851,0,0.0,32239542.0
2019-11-21,34815893,5510804,16100,70679.0,34886572.0
2019-11-22,35332224,2608864,0,0.0,35332224.0
2019-11-25,38764698,5597074,0,0.0,38764698.0
2019-11-26,42175321,6415523,0,0.0,42175321.0
