date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-07-22,152964543,183332670,728050,54545506.0,207510049.0
2019-07-23,143059741,68416737,904362,67040355.06,210100096.06
2019-07-24,173529678,78437452,1125221,85381769.48,258911447.48
2019-07-25,177926152,89238553,1147645,89516310.0,267442462.0
2019-07-26,191197722,67125080,1525802,109369487.36,300567209.36
2019-07-29,202429644,72351244,1575517,117502057.86,319931701.86
2019-07-30,212858330,71314796,1648733,123819848.3,336678178.3
2019-07-31,233263827,106480799,1726580,133412836.6,366676663.6
2019-08-01,248426055,109546073,1688610,134751078.0,383177133.0
2019-08-02,256831516,155219260,1990710,166960847.7,423792363.7
2019-08-05,265725451,110657614,2125110,182036922.6,447762373.6
2019-08-06,262963898,136243861,2164944,170381092.8,433344990.8
2019-08-07,266699488,76189668,2186262,172998912.06,439698400.06
2019-08-08,250726342,61899921,1956729,153583659.21,404310001.21
2019-08-09,259005490,75375849,1949356,145870309.48,404875799.48
2019-08-12,280018890,61986212,1984004,145427493.2,425446383.2
2019-08-13,271736886,40276310,1959000,144946410.0,416683296.0
2019-08-14,269208387,41349060,1988667,147976711.47,417185098.47
2019-08-15,267316621,37485109,1966324,145724271.64,413040892.64
2019-08-16,258622641,27431277,627479,46546392.22,305169033.22
2019-08-19,256785329,49429402,1272326,96391417.76,353176746.76
2019-08-20,271976555,44663555,1348726,101127475.48,373104030.48
2019-08-21,274152805,45567282,1548137,109453285.9,383606090.9
2019-08-22,271631118,24239939,1725332,122239772.2,393870890.2
2019-08-23,271674168,47107648,1722659,116003857.06,387678025.06
2019-08-26,272166199,22122071,1737033,118118244.0,390284443.0
2019-08-27,254392998,18889089,1656231,114379312.86,368772310.86
2019-08-28,251193220,15751950,1731308,117659691.68,368852911.68
2019-08-29,248928865,34481282,1830076,129368072.44,378296937.44
2019-08-30,254495150,34026105,1680453,116421783.84,370916933.84
2019-09-02,250416738,18995803,1572974,110422774.8,360839512.8
2019-09-03,258873612,56842611,1727526,128510659.14,387384271.14
2019-09-04,249829615,33355778,1727988,127750152.84,377579767.84
2019-09-05,250435206,40511783,1712537,127429878.17,377865084.17
2019-09-06,240124732,28682928,1651697,119087353.7,359212085.7
2019-09-09,239464079,50863912,1653927,123862593.03,363326672.03
2019-09-10,218009908,36331689,1586178,118487496.6,336497404.6
2019-09-11,213426310,26630247,1440920,105518571.6,318944881.6
2019-09-12,210407355,30104531,414177,29385858.15,239793213.15
2019-09-16,207730458,11353080,303403,21541613.0,229272071.0
2019-09-17,205184889,18439414,307845,21238226.55,226423115.55
2019-09-18,203908051,12375766,305859,21257200.5,225165251.5
2019-09-19,200442265,18025684,309447,21751029.63,222193294.63
2019-09-20,190366311,13751624,318633,22527353.1,212893664.1
2019-09-23,189422451,15381894,356318,25081224.02,214503675.02
2019-09-24,196441015,41422469,330168,24237632.88,220678647.88
2019-09-25,190763400,18290197,290783,20430413.58,211193813.58
2019-09-26,184268740,16136547,278198,18561370.56,202830110.56
2019-09-27,188195923,13900165,239204,16337633.2,204533556.2
2019-09-30,179402860,14855767,222698,14090102.46,193492962.46
2019-10-08,180266899,8393487,252290,15432579.3,195699478.3
2019-10-09,181276666,5518975,247577,15290355.52,196567021.52
2019-10-10,183040330,8413269,264201,16512562.5,199552892.5
2019-10-11,181491396,5277923,271750,16696320.0,198187716.0
2019-10-14,178589089,9095375,281896,17781999.68,196371088.68
2019-10-15,178837897,4772852,282866,17430202.92,196268099.92
2019-10-16,180275813,6943108,291870,17518037.4,197793850.4
2019-10-17,190462769,16238891,296178,17569278.96,208032047.96
2019-10-18,181782787,14190459,377776,23006558.4,204789345.4
2019-10-21,179975472,6592018,355204,20814954.4,200790426.4
2019-10-22,181076909,9470341,339555,20033745.0,201110654.0
2019-10-23,179157338,16315313,305795,19002101.3,198159439.3
2019-10-24,174197989,7644403,334431,20417012.55,194615001.55
2019-10-25,173651032,5494898,328936,19729581.28,193380613.28
2019-10-28,176038907,14143493,323850,19932967.5,195971874.5
2019-10-29,172471412,8335548,334868,20219329.84,192690741.84
2019-10-30,177015997,18959970,319574,19171244.26,196187241.26
2019-10-31,177504486,10976514,262750,15315697.5,192820183.5
2019-11-01,173785251,10530500,285877,16938212.25,190723463.25
2019-11-04,176623497,16291485,270098,16675850.52,193299347.52
2019-11-05,188542287,28133447,291174,18099375.84,206641662.84
2019-11-06,185195841,13819847,278408,17019081.04,202214922.04
2019-11-07,183064686,17831284,297018,19003211.64,202067897.64
2019-11-08,173082417,30909963,296488,19864696.0,192947113.0
2019-11-11,186367055,42667710,342340,23152454.2,209519509.2
2019-11-12,185538121,18427156,351256,23161820.64,208699941.64
2019-11-13,203278914,63229713,513662,36372406.22,239651320.22
2019-11-14,181747074,35621991,477041,33392870.0,215139944.0
2019-11-15,179384083,28354921,495074,34694785.92,214078868.92
2019-11-18,182849414,19482443,511266,35461409.76,218310823.76
2019-11-19,189398805,28675303,542089,37886600.21,227285405.21
2019-11-20,206059311,45815223,519065,35036887.5,241096198.5
2019-11-21,198478104,12686277,550860,36687276.0,235165380.0
2019-11-22,178050946,18937238,584428,39302783.0,217353729.0
2019-11-25,176113928,18146527,524467,33408547.9,209522475.9
2019-11-26,180752201,16595491,422143,27008709.14,207760910.14
2019-11-27,183161347,22634289,488148,32256819.84,215418166.84
2019-11-28,184047966,13618569,466667,30529355.14,214577321.14
2019-11-29,170880880,15018035,494136,32331318.48,203212198.48
2019-12-02,179799419,19212154,414667,27309968.62,207109387.62
2019-12-03,187576444,19940411,442708,28846853.28,216423297.28
2019-12-04,183061255,29610183,500889,34110540.9,217171795.9
2019-12-05,167268718,14590082,476717,33127064.33,200395782.33
2019-12-06,165223292,18368421,508773,35578495.89,200801787.89
2019-12-09,162876755,28359994,513761,36939415.9,199816170.9
2019-12-10,165496221,30888680,473922,34904355.3,200400576.3
2019-12-11,154161607,16251736,435805,31600220.55,185761827.55
2019-12-12,146405485,17475454,486717,35106897.21,181512382.21
2019-12-13,139178085,12846271,446952,32001763.2,171179848.2
2019-12-16,144077890,23739712,480995,35882227.0,179960117.0
2019-12-17,141269305,22192953,443746,33112326.52,174381631.52
2019-12-18,141070838,21194739,460866,34781557.02,175852395.02
2019-12-19,147064812,22884609,450182,33367489.84,180432301.84
2019-12-20,138917631,6342980,445343,32510039.0,171427670.0
2019-12-23,148404555,22478190,442566,30373304.58,178777859.58
2019-12-24,149230510,10709110,436925,30287641.0,179518151.0
2019-12-25,147642121,22659399,457832,33646073.68,181288194.68
2019-12-26,146116898,20336094,341946,25604916.48,171721814.48
2019-12-27,149880942,18912347,339607,24923757.73,174804699.73
2019-12-30,165074908,28066343,353710,25237208.5,190312116.5
2020-01-02,158729564,17582306,337482,25058038.5,183787602.5
2020-01-03,159094327,23465491,243760,18252748.8,177347075.8
2020-01-06,187290700,46194242,237937,17110049.67,204400749.67
2020-01-07,243589979,89114642,195887,13418259.5,257008238.5
2020-01-08,239642252,30640033,225556,15527275.04,255169527.04
2020-01-09,233827517,30483558,220170,15429513.6,249257030.6
2020-01-10,230400893,21133181,233066,16163127.1,246564020.1
2020-01-13,259681311,86843446,247966,18629685.58,278310996.58
2020-01-14,352056141,175501568,252831,19796667.3,371852808.3
2020-01-15,361842863,66194022,268993,21145539.73,382988402.73
2020-01-16,391447202,111935958,284450,23131474.0,414578676.0
2020-01-17,396671909,112681147,255819,22187181.87,418859090.87
2020-01-20,362723877,95754687,293018,24464072.82,387187949.82
