date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2024-07-10,25766279,34300087,0,0,25766279
2024-07-11,33482839,32627860,0,0,33482839
2024-07-12,31557967,23887300,0,0,31557967
2024-07-15,33470062,16309850,0,0,33470062
2024-07-16,31336992,19140910,0,0,31336992
2024-07-17,38464823,22423528,0,0,38464823
2024-07-18,41319820,23580430,0,0,41319820
2024-07-19,39933395,19381188,0,0,39933395
2024-07-22,43370028,17660604,0,0,43370028
2024-07-23,45052030,25048058,0,0,45052030
2024-07-24,44285851,17362489,0,0,44285851
2024-07-25,43723727,9761643,0,0,43723727
2024-07-26,50701644,25308474,0,0,50701644
2024-07-29,42925465,14520990,0,0,42925465
2024-07-30,49632706,24693054,0,0,49632706
2024-07-31,54025840,27213297,0,0,54025840
2024-08-01,51365607,22977705,0,0,51365607
2024-08-02,50675612,18129659,0,0,50675612
2024-08-05,48161648,15769841,0,0,48161648
2024-08-06,47204432,12712079,0,0,47204432
2024-08-07,53239399,35997397,0,0,53239399
2024-08-08,49989231,22806783,0,0,49989231
2024-08-09,53806358,16505938,0,0,53806358
2024-08-12,49595751,10833254,0,0,49595751
2024-08-13,47895059,7235013,0,0,47895059
2024-08-14,46067265,6169146,0,0,46067265
2024-08-15,44852588,7240684,0,0,44852588
2024-08-16,46053941,9718253,0,0,46053941
2024-08-19,45027073,9362923,0,0,45027073
2024-08-20,45257213,10331772,0,0,45257213
2024-08-21,43509940,4667651,0,0,43509940
2024-08-22,42144377,7191173,0,0,42144377
2024-08-23,43031923,7648050,0,0,43031923
2024-08-26,44828069,7247625,0,0,44828069
2024-08-27,40801181,4559549,0,0,40801181
2024-08-28,40108915,9682101,0,0,40108915
2024-08-29,43249867,14008017,0,0,43249867
2024-08-30,48796099,14682200,0,0,48796099
2024-09-02,41648660,5159251,0,0,41648660
2024-09-03,40629039,4183656,0,0,40629039
2024-09-04,41694898,5466259,0,0,41694898
2024-09-05,42355791,6445891,0,0,42355791
2024-09-06,45549051,8472890,0,0,45549051
2024-09-09,45577844,2162620,0,0,45577844
2024-09-10,46227103,5832582,0,0,46227103
2024-09-11,46956746,5237649,0,0,46956746
2024-09-12,48763856,7615994,0,0,48763856
2024-09-13,47496199,5781372,0,0,47496199
2024-09-18,42863965,4257535,0,0,42863965
2024-09-19,45775253,8048294,0,0,45775253
2024-09-20,42008293,5628993,0,0,42008293
2024-09-23,41846326,2817572,0,0,41846326
2024-09-24,50114361,13833862,0,0,50114361
2024-09-25,65343600,23288434,0,0,65343600
2024-09-26,70417791,15999245,0,0,70417791
2024-09-27,65133640,16117424,0,0,65133640
2024-09-30,87192393,50943912,0,0,87192393
2024-10-08,112984659,68361665,0,0,112984659
2024-10-09,125750042,59109091,0,0,125750042
2024-10-10,118490165,18988162,0,0,118490165
2024-10-11,120681530,29049381,0,0,120681530
2024-10-14,122308852,15720481,0,0,122308852
2024-10-15,124872138,18841635,0,0,124872138
2024-10-16,97331235,10323488,0,0,97331235
2024-10-17,99808814,11050477,0,0,99808814
2024-10-18,94238498,18691123,0,0,94238498
2024-10-21,100726410,27523918,0,0,100726410
2024-10-22,101116104,20354088,0,0,101116104
2024-10-23,98564352,25166596,0,0,98564352
2024-10-24,92644027,11831045,0,0,92644027
2024-10-25,93830102,17048377,0,0,93830102
2024-10-28,94096693,12777968,0,0,94096693
2024-10-29,94567214,17505537,0,0,94567214
2024-10-30,91868361,12042346,0,0,91868361
2024-10-31,93675623,12012677,0,0,93675623
2024-11-01,91800265,9453967,0,0,91800265
2024-11-04,88574064,11124910,0,0,88574064
2024-11-05,84582307,13657170,0,0,84582307
2024-11-06,93006271,26367414,0,0,93006271
2024-11-07,87154231,16547938,0,0,87154231
2024-11-08,95374428,29021275,0,0,95374428
2024-11-11,92221748,19187301,0,0,92221748
2024-11-12,96177319,21907463,0,0,96177319
2024-11-13,91779460,13467230,0,0,91779460
2024-11-14,90379049,11369453,0,0,90379049
2024-11-15,92937989,25885662,0,0,92937989
2024-11-18,95943005,18632927,0,0,95943005
2024-11-19,86381990,9415150,0,0,86381990
2024-11-20,85512359,8545869,0,0,85512359
2024-11-21,89187530,11970135,0,0,89187530
2024-11-22,96312869,21134395,0,0,96312869
2024-11-25,92826856,4860658,0,0,92826856
2024-11-26,93100148,5311568,0,0,93100148
2024-11-27,92424526,4604597,0,0,92424526
2024-11-28,93230827,6597147,0,0,93230827
2024-11-29,99404709,11963348,0,0,99404709
2024-12-02,96172173,7895027,0,0,96172173
2024-12-03,97000641,6603701,0,0,97000641
2024-12-04,94041197,13936933,0,0,94041197
2024-12-05,98802923,18231801,0,0,98802923
2024-12-06,99088967,15345855,0,0,99088967
2024-12-09,101464209,26721688,0,0,101464209
2024-12-10,106103290,31439996,0,0,106103290
2024-12-11,108681945,16720655,0,0,108681945
2024-12-12,110643085,10208549,0,0,110643085
2024-12-13,107899520,12048565,0,0,107899520
2024-12-16,110062903,10201380,0,0,110062903
2024-12-17,110794554,6827525,0,0,110794554
2024-12-18,109867110,4328829,0,0,109867110
2024-12-19,104895439,7038712,0,0,104895439
2024-12-20,102199139,7967005,0,0,102199139
2024-12-23,104772734,9009824,0,0,104772734
2024-12-24,101094851,10822980,0,0,101094851
2024-12-25,103621124,11710095,0,0,103621124
2024-12-26,106393230,15838816,0,0,106393230
2024-12-27,105966669,11470015,0,0,105966669
2024-12-30,104471252,8042067,0,0,104471252
2024-12-31,102688544,7086557,0,0,102688544
2025-01-02,96507237,5076236,0,0,96507237
2025-01-03,97736518,8522033,0,0,97736518
2025-01-06,96426855,3642979,0,0,96426855
2025-01-07,91882343,4344099,0,0,91882343
2025-01-08,90957168,7149734,0,0,90957168
2025-01-09,92289938,3955917,0,0,92289938
2025-01-10,89418187,10416759,0,0,89418187
2025-01-13,96331692,12291356,0,0,96331692
2025-01-14,91408384,11265626,0,0,91408384
2025-01-15,90824083,9897665,0,0,90824083
2025-01-16,87468928,7425015,0,0,87468928
2025-01-17,89023737,5878150,0,0,89023737
2025-01-20,87361841,10332335,0,0,87361841
2025-01-21,85543559,8347332,0,0,85543559
2025-01-22,83220211,7907195,0,0,83220211
2025-01-23,83174280,13786941,0,0,83174280
2025-01-24,84066969,7368451,0,0,84066969
2025-01-27,83473239,4450896,0,0,83473239
2025-02-05,78767101,7972752,0,0,78767101
2025-02-06,72775448,5737314,0,0,72775448
2025-02-07,75089158,15239683,0,0,75089158
2025-02-10,76580015,13005333,0,0,76580015
2025-02-11,80026286,16775142,0,0,80026286
2025-02-12,89184216,19748043,0,0,89184216
2025-02-13,89689005,17221050,0,0,89689005
2025-02-14,90591937,7394902,0,0,90591937
2025-02-17,96254834,17689974,0,0,96254834
2025-02-18,92987303,12801966,0,0,92987303
2025-02-19,93313320,20556607,0,0,93313320
2025-02-20,94170303,18092507,0,0,94170303
2025-02-21,97420651,21823161,0,0,97420651
2025-02-24,100079798,14425816,0,0,100079798
2025-02-25,90649863,33745933,0,0,90649863
2025-02-26,93884653,29392213,0,0,93884653
2025-02-27,98636327,27781893,0,0,98636327
2025-02-28,91942364,27401246,0,0,91942364
2025-03-03,101710310,23560822,0,0,101710310
2025-03-04,104398885,27604924,0,0,104398885
2025-03-05,102766816,22464274,0,0,102766816
2025-03-06,103804152,47534119,0,0,103804152
2025-03-07,115941084,37514251,0,0,115941084
2025-03-10,91012069,40410036,0,0,91012069
2025-03-11,96924109,51673321,0,0,96924109
2025-03-12,114789266,75297428,0,0,114789266
2025-03-13,116384523,55174801,0,0,116384523
2025-03-14,117751164,38793902,0,0,117751164
2025-03-17,125802717,30674795,0,0,125802717
2025-03-18,123398935,29521190,0,0,123398935
2025-03-19,119130976,16641157,0,0,119130976
2025-03-20,117356752,30169116,0,0,117356752
2025-03-21,126118081,30952859,0,0,126118081
2025-03-24,119685529,24635023,0,0,119685529
2025-03-25,96287792,12925390,0,0,96287792
2025-03-26,88468072,10115215,0,0,88468072
