date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-12,80873787,97972407,1234694,117678685.14,198552472.14
2019-08-13,91364829,63686079,1334956,113564706.92,204929535.92
2019-08-14,123013182,123162533,1463808,145809914.88,268823096.88
2019-08-15,102858140,72683358,1377092,140463384.0,243321524.0
2019-08-16,98757044,47658505,1364355,130978080.0,229735124.0
2019-08-19,122115369,74661502,1349134,127628076.4,249743445.4
2019-08-20,126391269,47963407,1479484,134425916.24,260817185.24
2019-08-21,135149596,46857315,1497137,125894250.33,261043846.33
2019-08-22,125290759,26944340,1428275,118632521.5,243923280.5
2019-08-23,129741830,44660187,1413200,115642156.0,245383986.0
2019-08-26,125670571,27042447,1364596,112278958.88,237949529.88
2019-08-27,129850285,20892248,1277716,105437124.32,235287409.32
2019-08-28,133086821,32800556,1374510,106112172.0,239198993.0
2019-08-29,142081717,32895650,1298859,96115566.0,238197283.0
2019-08-30,136054810,20621274,1300549,94419857.4,230474667.4
2019-09-02,136594936,23861087,1243752,89251643.52,225846579.52
2019-09-03,135458587,32960969,1340717,101814048.98,237272635.98
2019-09-04,123870209,16343445,1207716,89395138.32,213265347.32
2019-09-05,125322910,23441335,989436,73317207.6,198640117.6
2019-09-06,119706947,16080426,570579,40996101.15,160703048.15
2019-09-09,118894468,9902934,600744,43289612.64,162184080.64
2019-09-10,116726340,18632620,527795,39310171.6,156036511.6
2019-09-11,115128405,11925540,572167,41888346.07,157016751.07
2019-09-12,108310438,7816425,627405,45097871.4,153408309.4
2019-09-16,121413999,20281976,745713,54847191.15,176261190.15
2019-09-17,113610033,15084818,1007856,72726888.96,186336921.96
2019-09-18,112299253,16063592,1083558,73931162.34,186230415.34
2019-09-19,113876042,10004496,957348,65607058.44,179483100.44
2019-09-20,114890827,7006599,952449,64814154.45,179704981.45
2019-09-23,111211735,8132454,977330,65256324.1,176468059.1
2019-09-24,110272645,10986045,889384,60602625.76,170875270.76
2019-09-25,113764989,9331946,957090,63273219.9,177038208.9
2019-09-26,111640651,11505236,938317,57059056.77,168699707.77
2019-09-27,110872851,4527676,1067495,65544193.0,176417044.0
2019-09-30,105556867,7564753,1027596,58470212.4,164027079.4
2019-10-08,109380253,8644442,1214435,66866791.1,176247044.1
2019-10-09,113921441,8755049,1464481,81205471.45,195126912.45
2019-10-10,114290843,5423893,1492209,84235198.05,198526041.05
2019-10-11,112707728,5296590,1536509,85137963.69,197845691.69
2019-10-14,114605382,5703593,1530444,85949735.04,200555117.04
2019-10-15,107717300,3737082,1595447,88547308.5,196264608.5
2019-10-16,106261191,5772038,1676171,88066024.34,194327215.34
2019-10-17,106095203,5292248,1656368,84474768.0,190569971.0
2019-10-18,106415686,8549945,1634360,85003063.6,191418749.6
2019-10-21,104892286,4283133,1605986,79094810.5,183987096.5
