date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2021-03-25,403304929,527249487,4517374,735518835,1138823764
2021-03-26,300183180,353642549,4197924,738708688,1038891868
2021-03-29,467836613,357611366,4342968,740910341,1208746954
2021-03-30,468391642,211114999,4267100,746827842,1215219484
2021-03-31,480083961,160400206,4019964,674429360,1154513321
2021-04-01,462443907,182888191,3937405,692983280,1155427187
2021-04-02,443061851,121168778,3731605,658665599,1101727450
2021-04-06,525917231,251019943,3799156,733579032,1259496263
2021-04-07,539990400,163898708,3622369,713606693,1253597093
2021-04-08,557265996,212804293,3568243,755218632,1312484628
2021-04-09,554666656,131701317,3317556,680762490,1235429146
2021-04-12,538587073,173815431,3392592,669663734,1208250807
2021-04-13,534471442,109401268,3304073,654206454,1188677896
2021-04-14,501320161,122296668,3307470,664139977,1165460138
2021-04-15,461345515,141358143,3277990,622424742,1083770257
2021-04-16,432603946,90444493,3215355,631785104,1064389050
2021-04-19,419388170,82238371,3149059,653398253,1072786423
2021-04-20,380053999,99604185,3098348,637671002,1017725001
2021-04-21,407570636,127095639,458597,98167275,505737911
2021-04-22,390196850,103085481,569220,130055385,520252235
2021-04-23,366848517,70197720,574640,128713615,495562132
2021-04-26,374562055,80375080,590269,126907835,501469890
2021-04-27,354586130,76778070,679430,152926105,507512235
2021-04-28,344328125,66872736,610100,139584779,483912904
2021-04-29,331276875,88526732,572939,128395630,459672505
2021-04-30,298677337,99492407,478045,116112350,414789687
2021-05-06,335078526,119620304,560756,127000020,462078546
2021-05-07,309049521,106449176,551310,117980340,427029861
2021-05-10,290461048,38493547,566693,122745703,413206751
2021-05-11,281014023,72205628,583388,132020705,413034728
2021-05-12,257407103,50771089,586998,137298832,394705935
2021-05-13,258960661,62565043,583198,138620333,397580994
2021-05-14,245004898,45285552,571198,134637081,379641979
2021-05-17,239528202,78910903,616629,162790056,402318258
2021-05-18,250233826,53177706,634459,170974012,421207838
2021-05-19,260729568,70059732,518946,140110230,400839798
2021-05-20,252808421,39982201,528746,143343040,396151461
2021-05-21,256895330,60593164,530615,138071330,394966660
2021-05-24,255616674,33123446,500415,131408979,387025653
2021-05-25,289823201,88646921,507445,142845768,432668969
2021-05-26,288874644,44726221,515945,142189283,431063927
2021-05-27,291135830,48940630,627539,174455842,465591672
2021-05-28,286464667,65642235,726730,195047065,481511732
2021-05-31,296920689,63029515,832033,227228212,524148901
2021-06-01,299854446,48594447,915877,246737264,546591710
2021-06-02,331821097,118142537,1108909,272170624,603991721
2021-06-03,336680185,53839253,1109009,273370719,610050904
2021-06-04,329461385,45879288,1125209,286523220,615984605
2021-06-07,343955785,74588428,1141709,276476251,620432036
2021-06-08,318925418,30191389,1137275,275459377,594384795
2021-06-09,319254430,67771666,1145375,266986912,586241342
2021-06-10,338688517,77098612,1137775,278754875,617443392
2021-06-11,300397665,37764476,1098405,267889995,568287660
2021-06-15,300724944,36523029,923605,227197594,527922538
2021-06-16,286508447,36104236,842665,203764824,490273271
2021-06-17,297145445,56152213,813535,202570215,499715660
2021-06-18,283275960,50621569,790092,203827935,487103895
2021-06-21,296774841,59153852,792042,208885236,505660077
2021-06-22,291979965,52162477,759760,207832349,499812314
2021-06-23,288137940,35744753,786390,212954412,501092352
2021-06-24,291562098,47023375,873872,221386731,512948829
2021-06-25,268843097,44823808,858044,231843489,500686586
2021-06-28,263183030,31963274,720926,195500713,458683743
2021-06-29,264216029,31051036,588993,159787912,424003941
2021-07-01,281279863,63170383,392174,109808720,391088583
2021-07-02,263554204,59350151,371374,96735499,360289703
2021-07-05,256305720,43260249,389474,107101455,363407175
2021-07-06,255781798,51207842,406574,108595916,364377714
2021-07-07,262213470,68736532,444774,126538204,388751674
2021-07-08,261340058,55409530,457791,124574087,385914145
2021-07-09,262234325,53362244,471291,123473529,385707854
2021-07-12,264591428,40578503,476491,125745975,390337403
2021-07-13,245911317,24363753,547372,142924303,388835620
2021-07-14,236805655,43994518,742972,200639589,437445244
2021-07-15,230134154,21738412,787372,213472297,443606451
2021-07-16,230142890,52546618,797772,206854303,436997193
2021-07-19,225571024,17936110,788109,203332122,428903146
2021-07-20,223315319,15528132,790509,205390048,428705367
2021-07-21,212920381,30888277,743107,198781123,411701504
2021-07-22,209552951,22444590,727307,193223651,402776602
2021-07-23,218373469,75157061,645941,158746460,377119929
2021-07-26,207789473,46950355,650543,141174336,348963809
2021-07-27,221469192,37808479,766818,162565416,384034608
2021-07-28,216239432,26247525,733696,161787305,378026737
2021-07-29,207536381,18236396,817755,182956327,390492708
2021-07-30,187905323,28345198,858353,177206977,365112300
2021-08-02,188948327,26075642,803439,163981900,352930227
2021-08-03,186958667,30175734,867639,185735481,372694148
2021-08-04,188740725,24060293,966416,208600893,397341618
2021-08-05,180536421,8945730,949716,200589517,381125938
2021-08-06,180507498,10420327,987270,204621580,385129078
2021-08-09,185826937,12753789,983970,203081568,388908505
2021-08-10,199132195,50522144,1071639,234442464,433574659
2021-08-11,208729041,66451631,993039,219471550,428200591
2021-08-12,189526889,47143544,993339,228269302,417796191
2021-08-13,196220474,41167970,1000847,217684224,413904698
2021-08-16,199984116,27768594,999047,218551522,418535638
2021-08-17,198189382,22688296,1017347,209471747,407661129
2021-08-18,198387115,19465704,1017747,205666314,404053429
2021-08-19,197511185,14770131,1020047,204631629,402142814
2021-08-20,206563864,41113938,1018547,194644332,401208196
2021-08-23,202852518,29643524,1003546,205154909,408007427
2021-08-24,207268317,18180053,1002246,202944793,410213110
2021-08-25,204677637,17221848,1005946,208240882,412918519
2021-08-26,213144532,16896343,1247162,250055982,463200514
2021-08-27,215689175,16960054,1653793,326657193,542346368
2021-08-30,213297417,34767519,2222079,455526195,668823612
2021-08-31,205948319,9588001,2223479,448542419,654490738
2021-09-01,206233240,12553637,2263479,461794986,668028226
2021-09-02,203924765,7570417,2359078,465988677,669913442
2021-09-03,198081758,4874649,2358878,468685469,666767227
2021-09-06,217096660,35193912,2434247,503548334,720644994
2021-09-07,221407356,19079403,2480447,502042473,723449829
2021-09-08,212993961,15700866,2614651,512680768,725674729
2021-09-09,205777441,7737201,2689251,535187841,740965282
2021-09-10,200971198,6477523,2700451,529315400,730286598
2021-09-13,209838137,21395245,2701447,515922348,725760485
2021-09-14,209562661,13208747,2687847,507277364,716840025
2021-09-15,227304911,25766441,2689947,483195180,710500091
2021-09-16,232960622,30516178,2685147,492912435,725873057
2021-09-17,237456285,32246651,2839447,513911513,751367798
2021-09-22,222166609,9546097,3118443,578128148,800294757
2021-09-23,173558102,21104943,3564305,699815644,873373746
2021-09-24,165090855,31253816,3783674,798355214,963446069
2021-09-27,187846488,107419969,3697058,749763363,937609851
2021-09-28,189312783,23780936,3744353,746249553,935562336
2021-09-29,195945528,25191626,3742558,748586451,944531979
2021-09-30,186792199,15562935,3719044,758684976,945477175
2021-10-08,205153970,35481398,3739482,769697580,974851550
2021-10-11,193720132,22027244,3835794,774063230,967783362
2021-10-12,199544137,66885214,3891073,813234257,1012778394
2021-10-13,181424843,47421907,3942017,886914406,1068339249
2021-10-14,173386502,20709062,4126402,925840816,1099227318
2021-10-15,173366923,22325823,4168377,924546019,1097912942
2021-10-18,167867740,13358422,4385801,959218536,1127086276
2021-10-19,165921527,13668497,4627201,1012015130,1177936657
2021-10-20,169785332,27342144,4804936,1079476922,1249262254
2021-10-21,169436071,28429076,4791636,1117744930,1287181001
2021-10-22,169521627,15330755,4795836,1090333314,1259854941
2021-10-25,172932410,13905204,4817636,1108008105,1280940515
2021-10-26,174892118,25285850,4734381,1040238194,1215130312
2021-10-27,177102009,14650298,4748367,1043311198,1220413207
2021-10-28,184214266,30535856,4481649,1006712816,1190927082
2021-10-29,175949905,25971602,4322632,981194239,1157144144
2021-11-01,160996142,18046731,4259582,979703860,1140700002
2021-11-02,155403468,19320654,4289482,1007084585,1162488053
2021-11-03,147872518,20584881,4236622,1038014756,1185887274
2021-11-04,151526170,19760950,4248222,998332170,1149858340
2021-11-05,157635267,28669379,4250475,950873762,1108509029
2021-11-08,153433244,7713757,4061145,905229221,1058662465
2021-11-09,157022954,14916321,4056023,911023326,1068046280
2021-11-10,156045268,18305347,4064553,875016970,1031062238
2021-11-11,158920055,10846999,4063323,871176451,1030096506
2021-11-12,155290334,14001923,4015931,836558586,991848920
2021-11-15,165992768,23505919,3939860,832492418,998485186
2021-11-16,168460485,20989114,4067360,903564024,1072024509
2021-11-17,170983043,16306443,4020560,872461520,1043444563
2021-11-18,168267793,11412917,4024520,845149200,1013416993
2021-11-19,165977465,7270007,4016001,840910449,1006887914
2021-11-22,170461487,12930897,4016201,847016791,1017478278
2021-11-23,169749616,16228407,4010858,819739158,989488774
2021-11-24,169512425,10487448,4012958,826749607,996262032
2021-11-25,167776850,6581017,4015858,819395666,987172516
2021-11-26,168907689,9496578,3944458,799462747,968370436
2021-11-29,177871736,18665605,3871590,766574820,944446556
2021-11-30,180060452,12351791,3841690,769298423,949358875
2021-12-01,192153230,29497869,3839790,742193009,934346239
2021-12-02,193818295,11427996,3846517,736569541,930387836
2021-12-03,200917907,24447330,3843471,745671808,946589715
2021-12-06,211827210,22138129,3844971,727314715,939141925
2021-12-07,255235954,75581024,3919935,789082915,1044318869
2021-12-08,287223064,51621828,3969412,816468354,1103691418
2021-12-09,297943053,49930491,4028226,849190323,1147133376
2021-12-10,287477909,19548106,4050126,858343203,1145821112
2021-12-13,282420123,10583127,3923002,823006589,1105426712
2021-12-14,273323764,10219402,4051050,866924700,1140248464
2021-12-15,268445143,10925190,4023123,836326809,1104771952
