date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,815402343,29155507,4500,59850,815462193
2016-01-05,795118732,30670800,4500,58635,795177367
2016-01-06,786823988,17153550,4500,60525,786884513
2016-01-07,778578819,7057680,4500,54630,778633449
2016-01-08,756380570,21239806,3400,41752,756422322
2016-01-11,735929237,20557075,3400,38182,735967419
2016-01-12,730345693,21051407,3400,38658,730384351
2016-01-13,718940448,15011266,3400,37672,718978120
2016-01-14,706794522,14263447,3400,39236,706833758
2016-01-15,698260508,17480674,3400,38420,698298928
2016-01-18,693544260,13103911,3400,39746,693584006
2016-01-19,703762908,37416010,3400,41106,703804014
2016-01-20,708830409,33447462,3400,40868,708871277
2016-01-21,709982974,29249805,3400,38386,710021360
2016-01-22,711599061,17986662,3400,39372,711638433
2016-01-25,712643207,14776171,3400,39678,712682885
2016-01-26,697453956,17616433,3400,35768,697489724
2016-01-27,669931825,16291824,3400,35224,669967049
2016-01-28,658486862,12535692,3400,33048,658519910
2016-01-29,658742997,23490818,3400,34476,658777473
2016-02-01,650689948,8095546,3400,33932,650723880
2016-02-02,654170993,22485500,3400,35258,654206251
2016-02-03,644639083,11693073,3400,35292,644674375
2016-02-04,640023580,19557680,3400,35972,640059552
2016-02-05,625569681,9765364,3400,35326,625605007
2016-02-15,626137546,11332384,3400,35224,626172770
2016-02-16,625636614,20659908,3400,37468,625674082
2016-02-17,635981711,34091125,3400,38148,636019859
2016-02-18,646611366,40998582,3400,39610,646650976
2016-02-19,648406161,29185274,3400,39270,648445431
2016-02-22,650113570,34043322,3400,39916,650153486
2016-02-23,642913932,17304326,3400,38930,642952862
2016-02-24,638077918,34713547,3400,39644,638117562
2016-02-25,615962332,35138039,3400,35666,615997998
2016-02-26,601604333,15853040,3400,35700,601640033
2016-02-29,590776507,13141987,3400,33048,590809555
2016-03-01,586534218,12069908,3400,34034,586568252
2016-03-02,582554219,20734974,3400,36278,582590497
2016-03-03,585382411,23561950,3400,36720,585419131
2016-03-04,575675289,19344906,0,0,575675289
