date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2019-08-19,17139467,18659312,0,0,17139467
2019-08-20,27286923,15151320,0,0,27286923
2019-08-21,48329510,27875395,0,0,48329510
2019-08-22,39722961,14585061,0,0,39722961
2019-08-23,39697199,10333165,0,0,39697199
2019-08-26,47890454,15483576,0,0,47890454
2019-08-27,53064222,16242581,0,0,53064222
2019-08-28,54027092,12540685,0,0,54027092
2019-08-29,51087601,7224024,0,0,51087601
2019-08-30,47625891,8899026,0,0,47625891
2019-09-02,53499453,14759585,3000,32580,53532033
2019-09-03,52917375,9348404,0,0,52917375
2019-09-04,59126504,16675478,3000,32520,59159024
2019-09-05,59598901,20574988,0,0,59598901
2019-09-06,63839797,13408848,0,0,63839797
2019-09-09,80889615,33960203,0,0,80889615
2019-09-10,79498175,15384488,3000,34200,79532375
2019-09-11,83996712,18082482,3000,32970,84029682
2019-09-12,80355345,5955579,3000,32820,80388165
2019-09-16,86453042,14217020,0,0,86453042
2019-09-17,89992452,8720593,0,0,89992452
2019-09-18,88029998,7694585,3000,31860,88061858
2019-09-19,84915439,4284867,0,0,84915439
2019-09-20,85314670,9099600,3000,32280,85346950
2019-09-23,91017747,11206013,0,0,91017747
2019-09-24,90133218,17958139,0,0,90133218
2019-09-25,86025893,7959100,3900,41730,86067623
2019-09-26,82188415,5148099,0,0,82188415
2019-09-27,69226020,2967824,0,0,69226020
2019-09-30,69876417,4620253,3000,31260,69907677
2019-10-08,83594500,23604184,3300,36201,83630701
2019-10-09,93288117,21342318,3300,36564,93324681
2019-10-10,95285611,19608300,6300,70182,95355793
2019-10-11,100360476,17891416,3300,36564,100397040
2019-10-14,105478688,26486470,15600,170508,105649196
2019-10-15,95924690,31595244,0,0,95924690
2019-10-16,88448872,12524406,17500,173775,88622647
2019-10-17,87355351,4304210,14500,144420,87499771
2019-10-18,87547257,8029597,47500,459800,88007057
2019-10-21,86777792,2757954,47500,464075,87241867
2019-10-22,88114071,6450586,31900,315491,88429562
2019-10-23,89222516,10580058,32400,311688,89534204
2019-10-24,91418665,5509020,4900,46844,91465509
2019-10-25,87268855,3078155,4900,46844,87315699
2019-10-28,86204849,3907677,1900,18468,86223317
2019-10-29,86955391,3675283,4900,46599,87001990
2019-10-30,88229867,4449720,4900,45570,88275437
2019-10-31,87406412,1901199,1900,17727,87424139
2019-11-01,83308468,5988847,1900,18164,83326632
2019-11-04,86248807,8727171,4900,47579,86296386
2019-11-05,85270805,4646317,1900,18430,85289235
2019-11-06,91599769,15249231,4900,47285,91647054
2019-11-07,96363246,11869556,1900,18411,96381657
2019-11-08,84519112,9319287,3700,35890,84555002
2019-11-11,94895897,15158175,700,6517,94902414
2019-11-12,93042371,2638680,700,6587,93048958
2019-11-13,92138554,2011566,700,6545,92145099
2019-11-14,92359360,2140961,1900,17860,92377220
2019-11-15,87448587,1878525,3400,31144,87479731
2019-11-18,87764839,1807702,3400,31416,87796255
2019-11-19,90738249,6417554,3400,31858,90770107
2019-11-20,87365986,1533530,3400,31382,87397368
2019-11-21,85377301,6073640,3400,30770,85408071
2019-11-22,85488028,3554431,1500,13575,85501603
2019-11-25,86172336,5798935,1500,13665,86186001
2019-11-26,83432289,1400299,1500,13620,83445909
2019-11-27,74883147,2488361,1500,13680,74896827
2019-11-28,77161594,3508746,1500,13485,77175079
2019-11-29,78842126,5521519,1500,13410,78855536
2019-12-02,76759993,1657200,1500,13530,76773523
2019-12-03,83378723,15513348,1500,14295,83393018
2019-12-04,82115126,8392523,1500,13905,82129031
