date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2022-10-24,34141248,35782545,0,0,34141248
2022-10-25,46643896,30713977,0,0,46643896
2022-10-26,65310136,55069983,0,0,65310136
2022-10-27,72559208,40863129,0,0,72559208
2022-10-28,58306876,36746884,0,0,58306876
2022-10-31,67557715,32573279,0,0,67557715
2022-11-01,90103542,54127805,0,0,90103542
2022-11-02,101375590,44925042,0,0,101375590
2022-11-03,106846935,39969139,0,0,106846935
2022-11-04,100843868,43477810,0,0,100843868
2022-11-07,106241496,48346611,0,0,106241496
2022-11-08,110924312,27041404,0,0,110924312
2022-11-09,99702636,22057623,0,0,99702636
2022-11-10,99559532,28277179,0,0,99559532
2022-11-11,107239724,48961817,0,0,107239724
2022-11-14,104630744,22038176,0,0,104630744
2022-11-15,117645631,31691579,0,0,117645631
2022-11-16,114081435,17688651,0,0,114081435
2022-11-17,100585504,8466449,0,0,100585504
2022-11-18,115140287,44965914,0,0,115140287
2022-11-21,113793823,29641267,0,0,113793823
2022-11-22,101736153,14712860,0,0,101736153
2022-11-23,109839406,48760622,0,0,109839406
2022-11-24,117412133,38011270,0,0,117412133
2022-11-25,100060362,23449968,0,0,100060362
2022-11-28,99660994,27200975,0,0,99660994
2022-11-29,104428322,23214695,0,0,104428322
2022-11-30,106667532,22707034,0,0,106667532
2022-12-01,110902691,34513589,0,0,110902691
2022-12-02,138046579,77259320,0,0,138046579
2022-12-05,124559140,33443162,0,0,124559140
2022-12-06,121358998,29657777,0,0,121358998
2022-12-07,126001237,32891111,0,0,126001237
2022-12-08,123357047,32822076,0,0,123357047
2022-12-09,114060980,30849495,0,0,114060980
2022-12-12,119805885,26770967,0,0,119805885
2022-12-13,117609949,19468392,30300,1628625,119238574
2022-12-14,112831648,17608043,37300,1994058,114825706
2022-12-15,120036338,22719149,37250,2019695,122056033
2022-12-16,110710426,25643844,36100,1831714,112542140
2022-12-19,102665908,9927695,37299,1953349,104619257
2022-12-20,110736993,18869879,62300,3153626,113890619
2022-12-21,107241500,11156096,81800,4115358,111356858
2022-12-22,106521988,11151078,85500,4112550,110634538
2022-12-23,103465466,7905346,86000,4021360,107486826
2022-12-26,100351695,28549515,105800,5809478,106161173
2022-12-27,112105638,44365455,150700,8710460,120816098
2022-12-28,125381055,43619508,150800,8392020,133773075
2022-12-29,122847379,33428802,136600,7447432,130294811
2022-12-30,125352144,31190632,139500,7572060,132924204
2023-01-03,166832022,72234396,137467,7898854,174730876
2023-01-04,139906069,21360505,156500,8881375,148787444
2023-01-05,150605636,45824433,159000,9384180,159989816
2023-01-06,137419115,45252463,154300,9345951,146765066
2023-01-09,156878155,54459393,154307,9716712,166594867
2023-01-10,178922927,74169449,227607,14594161,193517088
2023-01-11,171980025,49893870,222315,15221908,187201933
2023-01-12,191466851,57291932,251615,18005569,209472420
2023-01-13,191085845,66179425,213266,14476496,205562341
2023-01-16,195215502,47547815,153395,10579654,205795156
2023-01-17,184176290,25337795,152310,10520052,194696342
2023-01-18,175769449,15345904,135696,9216472,184985921
2023-01-19,169101573,16410323,138421,9227144,178328717
2023-01-20,173828820,39304678,104079,7160636,180989456
2023-01-30,190388735,47081145,116923,7851380,198240115
2023-01-31,185096411,26415049,139323,9429381,194525792
2023-02-01,178758099,34559130,174182,11788638,190546737
2023-02-02,195163198,33029193,181727,12215689,207378887
2023-02-03,187045317,18550667,164130,11013123,198058440
2023-02-06,221607317,73402574,209112,14144336,235751653
2023-02-07,203234085,50106965,240280,15567740,218801825
2023-02-08,196724371,13048746,251290,16462008,213186379
2023-02-09,216609136,67140264,257652,17731610,234340746
2023-02-10,225046971,51307325,149645,9909492,234956463
