date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2020-10-29,81224249,90001964,0,0,81224249
2020-10-30,90901066,55544499,0,0,90901066
2020-11-02,92214487,46808026,0,0,92214487
2020-11-03,102127816,54468038,0,0,102127816
2020-11-04,115790740,55650453,0,0,115790740
2020-11-05,117331109,52798247,0,0,117331109
2020-11-06,102583340,27437789,0,0,102583340
2020-11-09,101933023,56574011,8000,518320,102451343
2020-11-10,104424759,58903457,8000,522960,104947719
2020-11-11,95987120,23379244,8000,504640,96491760
2020-11-12,100544575,27849098,8000,481200,101025775
2020-11-13,115664168,39028820,8000,501040,116165208
2020-11-16,100488747,18649045,8000,489360,100978107
2020-11-17,103866922,28257255,8000,482400,104349322
2020-11-18,120654939,53364453,0,0,120654939
2020-11-19,120641685,66550536,3500,233625,120875310
2020-11-20,122003062,49797568,0,0,122003062
2020-11-23,130136423,48266350,400,25180,130161603
2020-11-24,131778844,33745316,200,12206,131791050
2020-11-25,131553967,26757414,200,12140,131566107
2020-11-26,136203991,54301725,200,12658,136216649
2020-11-27,141979626,50256288,200,12352,141991978
2020-11-30,146111884,34892423,0,0,146111884
2020-12-01,141682328,31768361,0,0,141682328
2020-12-02,147097823,32247942,0,0,147097823
2020-12-03,139008173,32534805,0,0,139008173
2020-12-04,122620991,13550072,0,0,122620991
2020-12-07,119540188,13214662,0,0,119540188
2020-12-08,114838483,10236997,0,0,114838483
2020-12-09,121086422,25360092,0,0,121086422
2020-12-10,120594928,14115841,0,0,120594928
2020-12-11,117243623,9335323,0,0,117243623
2020-12-14,117752873,9403863,0,0,117752873
2020-12-15,117547882,8643892,0,0,117547882
2020-12-16,124313498,18449126,0,0,124313498
2020-12-17,118525296,10472320,0,0,118525296
2020-12-18,120607393,14936071,0,0,120607393
2020-12-21,122682702,11917744,0,0,122682702
2020-12-22,117833273,15520123,0,0,117833273
2020-12-23,124230418,20244579,0,0,124230418
2020-12-24,122096715,27267705,0,0,122096715
2020-12-25,124520098,16059624,0,0,124520098
2020-12-28,119957579,9470907,0,0,119957579
