date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2024-03-01,89433020,100685125,0,0.0,89433020.0
2024-03-04,95301165,92997225,0,0.0,95301165.0
2024-03-05,112353573,87970208,0,0.0,112353573.0
2024-03-06,125836198,63515619,0,0.0,125836198.0
2024-03-07,156815588,109653146,0,0.0,156815588.0
2024-03-08,174317358,89720153,0,0.0,174317358.0
2024-03-11,189695803,92842324,0,0.0,189695803.0
2024-03-12,191739187,72452243,0,0.0,191739187.0
2024-03-13,202343126,51915468,0,0.0,202343126.0
2024-03-14,192679441,54644555,0,0.0,192679441.0
2024-03-15,187502470,36367832,0,0.0,187502470.0
2024-03-18,215087762,102319490,0,0.0,215087762.0
2024-03-19,210627086,52107349,0,0.0,210627086.0
2024-03-20,220839342,50318635,0,0.0,220839342.0
2024-03-21,195368544,62057922,0,0.0,195368544.0
2024-03-22,192477484,77477041,0,0.0,192477484.0
2024-03-25,210893734,68222918,0,0.0,210893734.0
2024-03-26,217450482,29722335,0,0.0,217450482.0
2024-03-27,213512684,22322745,0,0.0,213512684.0
2024-03-28,217739237,28281186,0,0.0,217739237.0
2024-03-29,215792825,39420958,0,0.0,215792825.0
2024-04-01,215611369,34395822,0,0.0,215611369.0
2024-04-02,218179127,50094569,0,0.0,218179127.0
2024-04-03,213828902,31392772,0,0.0,213828902.0
2024-04-08,212277261,44489470,0,0.0,212277261.0
2024-04-09,202666219,40331434,0,0.0,202666219.0
2024-04-10,206097913,42058046,0,0.0,206097913.0
2024-04-11,219746939,53997097,0,0.0,219746939.0
2024-04-12,218169257,18744003,0,0.0,218169257.0
2024-04-15,216873942,27877643,0,0.0,216873942.0
2024-04-16,207212684,24732374,0,0.0,207212684.0
2024-04-17,204148878,19898922,0,0.0,204148878.0
2024-04-18,200485648,17278935,0,0.0,200485648.0
2024-04-19,193404879,17609870,0,0.0,193404879.0
2024-04-22,185760481,10389319,0,0.0,185760481.0
2024-04-23,185931982,7859980,0,0.0,185931982.0
2024-04-24,185222684,11543033,0,0.0,185222684.0
2024-04-25,185587638,9010390,0,0.0,185587638.0
2024-04-26,178776036,12135525,0,0.0,178776036.0
2024-04-29,177585901,20647638,0,0.0,177585901.0
2024-04-30,177789632,16201873,0,0.0,177789632.0
2024-05-06,178319183,16878210,0,0.0,178319183.0
2024-05-07,176085279,10269761,0,0.0,176085279.0
2024-05-08,175012678,6290626,0,0.0,175012678.0
2024-05-09,174993541,9131191,0,0.0,174993541.0
2024-05-10,176124611,13119266,0,0.0,176124611.0
2024-05-13,151108354,6571849,0,0.0,151108354.0
2024-05-14,147382136,6186527,0,0.0,147382136.0
2024-05-15,146749811,7866784,0,0.0,146749811.0
2024-05-16,146319360,4876553,0,0.0,146319360.0
2024-05-17,142250507,7561046,0,0.0,142250507.0
2024-05-20,141808631,8253568,0,0.0,141808631.0
2024-05-21,150134558,37396027,0,0.0,150134558.0
2024-05-22,160236278,31910101,0,0.0,160236278.0
2024-05-23,162617747,41357046,0,0.0,162617747.0
2024-05-24,170134622,34702211,0,0.0,170134622.0
2024-05-27,165666607,16193950,0,0.0,165666607.0
2024-05-28,166585909,12041993,0,0.0,166585909.0
2024-05-29,159677278,12421788,0,0.0,159677278.0
2024-05-30,166241983,26787422,0,0.0,166241983.0
2024-05-31,168669669,35141547,0,0.0,168669669.0
2024-06-03,161022371,28445394,0,0.0,161022371.0
2024-06-04,181908744,39942597,0,0.0,181908744.0
2024-06-05,188275931,18578844,0,0.0,188275931.0
2024-06-06,180088202,21588697,0,0.0,180088202.0
2024-06-07,178950183,17139949,0,0.0,178950183.0
2024-06-11,179800933,16226210,0,0.0,179800933.0
2024-06-12,179085322,16851795,0,0.0,179085322.0
2024-06-13,179150807,13207230,0,0.0,179150807.0
2024-06-14,179007975,13522908,0,0.0,179007975.0
2024-06-17,185644536,23538521,0,0.0,185644536.0
2024-06-18,182338269,20351516,0,0.0,182338269.0
2024-06-19,182710611,14827381,0,0.0,182710611.0
2024-06-20,177731034,13475249,0,0.0,177731034.0
2024-06-21,175781069,7554051,0,0.0,175781069.0
2024-06-24,177318978,12621984,0,0.0,177318978.0
2024-06-25,176592672,7581947,0,0.0,176592672.0
2024-06-26,176510499,9342867,0,0.0,176510499.0
2024-06-27,172426758,8035282,0,0.0,172426758.0
2024-06-28,166123099,10356085,0,0.0,166123099.0
2024-07-01,166764759,9809816,0,0.0,166764759.0
2024-07-02,144033539,9558087,0,0.0,144033539.0
2024-07-03,140853392,5521503,0,0.0,140853392.0
2024-07-04,138127594,6737766,0,0.0,138127594.0
2024-07-05,136021607,5082160,0,0.0,136021607.0
2024-07-08,135138530,7173648,0,0.0,135138530.0
2024-07-09,132913998,9025907,0,0.0,132913998.0
2024-07-10,130782955,5417181,0,0.0,130782955.0
2024-07-11,130953246,8278064,0,0.0,130953246.0
2024-07-12,127530545,7289142,0,0.0,127530545.0
2024-07-15,127473124,3832156,0,0.0,127473124.0
2024-07-16,125726714,4720366,0,0.0,125726714.0
2024-07-17,124338136,5609869,0,0.0,124338136.0
2024-07-18,124944038,5111323,0,0.0,124944038.0
2024-07-19,125703320,10335499,0,0.0,125703320.0
2024-07-22,120729447,4507631,0,0.0,120729447.0
2024-07-23,123589130,7812216,0,0.0,123589130.0
2024-07-24,124872359,5076155,0,0.0,124872359.0
2024-07-25,124507938,4088873,0,0.0,124507938.0
2024-07-26,120775819,3401394,0,0.0,120775819.0
2024-07-29,120361971,3212509,0,0.0,120361971.0
2024-07-30,124938585,9368705,0,0.0,124938585.0
2024-07-31,124004449,14320526,0,0.0,124004449.0
2024-08-01,142604015,41439728,0,0.0,142604015.0
2024-08-02,133801234,11934258,0,0.0,133801234.0
2024-08-05,122418813,9559321,0,0.0,122418813.0
2024-08-06,122305297,5307437,0,0.0,122305297.0
2024-08-07,124340020,5600388,0,0.0,124340020.0
2024-08-08,124494841,6925145,0,0.0,124494841.0
2024-08-09,124480629,6558469,0,0.0,124480629.0
2024-08-12,124735970,4791177,0,0.0,124735970.0
2024-08-13,138116369,22423558,0,0.0,138116369.0
2024-08-14,130428341,19319411,0,0.0,130428341.0
2024-08-15,152265267,52122753,0,0.0,152265267.0
2024-08-16,147500865,35446724,0,0.0,147500865.0
2024-08-19,152291829,29594070,0,0.0,152291829.0
2024-08-20,153040447,22195049,0,0.0,153040447.0
2024-08-21,148508735,16529896,0,0.0,148508735.0
2024-08-22,145709573,18586562,0,0.0,145709573.0
2024-08-23,137820261,10037254,0,0.0,137820261.0
2024-08-26,147927301,27190663,0,0.0,147927301.0
2024-08-27,155034853,20375120,0,0.0,155034853.0
2024-08-28,143976927,7507009,0,0.0,143976927.0
2024-08-29,148962983,22058957,0,0.0,148962983.0
2024-08-30,132194583,25189755,0,0.0,132194583.0
2024-09-02,142482182,28465063,0,0.0,142482182.0
2024-09-03,139213475,23288238,0,0.0,139213475.0
2024-09-04,138414076,17471685,0,0.0,138414076.0
2024-09-05,126079794,9663418,0,0.0,126079794.0
2024-09-06,125590622,13610190,0,0.0,125590622.0
2024-09-09,127256248,7398393,0,0.0,127256248.0
2024-09-10,127222171,12467558,0,0.0,127222171.0
2024-09-11,133112712,11156467,0,0.0,133112712.0
2024-09-12,135120553,13060661,0,0.0,135120553.0
2024-09-13,137203171,10322380,0,0.0,137203171.0
2024-09-18,137035669,10884687,0,0.0,137035669.0
2024-09-19,131043522,8132923,0,0.0,131043522.0
2024-09-20,137503076,14910890,0,0.0,137503076.0
2024-09-23,141945888,11163805,0,0.0,141945888.0
2024-09-24,139741005,17907381,0,0.0,139741005.0
2024-09-25,153566722,41766622,0,0.0,153566722.0
2024-09-26,140157349,35140754,0,0.0,140157349.0
2024-09-27,133607625,25983046,0,0.0,133607625.0
2024-09-30,133580238,52750072,0,0.0,133580238.0
2024-10-08,138112875,58615079,0,0.0,138112875.0
2024-10-09,153899148,50091745,0,0.0,153899148.0
2024-10-10,165313892,38075398,0,0.0,165313892.0
2024-10-11,169951184,21282002,0,0.0,169951184.0
2024-10-14,158969405,13871872,0,0.0,158969405.0
2024-10-15,157040072,23374644,0,0.0,157040072.0
2024-10-16,155036703,12635464,0,0.0,155036703.0
2024-10-17,155025485,17619698,0,0.0,155025485.0
2024-10-18,161548650,40600364,0,0.0,161548650.0
2024-10-21,159804616,33679732,0,0.0,159804616.0
2024-10-22,151723812,19121585,0,0.0,151723812.0
2024-10-23,154462713,26549213,0,0.0,154462713.0
2024-10-24,153461891,14024483,0,0.0,153461891.0
2024-10-25,143026174,23613890,0,0.0,143026174.0
2024-10-28,155628956,26322526,0,0.0,155628956.0
2024-10-29,172557012,60977250,0,0.0,172557012.0
2024-10-30,170241299,58188472,0,0.0,170241299.0
2024-10-31,176012784,57623119,0,0.0,176012784.0
2024-11-01,160119154,35115146,0,0.0,160119154.0
2024-11-04,159651090,19245049,0,0.0,159651090.0
