date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2026-07-13,1345889,1657101,0,0,1345889
2026-07-14,11289753,12564423,0,0,11289753
2026-07-15,7419687,3145639,0,0,7419687
2026-07-16,8654849,3236779,0,0,8654849
2026-07-17,9546271,3130216,0,0,9546271
2026-07-20,10346234,3058766,0,0,10346234
2026-07-21,11844558,2754223,5100,74358,11918916
2026-07-22,13741185,4321673,5100,75225,13816410
2026-07-23,18482594,9770524,5100,79050,18561644
2026-07-24,18602920,3083275,7300,106726,18709646
2026-07-27,18555897,3429839,7300,110230,18666127
2026-07-28,18975742,3428034,8300,125413,19101155
2026-07-29,17317288,3433171,7300,112785,17430073
2026-07-30,13895224,1940798,4300,67166,13962390
2026-07-31,11411258,1777317,4000,64320,11475578
