date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2020-02-18,189825981,205665672,287795,97853177.95,287679158.95
2020-02-19,274803426,189898440,268544,88001868.8,362805294.8
2020-02-20,275247929,82807491,239442,73604470.8,348852399.8
2020-02-21,257697045,101736259,237249,76346728.2,334043773.2
2020-02-24,247878572,77371814,202998,63416575.2,311295147.2
2020-02-25,229366779,89551914,213247,69945016.0,299311795.0
2020-02-26,165277739,45631216,180341,52569401.5,217847140.5
2020-02-27,154683365,33157892,164531,44091017.38,198774382.38
2020-02-28,157227620,28083745,174736,44382944.0,201610564.0
2020-03-02,163753931,36699649,191555,49133857.5,212887788.5
2020-03-03,169680130,52432110,200000,51742000.0,221422130.0
2020-03-04,166429038,26602956,127688,31486583.92,197915621.92
2020-03-05,182021248,65757191,165958,43447804.4,225469052.4
2020-03-06,170612838,22551794,136624,34433346.72,205046184.72
2020-03-09,184434476,39161984,139943,32242867.2,216677343.2
2020-03-10,167862064,24065366,155275,37887100.0,205749164.0
2020-03-11,169903289,22005382,157998,35889245.7,205792534.7
2020-03-12,177371527,20618633,145985,32534217.1,209905744.1
2020-03-13,179048649,30116591,184945,42254384.15,221303033.15
2020-03-16,181041335,41794816,78081,17958630.0,198999965.0
2020-03-17,176963978,29057868,73548,17606655.72,194570633.72
2020-03-18,176851757,29180111,66902,15822323.0,192674080.0
2020-03-19,187037140,45806693,73862,18775720.4,205812860.4
2020-03-20,189420773,46202692,78879,19577767.8,208998540.8
2020-03-23,183634595,18088991,91089,19766313.0,203400908.0
2020-03-24,177089226,12561038,112724,24742918.0,201832144.0
2020-03-25,173738446,16401165,141493,31185057.2,204923503.2
2020-03-26,170349660,19258809,129783,27137625.3,197487285.3
2020-03-27,165740301,7918299,132670,27257051.5,192997352.5
2020-03-30,156542923,8745727,120939,23519007.33,180061930.33
2020-03-31,147515112,5192972,110080,21416064.0,168931176.0
2020-04-01,140422190,6605557,105491,20401959.4,160824149.4
2020-04-02,144528391,13762925,130304,27038080.0,171566471.0
2020-04-03,139430610,9336966,153809,30884847.2,170315457.2
2020-04-07,150959115,17321323,122400,24871680.0,175830795.0
2020-04-08,148371412,10786256,115041,23426949.24,171798361.24
2020-04-09,141837126,5574993,119725,23713930.75,165551056.75
2020-04-10,141318317,6480028,117604,22121312.4,163439629.4
2020-04-13,142395760,5552383,112940,21157050.2,163552810.2
2020-04-14,139162321,5219526,120899,23045767.38,162208088.38
2020-04-15,138330139,4812548,120037,22997888.83,161328027.83
2020-04-16,136992637,2632561,114898,21874281.24,158866918.24
2020-04-17,136034778,8102691,118666,22952377.72,158987155.72
2020-04-20,134599045,3289604,110554,21425365.2,156024410.2
2020-04-21,128734853,4546990,111785,20987633.75,149722486.75
2020-04-22,131719834,7766882,114751,22192843.4,153912677.4
2020-04-23,128317460,5006014,115478,22899287.4,151216747.4
2020-04-24,125712145,5258231,112316,23020287.36,148732432.36
2020-04-27,130280549,11210274,109022,22128195.34,152408744.34
2020-04-28,128454029,10500247,106045,21676658.45,150130687.45
2020-04-29,137157323,18413046,96525,20529902.25,157687225.25
2020-04-30,132540761,19196184,95360,22185504.0,154726265.0
2020-05-06,139591916,32304745,95940,24077102.4,163669018.4
2020-05-07,144022773,23219128,109880,26249233.2,170272006.2
2020-05-08,139171014,14110004,140016,33554834.4,172725848.4
2020-05-11,140378125,17721690,142391,34118307.51,174496432.51
2020-05-12,141027219,15253009,144391,34769352.8,175796571.8
2020-05-13,144310068,29044566,145467,36512217.0,180822285.0
2020-05-14,148208117,24169902,151138,39295880.0,187503997.0
2020-05-15,151619152,42504630,160380,43802985.6,195422137.6
2020-05-18,152798614,32239886,161422,44546015.12,197344629.12
2020-05-19,169284409,45094185,185616,55578998.88,224863407.88
2020-05-20,162551342,30112648,181110,49600595.7,212151937.7
2020-05-21,164128398,25243489,180274,46023952.2,210152350.2
2020-05-22,157827281,11206793,174345,45258218.55,203085499.55
2020-05-25,155956833,11205736,176211,43874776.89,199831609.89
2020-05-26,168304415,29553378,177483,46326612.66,214631027.66
2020-05-27,166606992,13464193,179986,45536458.0,212143450.0
2020-05-28,165772945,20936026,172921,42192724.0,207965669.0
2020-05-29,160332206,13766394,159165,38657995.2,198990201.2
2020-06-01,161522345,27293547,166814,45648651.1,207170996.1
2020-06-02,168317717,35268607,169591,48360569.56,216678286.56
2020-06-03,153420668,17104528,146818,40448359.0,193869027.0
2020-06-04,156976651,21999586,160850,44729168.0,201705819.0
2020-06-05,145055563,13021927,154654,42093725.72,187149288.72
2020-06-08,128132980,13130291,153688,42236536.16,170369516.16
2020-06-09,135211974,18059196,165120,45556608.0,180768582.0
