date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2016-01-04,261079469,31619271,0,0,261079469
2016-01-05,254920860,13993957,0,0,254920860
2016-01-06,243241026,20896458,0,0,243241026
2016-01-07,276687236,109949522,0,0,276687236
2016-01-08,281808894,108613109,0,0,281808894
2016-01-11,291104552,53140358,0,0,291104552
2016-01-12,297618322,68949483,0,0,297618322
2016-01-13,282290394,82684417,0,0,282290394
2016-01-14,278316728,58089910,0,0,278316728
2016-01-15,238411061,39607079,0,0,238411061
2016-01-18,224858132,24324758,0,0,224858132
2016-01-19,229436182,47140406,0,0,229436182
2016-01-20,220683544,39726984,0,0,220683544
2016-01-21,223739974,37645473,0,0,223739974
2016-01-22,217589471,28012186,0,0,217589471
2016-01-25,218280240,27772340,0,0,218280240
2016-01-26,210628327,22094991,0,0,210628327
2016-01-27,203017722,12367856,0,0,203017722
2016-01-28,194594973,16313625,0,0,194594973
2016-01-29,190160457,17105731,0,0,190160457
2016-02-01,191523350,12977177,0,0,191523350
2016-02-02,194549837,15578176,0,0,194549837
2016-02-03,192998594,9754961,0,0,192998594
2016-02-04,183077491,17197724,0,0,183077491
2016-02-05,174071252,8670334,0,0,174071252
2016-02-15,192514148,39804845,0,0,192514148
2016-02-16,180536480,2976666,0,0,180536480
2016-02-17,175844940,1936728,0,0,175844940
2016-02-18,231534875,104778811,0,0,231534875
2016-02-19,220965571,59455858,0,0,220965571
2016-02-22,228066233,65084754,0,0,228066233
2016-02-23,249380518,60588806,0,0,249380518
2016-02-24,209424432,60816009,0,0,209424432
2016-02-25,200744939,42118314,0,0,200744939
2016-02-26,201089664,29898867,0,0,201089664
2016-02-29,198012027,28395682,0,0,198012027
2016-03-01,191227510,31866632,0,0,191227510
2016-03-02,209223770,59678418,0,0,209223770
2016-03-03,207487328,59792443,0,0,207487328
2016-03-04,214033261,79014442,0,0,214033261
2016-03-07,215602804,77942910,0,0,215602804
2016-03-08,216776345,87706622,0,0,216776345
2016-03-09,219319775,63641395,0,0,219319775
2016-03-10,220041211,66626791,0,0,220041211
2016-03-11,218803195,46629736,0,0,218803195
2016-03-14,242189034,79565787,0,0,242189034
2016-03-15,242407290,52412099,0,0,242407290
2016-03-16,231921848,43117468,0,0,231921848
2016-03-17,240314077,65735097,0,0,240314077
2016-03-18,251314976,79836381,0,0,251314976
2016-03-21,267296521,79384190,0,0,267296521
2016-03-22,291104442,137213273,0,0,291104442
2016-03-23,266255221,101463320,0,0,266255221
2016-03-24,253210608,73927449,0,0,253210608
2016-03-25,258129876,53337969,0,0,258129876
2016-03-28,262027006,51894759,0,0,262027006
2016-03-29,267304437,46283307,0,0,267304437
2016-03-30,276478625,58627414,0,0,276478625
2016-03-31,289395129,75134276,0,0,289395129
2016-04-01,273121377,30613190,0,0,273121377
2016-04-05,265589679,39945304,0,0,265589679
2016-04-06,259909948,37860062,0,0,259909948
2016-04-07,247275117,35242407,0,0,247275117
2016-04-08,232760212,19730165,0,0,232760212
2016-04-11,234424083,26022093,0,0,234424083
2016-04-12,231886785,22230427,0,0,231886785
2016-04-13,240644259,45967520,0,0,240644259
2016-04-14,247887923,31297929,0,0,247887923
