date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2022-10-24,5144343,5572855,0,0.0,5144343.0
2022-10-25,7337420,3414144,6300,680148.0,8017568.0
2022-10-26,20568322,14965801,14100,1546629.0,22114951.0
2022-10-27,25824234,9055977,21070,2234473.5,28058707.5
2022-10-28,18229768,4969170,55931,5761452.31,23991220.31
2022-10-31,24105810,10872137,56531,5817039.9,29922849.9
2022-11-01,31889784,18842625,70991,7185709.02,39075493.02
2022-11-02,47186147,28128460,73081,7857669.12,55043816.12
2022-11-03,75665183,40314039,74904,7864170.96,83529353.96
2022-11-04,80828630,41821253,52089,5761564.29,86590194.29
2022-11-07,90837975,26162934,60980,6704141.2,97542116.2
2022-11-08,98084333,33090846,101080,10583076.0,108667409.0
2022-11-09,101561975,12479300,99380,10276885.8,111838860.8
2022-11-10,112689364,36415260,101919,10116479.94,122805843.94
2022-11-11,114399793,35580673,80380,8216443.6,122616236.6
2022-11-14,110377265,13101497,89780,9028276.8,119405541.8
2022-11-15,99150022,25291665,82835,9163207.7,108313229.7
2022-11-16,113942795,38882585,95031,10771763.85,124714558.85
2022-11-17,123552459,34494675,101736,11801376.0,135353835.0
2022-11-18,123174369,33050716,105936,12302347.68,135476716.68
2022-11-21,128616118,26513381,72036,8165280.6,136781398.6
2022-11-22,132643446,23756864,99037,11147604.72,143791050.72
2022-11-23,134177136,21182257,92437,10260507.0,144437643.0
2022-11-24,129866959,17293364,85737,9272456.55,139139415.55
2022-11-25,131465306,21933872,79321,8295390.18,139760696.18
2022-11-28,138499622,19738168,80021,8204553.13,146704175.13
2022-11-29,145552368,21966324,85830,8826757.2,154379125.2
2022-11-30,148840070,16687946,81332,8442261.6,157282331.6
2022-12-01,145308298,22226305,83330,8790481.7,154098779.7
2022-12-02,146537022,15122372,73930,7865412.7,154402434.7
2022-12-05,150947543,16902470,64130,6868964.3,157816507.3
2022-12-06,148605013,16658433,66830,7197591.0,155802604.0
2022-12-07,146079512,16314154,61072,6473632.0,152553144.0
2022-12-08,142894772,11917619,66395,6952884.4,149847656.4
2022-12-09,144660670,15599354,66695,6905600.3,151566270.3
2022-12-12,150891085,20148969,51334,5450644.12,156341729.12
