date,rz_balance,rz_buy,rq_volume,rq_balance,rzrq_balance
2021-02-26,25901137,27851638,0,0,25901137
2021-03-01,31963720,18225709,0,0,31963720
2021-03-02,36072785,16318541,0,0,36072785
2021-03-03,42263304,17773601,0,0,42263304
2021-03-04,40002676,12741685,0,0,40002676
2021-03-05,47100508,18132120,0,0,47100508
2021-03-08,48075692,14653140,0,0,48075692
2021-03-09,49753975,12098371,0,0,49753975
2021-03-10,48275963,5739253,0,0,48275963
2021-03-11,53170102,10322914,0,0,53170102
2021-03-12,51455748,9184118,0,0,51455748
2021-03-15,50060430,6297929,0,0,50060430
2021-03-16,51774888,6117719,0,0,51774888
2021-03-17,55304226,10601981,0,0,55304226
2021-03-18,54391494,8221646,0,0,54391494
2021-03-19,62319872,17998661,0,0,62319872
2021-03-22,61504993,10511368,0,0,61504993
2021-03-23,64312227,15191512,0,0,64312227
2021-03-24,65231124,8267887,0,0,65231124
2021-03-25,66912423,8329170,0,0,66912423
2021-03-26,63545494,2993940,0,0,63545494
2021-03-29,64209507,6195917,0,0,64209507
2021-03-30,60392969,2974007,0,0,60392969
2021-03-31,62496732,11635635,0,0,62496732
2021-04-01,62897723,8722973,0,0,62897723
2021-04-02,59666292,8297903,0,0,59666292
2021-04-06,60226118,7854103,0,0,60226118
2021-04-07,64856379,14813767,0,0,64856379
2021-04-08,69666520,21935755,0,0,69666520
2021-04-09,69684057,14038298,0,0,69684057
2021-04-12,67367890,10277095,0,0,67367890
2021-04-13,67874347,5505183,0,0,67874347
2021-04-14,68366717,4305373,0,0,68366717
2021-04-15,68062782,8217160,0,0,68062782
2021-04-16,64228618,3691910,0,0,64228618
2021-04-19,64558803,6051463,0,0,64558803
2021-04-20,64160987,6991609,0,0,64160987
2021-04-21,64255993,4945239,0,0,64255993
2021-04-22,62342792,3779702,0,0,62342792
2021-04-23,62315899,4549974,0,0,62315899
2021-04-26,61938486,7760579,0,0,61938486
2021-04-27,61166556,6141914,0,0,61166556
2021-04-28,63529966,6136237,0,0,63529966
2021-04-29,60837513,4835363,0,0,60837513
2021-04-30,58034035,5705858,0,0,58034035
2021-05-06,59646377,3857236,0,0,59646377
2021-05-07,57191454,1979174,0,0,57191454
2021-05-10,58799142,3194932,0,0,58799142
2021-05-11,57626740,4358782,0,0,57626740
2021-05-12,56848065,3737917,0,0,56848065
2021-05-13,55347279,1306865,0,0,55347279
2021-05-14,55260109,4168573,0,0,55260109
2021-05-17,51359485,2888149,0,0,51359485
2021-05-18,51337957,2946577,0,0,51337957
2021-05-19,51016792,2964862,0,0,51016792
2021-05-20,52357744,4052047,0,0,52357744
2021-05-21,53424225,5305848,0,0,53424225
2021-05-24,53525590,4211579,0,0,53525590
2021-05-25,54241821,5321015,0,0,54241821
2021-05-26,54358965,6157775,0,0,54358965
2021-05-27,57383537,8110968,0,0,57383537
2021-05-28,57113182,5321574,0,0,57113182
2021-05-31,58914172,5920933,0,0,58914172
2021-06-01,61397987,10476661,0,0,61397987
2021-06-02,60438796,7688888,0,0,60438796
2021-06-03,63893777,10142400,0,0,63893777
2021-06-04,64582225,10140887,0,0,64582225
2021-06-07,67511901,9622497,0,0,67511901
2021-06-08,67137077,4967301,0,0,67137077
2021-06-09,65890611,1726973,0,0,65890611
2021-06-10,67494364,4240694,0,0,67494364
