date,open,high,low,close,volume,amount,raw_open,raw_high,raw_low,raw_close,tradable,name,provisional
2020-12-31,200.11,238.8,200.11,216.8,129041.72,2797624489.6000004,200.11,238.8,200.11,216.8,True,奥普特,False
2021-01-04,222.0,277.77,221.0,257.8,62661.3,1615408314.0,222.0,277.77,221.0,257.8,True,奥普特,False
2021-01-05,263.0,297.77,262.8,271.2,40183.64,1089780316.8,263.0,297.77,262.8,271.2,True,奥普特,False
2021-01-06,272.43,295.0,263.13,273.9,21875.21,599162001.9,272.43,295.0,263.13,273.9,True,奥普特,False
2021-01-07,263.0,337.99,263.0,325.0,41285.58,1341781350.0,263.0,337.99,263.0,325.0,True,奥普特,False
2021-01-08,322.99,337.99,302.26,326.0,20794.41,677897766.0,322.99,337.99,302.26,326.0,True,奥普特,False
2021-01-11,330.1,332.99,306.1,328.77,17945.43,589991902.11,330.1,332.99,306.1,328.77,True,奥普特,False
2021-01-12,326.0,326.0,295.0,302.7,27400.23,829404962.1,326.0,326.0,295.0,302.7,True,奥普特,False
2021-01-13,303.0,344.47,300.0,343.7,20735.8,712689446.0,303.0,344.47,300.0,343.7,True,奥普特,False
2021-01-14,338.0,357.1,323.28,341.1,15714.64,536026370.4,338.0,357.1,323.28,341.1,True,奥普特,False
2021-01-15,344.0,358.16,310.13,318.6,16660.64,530807990.4,344.0,358.16,310.13,318.6,True,奥普特,False
2021-01-18,315.0,334.27,305.0,333.0,13279.46,442206018.0,315.0,334.27,305.0,333.0,True,奥普特,False
2021-01-19,328.99,368.0,320.0,365.0,15153.42,553099830.0,328.99,368.0,320.0,365.0,True,奥普特,False
2021-01-20,360.0,371.3,346.0,355.0,12231.21,434207955.0,360.0,371.3,346.0,355.0,True,奥普特,False
2021-01-21,354.83,368.58,343.06,352.1,9254.57,325853409.70000005,354.83,368.58,343.06,352.1,True,奥普特,False
2021-01-22,354.97,367.9,333.0,345.21,10518.66,363114661.86,354.97,367.9,333.0,345.21,True,奥普特,False
2021-01-25,340.02,347.79,325.08,336.0,11655.04,391609344.0,340.02,347.79,325.08,336.0,True,奥普特,False
2021-01-26,336.8,342.6,307.2,322.0,10140.25,326516050.0,336.8,342.6,307.2,322.0,True,奥普特,False
2021-01-27,319.0,377.04,315.0,375.0,12284.1,460653750.0,319.0,377.04,315.0,375.0,True,奥普特,False
