date,open,high,low,close,volume,amount,raw_open,raw_high,raw_low,raw_close,tradable,name,provisional
2025-03-11,79.18,79.18,66.33,66.92,243831.0,1631717052.0,79.18,79.18,66.33,66.92,True,汉朔科技,False
2025-03-12,72.0,86.96,70.6,85.0,240197.0,2041674500.0,72.0,86.96,70.6,85.0,True,汉朔科技,False
2025-03-13,81.98,84.58,73.35,74.2,184717.0,1370600140.0,81.98,84.58,73.35,74.2,True,汉朔科技,False
2025-03-14,71.88,74.0,69.0,70.67,140868.0,995514156.0,71.88,74.0,69.0,70.67,True,汉朔科技,False
2025-03-17,69.96,74.98,68.0,72.01,129720.0,934113720.0,69.96,74.98,68.0,72.01,True,汉朔科技,False
2025-03-18,70.31,86.41,70.24,86.41,216016.0,1866594256.0,70.31,86.41,70.24,86.41,True,汉朔科技,False
2025-03-19,84.0,84.32,76.4,77.32,166615.0,1288267180.0,84.0,84.32,76.4,77.32,True,汉朔科技,False
2025-03-20,77.0,80.6,74.7,74.81,122270.0,914701870.0,77.0,80.6,74.7,74.81,True,汉朔科技,False
2025-03-21,73.33,76.16,71.58,74.69,85433.0,638099077.0,73.33,76.16,71.58,74.69,True,汉朔科技,False
2025-03-24,74.08,74.47,70.77,71.76,65140.0,467444640.00000006,74.08,74.47,70.77,71.76,True,汉朔科技,False
2025-03-25,71.0,72.88,67.91,68.03,64084.0,435963452.0,71.0,72.88,67.91,68.03,True,汉朔科技,False
2025-03-26,67.4,69.96,67.18,68.96,44651.0,307913296.0,67.4,69.96,67.18,68.96,True,汉朔科技,False
2025-03-27,68.3,68.63,66.34,66.6,47893.0,318967380.0,68.3,68.63,66.34,66.6,True,汉朔科技,False
2025-03-28,66.98,69.01,66.11,68.74,48159.0,331044966.0,66.98,69.01,66.11,68.74,True,汉朔科技,False
2025-03-31,69.21,72.66,67.16,69.15,64396.0,445298340.00000006,69.21,72.66,67.16,69.15,True,汉朔科技,False
2025-04-01,68.21,68.95,66.44,67.85,47768.0,324105880.0,68.21,68.95,66.44,67.85,True,汉朔科技,False
2025-04-02,67.28,68.5,66.54,67.12,35649.0,239276088.00000003,67.28,68.5,66.54,67.12,True,汉朔科技,False
2025-04-03,66.33,68.68,66.11,67.52,37680.0,254415360.0,66.33,68.68,66.11,67.52,True,汉朔科技,False
2025-04-07,59.7,60.89,54.02,54.02,54013.0,291778226.0,59.7,60.89,54.02,54.02,True,汉朔科技,False
2025-04-08,54.0,55.88,51.15,52.79,50732.0,267814228.0,54.0,55.88,51.15,52.79,True,汉朔科技,False
2025-04-09,50.91,53.0,45.38,52.25,58840.0,307439000.0,50.91,53.0,45.38,52.25,True,汉朔科技,False
2025-04-10,54.45,56.98,54.45,54.76,56186.0,307674536.0,54.45,56.98,54.45,54.76,True,汉朔科技,False
2025-04-11,53.5,55.49,53.5,54.64,30868.0,168662752.0,53.5,55.49,53.5,54.64,True,汉朔科技,False
2025-04-14,55.8,56.55,54.34,54.75,32943.0,180362925.0,55.8,56.55,54.34,54.75,True,汉朔科技,False
2025-04-15,54.5,55.0,53.27,54.0,24164.0,130485600.0,54.5,55.0,53.27,54.0,True,汉朔科技,False
2025-04-16,53.8,56.83,53.1,54.64,46096.0,251868544.0,53.8,56.83,53.1,54.64,True,汉朔科技,False
2025-04-17,52.71,54.26,52.71,52.89,32508.0,171934812.0,52.71,54.26,52.71,52.89,True,汉朔科技,False
2025-04-18,53.05,53.42,51.5,52.09,27070.0,141007630.0,53.05,53.42,51.5,52.09,True,汉朔科技,False
