date,股东户数_筹码集中,股东户数_筹码分散,波动倾斜反转_w0.5,波动倾斜反转_w0.3,【对照】价格反转20,【对照】价格反转60
2021-03-16,0.0,-0.0037880673353126505,-0.002827112426206668,-0.000380849771928482,0.008907632105218388,0.02100420787796149
2021-03-17,0.0,0.0066727461240594695,0.010256215574614296,0.008603694922079332,0.017705797124740078,0.0024008104918304195
2021-03-18,0.0,0.009941238953161591,0.0049980191197081855,0.00944881175745338,0.02580240661364952,0.0036601833218419476
2021-03-19,0.0,0.002610344258604613,-0.020097257670297387,-0.02586126104406148,-0.023861652250571776,0.00443892823704507
2021-03-22,0.0,-0.0001985045411149522,0.0026759906480573804,0.004249090302797365,-0.0012712162159787877,-0.0010287723806950088
2021-03-23,0.0,-0.00822377720311559,-0.010972611050868174,-0.005206315331898759,-0.006223827446989872,0.012370417374686405
2021-03-24,0.0,-0.01142599282251352,-0.029725634679404978,-0.027056246022159898,-0.03392359441473205,-0.009093814652104546
2021-03-25,0.0,0.0013392398555150619,0.010272062081972866,0.010272062081972866,0.012944686471184607,0.0007422516583279303
2021-03-26,0.0,0.015323008401062954,0.01816233401219297,0.01816233401219297,0.027625688399059888,0.01788719040989827
2021-03-29,0.0,0.007823428045625158,0.0018910937931087446,0.0018910937931087446,-0.001155656665649951,-0.007019718665719677
2021-03-30,0.0,-0.0016137264610147529,0.01649226613060143,0.01649226613060143,0.022355341848803,-0.0036728091205108226
2021-03-31,0.0,-0.0055277231931221,-0.004785470360834032,-0.011253807984428457,-0.01252777488230312,-0.0015611971282062718
2021-04-01,0.0,-0.0005507670938262654,0.008497716516321595,0.01258308311324754,0.031725762371673294,0.003281939317731175
2021-04-02,0.0,0.004235522204524745,-0.005020218620014494,0.0026029134186884907,0.025985249821508728,0.010689556271208645
2021-04-06,0.0,0.00269026140874441,0.010660306192843916,0.00415335855980351,-0.002252418029721992,0.006284526574274673
2021-04-07,0.0,0.004304566821728806,0.012294708486163453,0.002929940324822167,-0.0027881397546315133,0.0035577779283565867
2021-04-08,0.0,-0.005794511213077569,-0.006407123241084378,-0.008317456326205269,-0.0005174825952652441,-0.01057678496623866
2021-04-09,0.0,-0.0012640622156488645,-0.010040806870707042,-0.010304601111199463,0.005029928592695543,-0.012857805182941818
2021-04-12,0.0,-0.011022978653359017,-0.04902818120149891,-0.054847004212299,-0.03607637261253591,-0.028451033538210733
2021-04-13,0.0,0.0019220648490422265,-0.00018266116530228914,-0.0015868268568538847,-0.007815718390080651,-0.007014615377230549
2021-04-14,0.0,0.0011802760259731926,0.022215468136373838,0.025747393130439823,-0.006147594412993973,0.024810617934920853
2021-04-15,0.0,-0.010451355633380342,0.004214012947607399,0.004528198192231169,0.0031273125726380144,-0.011084095910078353
2021-04-16,0.0,0.013581939847390357,0.008343897925500998,0.008343897925500998,0.016621836014560576,0.005295420534887063
2021-04-19,0.0,0.017692503904808865,0.015985461337049943,0.015985461337049943,0.015389869350092168,0.02430468140446638
2021-04-20,0.0,0.00374245917080962,0.0030795473545879304,0.0030795473545879304,-0.00683016747238645,-0.004268269619150289
2021-04-21,0.0,-0.0008782732143026272,-0.006217604928459996,-0.006217604928459996,-0.0005950526889571761,-0.005727236660965074
2021-04-22,0.0,-0.002063750272328313,0.006448556371400233,0.006448556371400233,0.008476954828286105,0.0026418141637398963
2021-04-23,0.0,-0.0011038416843498378,-0.009076538275145596,-0.009076538275145596,-0.0005479649803351805,-0.003258917378280923
2021-04-26,0.0,0.0009131587322197765,-0.0063094436058601985,-0.0063094436058601985,0.016995029948735908,-0.0025475582806520404
2021-04-27,0.0,-0.011282575296276798,-0.015502257232477811,-0.015502257232477811,-0.02075816770354625,-0.01125439665778064
2021-04-28,0.0,0.012022924044360717,-0.007518461385166764,-0.007518461385166764,0.004370569599938945,0.011672921933731073
2021-04-29,0.0,-0.012914954547404458,-0.006422711633109245,-0.007247124332121864,-0.012348461347759139,0.013660064620362294
2021-04-30,0.0,0.003321834059185502,-0.011713421455881824,-0.01135372514413987,-0.0031788933556952557,0.008700995757413444
2021-05-06,0.0,0.00438869214670905,0.039299249091037325,0.03612867833104534,0.015110613199367073,-0.0028016861123320914
2021-05-07,0.0,-0.00797855441140255,0.01619000571165996,0.010318430856886029,-0.00728095562032427,-0.024954745174951908
2021-05-10,0.0,0.0025569932309154495,0.028714603951130922,0.024580447090955505,0.02466851248756463,-0.0032276771204343357
2021-05-11,0.0,-0.007626057512404638,0.012770092692392187,0.006780357200206699,0.011652071996191083,0.002315745547584759
2021-05-12,0.0,0.011702904984076423,-0.006392363933967427,-0.0002531225140710358,0.015024804773267775,0.00712139196980206
2021-05-13,0.0,-0.0016778547373937358,0.0005776205865422046,-0.0025753973039909007,-0.0006233133009642122,0.003258964057204039
2021-05-14,0.0,-0.0029105185019635106,-0.0044205436405766576,0.0012370193933707086,0.0003843490852848741,0.019002770730949182
2021-05-17,0.0,0.005583187488528563,0.0032404365170656036,-0.0020406538490791437,0.004351147088102758,0.013682618377482558
2021-05-18,0.0,0.01400530237792954,0.004684901956034044,0.005048853555371645,-0.0048077724956514965,-0.002083202290059528
2021-05-19,0.0,0.009919520091309818,0.00478859886269375,0.00478859886269375,0.00020951184053870088,-0.004256923071399976
2021-05-20,0.0,0.00035716271195452843,0.0034804868065274387,0.0034804868065274387,0.010482020791504343,-0.0011853392514154849
2021-05-21,0.0,0.017539041875881168,0.02031141716141236,0.02031141716141236,-0.0069333408941695705,-0.007279837413976686
2021-05-24,0.0,0.005476703057694298,-0.0005559228925835158,-0.0005559228925835158,0.009139817086064062,0.007268177895685757
2021-05-25,0.0,-0.004044091337153477,0.0028015155174712383,0.0028015155174712383,-0.0013709305091740187,0.004854096162298271
2021-05-26,0.0,0.020960330607637568,0.006598635549757204,0.006598635549757204,0.00039665368527332936,0.01791504161002775
2021-05-27,0.0,0.008568737448892905,0.007623830221173034,0.007623830221173034,-0.00015803462394943236,0.02832737988095795
2021-05-28,0.0,-0.006073311589073182,-0.0011629980752568714,-0.0011629980752568714,0.0052233973667170416,-0.013574457425024267
2021-05-31,0.0,0.014635398913537979,0.010092956340461113,0.010092956340461113,0.0002256410256410213,0.01035606605640874
2021-06-01,0.0,-0.0050707891892648235,0.014999624793054136,0.014642942391094477,0.005366182433130634,-0.0032543916873422354
2021-06-02,0.0,0.00790273979397671,-0.02656236696591745,-0.007052451306013197,0.004255755028939235,-0.03172935866133976
2021-06-03,0.0,-0.013126985249364564,-0.007791871591793243,-0.0011990251699983245,-0.00891918885523132,-0.010219301727401476
2021-06-04,0.0,-0.012326925499853337,-0.0075321271876589435,-0.007604891945261349,-0.0028204454221991025,0.0017373600648319832
2021-06-07,0.0,-2.5328630714516186e-05,-0.0019182777768434688,-0.0013365829848296484,-0.0008161711614166789,0.0028135473078776062
2021-06-08,0.0,-0.0018906898937362637,-0.013711398865001927,-0.015880195677134546,-0.012190730287886887,-0.009005735426986811
2021-06-09,0.0,-0.005808669367560915,-0.0007345132554226752,0.004935283808480595,0.0024705759151726903,-0.004459213731899447
2021-06-10,0.0,-0.005508609633177131,0.005907755264463688,0.005338253004331406,-0.003724673642430787,0.010065996122537313
2021-06-11,0.0,0.0002136753374349598,0.011277751337518594,0.017246827209507088,0.005339773080338961,-0.005691854550823628
2021-06-15,0.0,-0.015198960557294694,-0.021926458482741818,-0.02470410160649964,-0.03291233704638288,-0.00773414954261552
2021-06-16,0.0,-0.012066110821794018,-0.017157002863301015,-0.02294771256897486,-0.016989172639706555,-0.007785870785881874
2021-06-17,0.0,0.004667951753882416,0.011036990986028238,0.007263230272751842,-0.005677226229193288,-0.0005607389507771732
2021-06-18,0.0,0.001492699150170751,0.01155336796421389,0.0125658133793069,0.008977997442625684,0.005122892484675279
2021-06-21,0.0,0.00035485978661274896,0.02704851753517503,0.022312282041608643,0.007913410538635802,0.016341642336182138
2021-06-22,0.0,0.004719059229874312,0.009343151804373662,0.008786865995669958,0.00681420518010345,0.007552764002978563
2021-06-23,0.0,0.0005745605348855265,0.015145578091856196,0.011986928110301635,-0.0025523489658141408,-0.008720513197414854
2021-06-24,0.0,0.0005443148039802392,-0.009273930117845686,-0.0105499072550569,-0.007746533418482334,-0.002682058002871712
2021-06-25,0.0,0.006248676471495573,0.021608724806841385,0.020836032579549336,0.005763277687285973,0.0016541387805024343
2021-06-28,0.0,0.007797698943827103,0.001036131694268172,0.01999197499930396,0.003503131837680762,0.03100481709469064
2021-06-29,0.0,-0.00535317524716612,0.010458154495306293,0.01093746735239437,0.003095071422851636,0.0016446550387259617
2021-06-30,0.0,-7.801382968547488e-05,-0.002156538616365952,-0.005659535962935547,-0.0033324371988978432,-0.0008143178132204706
2021-07-01,0.0,-0.006981403384479623,-0.0170396777521456,-0.0008947919058542419,-0.0015294283507834793,0.012025868958278462
2021-07-02,0.0,0.0033878729481759073,-0.003280584716366586,-0.009360453217256703,-0.0009802714650889665,0.0025554044808203226
2021-07-05,0.0,0.005304984146013658,0.0019288512239229339,0.0008809163102185047,0.0074824657683028265,-0.0015119382115398872
2021-07-06,0.0,0.014807172520681111,0.031410630316492064,0.01373455918417874,0.004835201520951215,-0.0022245531712766107
2021-07-07,0.0,0.004894488264299624,0.03027021711995796,0.030387933957952196,0.014813829052617203,0.0026917498584762218
2021-07-08,0.0,-0.008109648122286251,-0.012788726662300132,-0.014329089100520897,-0.028811281260152765,-0.006636913244768394
2021-07-09,0.0,0.002301331207472934,0.008355388227187155,0.007995645903084414,0.0002610013937028088,-0.0023590483088806622
2021-07-12,0.0,0.0020986327771851387,0.011908836466745476,0.012227896080515421,-0.008355019909070116,0.009240034091299787
2021-07-13,0.0,0.016753825315092084,0.0065899894674652845,0.0057697685099828535,0.008074972896110744,-0.005392014920130817
2021-07-14,0.0,0.008670884926079115,-0.011705559112127195,-0.016055239582017912,0.00024739856413886726,-0.005694666357002488
2021-07-15,0.0,0.0019025310875769087,-0.008148174532460107,-0.005626343274489155,-0.015448267957271392,-0.020861502599658455
2021-07-16,0.0,0.001028770732284423,-0.00013908686964553274,-0.0049146025772066285,-0.017180376042202516,-0.008518833262967153
2021-07-19,0.0,-0.008848300709040158,-0.0023904569855176306,-0.011115428000425531,0.010321529505851423,-0.0014578529590795642
2021-07-20,0.0,-0.006830938459006885,0.0012047508343622892,0.0005246256959264173,0.002450751645681182,0.01355292221803751
2021-07-21,0.0,0.002519727001330474,0.018831052510231143,0.016507848288957343,0.004501804071945371,0.009773101990247725
2021-07-22,0.0,0.006736695267813975,0.0016687347904888127,-0.0028286565214229674,0.004549949983350976,0.0033307590688336107
2021-07-23,0.0,-0.011702711572873259,-0.012500022283511847,-0.005289645017423172,-0.015775642592809724,-0.01926295321195288
2021-07-26,0.0,-0.014479825364977073,-0.016733140680345447,-0.016378966638413893,-0.02729601487882687,-0.02126136451085916
2021-07-27,0.0,-0.013137041794819648,-0.001186142877807339,-0.0010842380232359617,-0.02035380986583115,-0.0211680007799377
2021-07-28,0.0,-0.010328653950491373,-0.009401092691672764,-0.005596198151378505,-0.01170121717897256,-0.005475085698362821
2021-07-29,0.0,0.009045986655134364,0.0156736558878512,0.016173530919093404,0.024207611946261975,0.0053996234704279614
2021-07-30,0.0,-0.0007602184351687801,0.009698619269427711,0.01076800499437175,-0.00265906037483028,0.014999442910886762
2021-08-02,0.0,0.013371168392295508,0.0058223796205629785,0.007741670959145663,0.022643895784834424,0.006162938492929671
2021-08-03,0.0,-0.009057776436591947,0.007349973230560858,0.006384256185655024,0.015242020369370834,0.008106813051109751
2021-08-04,0.0,0.0007849570362489788,0.020667858931042105,0.023219294346503862,-0.008520450311967506,-0.0019006085279326037
2021-08-05,0.0,-0.012029565495898287,-0.017343039603327302,-0.012252698992209998,-0.010573275374556624,-0.005903812837460776
2021-08-06,0.0,-0.0007406105069028169,0.0077075976102767615,-0.003850317053051888,-0.004680010196476836,-0.005565058590273409
2021-08-09,0.0,0.005755199333377958,-0.006333670168761618,-0.002710350989920307,0.04355500560999777,0.0467559271752012
2021-08-10,0.0,-0.000951563791995147,-0.0014839203822624824,0.012562690360502194,0.02557926848491443,0.015274258216623638
2021-08-11,0.0,0.003384588457210258,0.021571603591352094,0.02406068165450018,0.012758045648790356,-0.006405657819144142
2021-08-12,0.0,-0.0049712571033813545,0.00779614204819713,0.007065044354180439,-0.023758877433938164,-0.006568408057133468
2021-08-13,0.0,0.0037428583440640264,-0.005950128156243961,-0.012296272734658987,-0.014411345050762147,-0.0004535775419779786
2021-08-16,0.0,0.006831995416611369,-0.022915133679489396,-0.014941107229380324,0.009481465349276064,0.004226640960168715
2021-08-17,0.0,-0.007442112792821165,-0.033869766081465566,-0.03173480296578361,-0.032180146036457954,-0.031318705876154575
2021-08-18,0.0,-0.011165073476313925,-0.005235210862731056,-0.0017742151311970701,-0.014932789007083705,0.01876623971889449
2021-08-19,0.0,-0.008060700571864133,-0.00024587473186585827,0.0036954215198714557,-0.00013352859806068374,0.0030757460060377604
2021-08-20,0.0,-0.004604418724725545,-0.025657887323791574,-0.010162128108060952,-0.027783506296094707,-0.02562945138597609
2021-08-23,0.0,0.007613692958873442,0.01451614532024722,0.02623067448155524,0.01520073560830929,0.023608851727011992
2021-08-24,0.0,0.0009846782893341733,0.009294468387191269,0.005969667529589206,-0.0022746331277125774,-0.003615895434399796
2021-08-25,0.0,0.0028047022161155092,0.0010473267116005778,0.008398909178239636,0.013357569927201635,0.011239776545866774
2021-08-26,0.0,-0.016823168018142775,-0.02087284013245515,-0.006329878303584868,-0.0027254174105689755,-0.030841932428741826
2021-08-27,0.0,-0.004492663287547523,-0.017070566925170505,-0.019906301068885923,-0.003215249056800018,0.0016120224810854844
2021-08-30,0.0,-0.010806713301807814,-0.0014929785545376717,-0.0027294740152628448,0.007746508728674562,-0.015310388427035748
2021-08-31,0.0,-0.00978907206737265,-0.008699798961944361,-0.011426582886687842,-0.01377442572329184,-0.011153757108670758
2021-09-01,0.0,0.006093550644333101,-0.002793044148896498,0.0006445308761850631,-0.003089279588066349,0.02849922591618252
2021-09-02,0.0,-0.008196928228411693,-0.011062758422672226,-0.019410766686884018,-0.021584881607955596,-0.0152298034578078
2021-09-03,0.0,0.0028362546092967735,0.0028777875308502177,0.0014634019098868855,0.0046392319525511705,0.004599299159247894
2021-09-06,0.0,0.00920853073349881,0.03151955623129765,0.035719923035868906,0.030265762984295952,0.013812933595707389
2021-09-07,0.0,0.001031246461823021,0.0012441603618080777,0.002716430734364872,0.006865099710698874,-0.008026410888723624
2021-09-08,0.0,-0.0009729360854127854,0.0034758110323886357,0.007168770629724608,-0.010175305325106455,0.002655455976334755
2021-09-09,0.0,0.0,-0.006143030603858813,-0.0021632454942717926,-0.0026705321079500965,-0.0011057606217131145
2021-09-10,0.0,0.0,0.012690508383647292,0.009240443466086278,-0.0021203068100738576,-0.0046821072716211835
2021-09-13,0.0,0.0,-0.012081483249510194,-0.011984112824465775,-0.0097397835852849,-0.0166478582691998
2021-09-14,0.0,0.0,0.002958094514398922,0.005788798940380012,-0.002493817110132268,-0.00036300878729286226
2021-09-15,0.0,0.0,0.005034944822319043,0.005840130576762479,-0.017920699654275597,-0.016551494064176667
2021-09-16,0.0,0.0,-0.02016118419455547,-0.005241266969665248,-0.014512400307727002,0.002115542701287909
2021-09-17,0.0,0.0,-0.00033179021761347015,-0.001941311527708589,0.007743319472629595,0.028128018375721042
2021-09-22,0.0,0.0,0.013141075256904755,0.013009332479781244,-0.008268571306460182,-0.00906980194620185
2021-09-23,0.0,0.0,0.00013931074346180684,-0.002785732788253638,0.02539770931620089,0.0037001452463139685
2021-09-24,0.0,0.0,-0.0035815821162714966,-0.0005308459656707856,0.0044732135780987895,-0.011235317224726437
2021-09-27,0.0,0.0,-0.02035001929521928,-0.017890235967686095,0.0024356322711439173,0.01787299327717362
2021-09-28,0.0,0.0,-0.0024906328346918304,-0.003935533876690112,-0.005475078312650527,-0.018457438685493134
2021-09-29,0.0,0.0,-0.020607192939799224,-0.020320696922853487,-0.005235160638437886,-0.027904726778726484
2021-09-30,0.0,0.0,0.03836023993615771,0.04356565426904779,0.006456017359148802,0.015650165597189524
2021-10-08,0.0,0.0,-0.0072379711608619056,-0.016045663911857237,-0.017758060251620265,0.011268887525571477
2021-10-11,0.0,0.0,-0.010044260511215718,-0.011375116711399047,-0.008246472941273352,0.012955100565768707
2021-10-12,0.0,0.0,-0.02391413442963617,-0.01779208535650172,-0.008699046535331456,-0.0049364409895476195
2021-10-13,0.0,0.0,0.024474777939536552,0.023668277696779195,0.022014255709859532,0.0279374573427571
2021-10-14,0.0,0.0,0.012956144789459922,0.01321085081965454,0.02866306831800145,0.026675298060245177
2021-10-15,0.0,0.0,0.005501663756507035,0.0023089872684137883,-0.00398965172561669,-0.0056086292381635995
2021-10-18,0.0,0.0,0.032767948117538206,0.03206661265842341,0.0335715854245809,0.005078355647228883
2021-10-19,0.0,0.0,0.026616034342256532,0.023494714408467586,0.0244072981535867,0.01959442224658565
2021-10-20,0.0,0.0,0.04073390959285974,0.024491513814080722,0.013272511621536665,0.002689146479045901
2021-10-21,0.0,0.0,0.017622691519403932,0.018117568304368892,0.01024966966718036,-0.013341908655973334
2021-10-22,0.0,0.0,-0.025430862148043843,-0.02472408098534547,-0.031491872374654346,0.017095946540299785
2021-10-25,0.0,0.0,0.01230626343411404,0.010381765480679673,0.013743751828780671,0.006235740785243504
2021-10-26,0.0,0.0,0.006645025995058928,0.015906992848159808,0.02192455491251292,-0.002637411026746983
2021-10-27,0.0,0.0,-0.014391796109887223,-0.02346253056138785,-0.028646811253876726,-0.02959851286492591
2021-10-28,0.0,0.0,-0.0551656753067001,-0.07241644951508831,-0.061356710656238655,-0.003864898713275111
2021-10-29,0.0,0.008728680538353692,0.007142324240407059,0.003209736934384454,0.005003735987488359,0.005309989275178482
2021-11-01,0.0,0.004604337741089548,0.0005903560494981086,0.01366428852342939,-0.00023318223595006904,0.003763520460833425
2021-11-02,0.0,-0.008270676151446998,-0.02307057342864386,-0.029476534399966357,-0.03297233353981288,-0.003986062349874031
2021-11-03,0.0,-0.006525067309463217,0.001180598583717918,0.0022936720823899413,0.007505597499671224,0.007345286368160553
2021-11-04,0.0,0.0030704298807297413,0.003611137085318894,0.00451962697429259,-0.010432397925719294,0.016295326451234403
2021-11-05,0.0,-0.0091853337677,-0.03041236173256363,-0.027273646806325984,-0.04399957332388689,-0.007166578218763803
2021-11-08,0.0,-0.009136768809766905,0.018291222492818615,0.01988980099168486,0.018290253987468384,-0.026282898398107924
2021-11-09,0.0,0.003559358368397736,0.0022435946606110813,-0.0035659813137158603,0.02339521107222662,0.008759551366343188
2021-11-10,0.0,0.006886416000999418,-0.011063622018635111,-0.012318833628047166,0.017280139326446786,0.025150233835701495
2021-11-11,0.0,-0.004701832991303746,-0.0009923933837727272,0.0031426074553231763,-0.008520605652179814,-0.0035625437357162506
2021-11-12,0.0,0.006560978322277748,0.005655225310290093,0.0032093533768657646,-0.00211509715143166,0.02175563866074611
2021-11-15,0.0,-0.0076744606073789415,-0.013636111876886991,-0.015049840271421634,-0.002186659273772029,0.034269639308554464
2021-11-16,0.0,-0.028496458214191278,-0.01321273461031478,-0.011287703616165401,-0.010862358218655754,0.009430575391884344
2021-11-17,0.0,0.02716677760349324,0.028323218784553017,0.017386314433999163,0.004150947359435564,-0.0013102332490800839
2021-11-18,0.0,0.023781290026001288,0.01765419907958441,0.013159523192821997,-0.0009104488739993477,-0.014981468753807192
2021-11-19,0.0,0.01615227265127046,0.013573454239396987,0.010509232412771017,0.021835868907866474,0.0033775663745224858
2021-11-22,0.0,0.011474509439385227,0.012441299991547583,0.01736365159166602,0.007163380050109369,0.024407342550333055
2021-11-23,0.0,-0.005460945071117884,-0.008941714669833645,0.004012884297399921,0.006243199011833256,0.01322135182081039
2021-11-24,0.0,-0.0009395024852400846,0.004785048781613144,0.02314403876777038,0.020306013607979668,-0.003994154735713962
2021-11-25,0.0,-0.0010512251588514876,-0.006441295340514364,-0.016083420212555932,-0.01272022462337028,0.01601233042274789
2021-11-26,0.0,0.015637321343834033,0.02273938652434024,0.020687071566448157,0.014793670333980255,-0.00010216800552831153
2021-11-29,0.0,-0.006992603880146653,0.033480942929629255,0.033480942929629255,0.03008880792197325,0.007932949481122397
2021-11-30,0.0,-0.00329991450774052,0.009999251096282847,0.009999251096282847,0.00871343994335182,0.0010079702749707265
2021-12-01,0.0,0.015300746680976585,-0.006892073263899489,-0.006892073263899489,0.009901322312760396,-0.006775004810769725
2021-12-02,0.0,-0.015458561359169832,-0.010386876148681824,-0.010386876148681824,-0.01007857401568667,-0.01907871811359758
2021-12-03,0.0,0.009512665308634405,0.003719642116227288,-0.0014580989377740061,-0.00812475905240748,0.01578124899300428
2021-12-06,0.0,-0.0012182002926498735,-0.00892008754520277,-0.0075601740851502395,-0.006296255158169395,-0.0018284819596522284
2021-12-07,0.0,-0.01740704271711461,-0.02801319858323319,-0.021683886347607307,-0.01457465212510618,-0.0011596950142332863
2021-12-08,0.0,0.019230436461143842,0.014907085578000977,0.010558532308223411,0.02076487267513776,0.0152761581895673
2021-12-09,0.0,-0.007960719009415052,0.0029423789059949247,0.005186328256852435,-0.00039969645164756874,0.0027989469891138265
2021-12-10,0.0,0.019799660341138205,0.020771983212664068,0.0162684880443655,0.01549328378241573,0.0008147162808333032
2021-12-13,0.0,0.0017526163534912543,-0.00020872663167943452,-0.002170204404072851,-0.000729277384595961,0.002425237599418184
2021-12-14,0.0,-0.00861858619465573,-0.0011456202736143562,-0.002306635733260287,0.005010753670240287,-0.01463390681522353
2021-12-15,0.0,-0.007970798936033818,-0.010344977236002594,-0.006772421852947052,-0.011635762967962782,-0.0014946955443104315
2021-12-16,0.0,0.010423261192967737,0.0048693882816243095,0.0027324588210434044,0.003548475322564593,0.017774304642096183
2021-12-17,0.0,-0.001764294193293403,-0.015806620987101457,-0.018192401903045042,-0.01355166949930319,-0.020099221076542016
2021-12-20,0.0,-0.03623954486378837,-0.008215079942584936,-0.01132388843434753,-0.018612903459593655,-0.03257905656614316
