date,wfa_oos,benchmark
2020-03-17,0.011029307454278818,-0.004871453710459717
2020-03-18,-0.0016573200660295413,-0.01979146449289415
2020-03-19,0.006911938438625546,-0.012972119705411678
2020-03-20,0.006732807899568612,0.0178680389736674
2020-03-23,-0.05110248493259551,-0.0336442918849672
2020-03-24,0.016515705739234412,0.026853165869286322
2020-03-25,0.02539422397551126,0.026870908744837996
2020-03-26,-0.011123841671194686,-0.006573503970428551
2020-03-27,-0.0042376723423667865,0.003247657549248828
2020-03-30,-0.012683346740550772,-0.009689870244686039
2020-03-31,0.003107687100568692,0.00327970583352144
2020-04-01,0.004800864400488496,-0.0030058380536927
2020-04-02,0.0313266761383497,0.016176518606397794
2020-04-03,-0.00925555237410972,-0.005706206671254543
2020-04-07,0.016690767375456925,0.02283732178540454
2020-04-08,0.0009870105317111428,-0.004655057108703953
2020-04-09,0.001647450057800083,0.003298645095414665
2020-04-10,-0.010299629707010231,-0.006230209264371345
2020-04-13,-0.013785206152652413,-0.004223730360449651
2020-04-14,0.017280042978929086,0.01930055471776515
2020-04-15,0.002281660077263226,-0.007407794651959065
2020-04-16,0.007324436923844338,0.0013219710535741225
2020-04-17,0.0024227803827658817,0.009759676833982933
2020-04-20,0.006589742134233571,0.0036385040721553796
2020-04-21,-0.005031527402191026,-0.011784214705744978
2020-04-22,0.0029535448317860695,0.008227307939759232
2020-04-23,-0.003013117263896007,-0.0025082174726127615
2020-04-24,-0.005170425259073648,-0.008559305437691789
2020-04-27,0.002125444760405721,0.006794891716289664
2020-04-28,0.00537460095674521,0.006900755211535214
2020-04-29,-0.0032663723020067716,0.004645181403686527
2020-04-30,0.014360195420874813,0.011779065587802506
2020-05-06,0.011142776726528969,0.006049716555316387
2020-05-07,0.0024964772065686515,-0.0028859955541442606
2020-05-08,0.00240657939060898,0.009867792473164938
2020-05-11,0.0006619193003275897,-0.0008678934913034508
2020-05-12,0.0028662111103809466,1.5150826477627888e-05
2020-05-13,0.006246223238789636,0.002022604690624874
2020-05-14,-0.0007744183643417815,-0.010843570843570904
2020-05-15,0.0008933161876092678,-0.0031590586005370014
2020-05-18,-0.002142828790053793,0.002578702828139212
2020-05-19,0.0047382156978818665,0.008498792987858605
2020-05-20,-0.0012683540836883535,-0.005315639810426598
2020-05-21,-0.005707569333232913,-0.005445692998104268
2020-05-22,-0.01117052558692335,-0.022926626109218917
2020-05-25,-0.0011274734955328907,0.00137550143041687
2020-05-26,0.0114737447817222,0.01134666207055024
2020-05-27,-0.013420627324488508,-0.007013068165679814
2020-05-28,-0.0012880153054814051,0.0028656051965747498
2020-05-29,0.0027567799115857917,0.002694061914158219
2020-06-01,0.0181154035072532,0.026976845219316203
2020-06-02,0.002071436548600576,0.003079565083825564
2020-06-03,0.0030703157315676226,2.00824888227924e-05
2020-06-04,0.0008483065000251887,-0.0003664980608236723
2020-06-05,0.0006218725414026751,0.004786311049949976
2020-06-08,-0.0031003695655506315,0.0051733833177132205
2020-06-09,0.004844735062711036,0.006235781150934372
2020-06-10,-0.0025449451000037395,-0.0018087338122030339
2020-06-11,-0.0012269078727310337,-0.010849788722457787
2020-06-12,0.003130310945575535,0.0018018559115888788
2020-06-15,-0.004751968293480833,-0.012013249797655834
2020-06-16,0.008186161500183559,0.015064513437454963
2020-06-17,0.002570074597881037,0.0007522598933384916
2020-06-18,0.005878515504347033,0.006668176692992578
2020-06-19,0.009860968556388178,0.013433455807812411
2020-06-22,-0.0006342339669072702,0.0008148905387304062
2020-06-23,-0.00019713936996766678,0.004812228032325283
2020-06-24,0.0006627694366101185,0.004172944279063229
2020-06-29,6.588919257545685e-05,-0.007071773548619209
2020-06-30,0.0013254417358555546,0.01319797942438905
2020-07-01,0.002576434860965674,0.020129876367688482
2020-07-02,0.0031416181681056116,0.02073082880940169
2020-07-03,0.0007544985445833966,0.019318056016827345
2020-07-06,0.002327664620588273,0.05667707484840245
2020-07-07,0.0008429604662420166,0.006004166943249567
2020-07-08,-2.212860416070069e-05,0.016148978423330185
2020-07-09,0.0,0.0139861751152075
2020-07-10,0.0,-0.018104557745978522
2020-07-13,0.0,0.021003002232213186
2020-07-14,0.0,-0.009534387260558552
2020-07-15,0.0,-0.012944458660741454
2020-07-16,-0.0023500211335254523,-0.048102317013280826
2020-07-17,-0.0034193235465819955,0.006299474121228776
2020-07-20,0.009572218817535961,0.02983695293418709
2020-07-21,-0.0015842691471850195,0.0022947246971347646
2020-07-22,0.005922898854862395,0.004990364609979814
2020-07-23,-0.0037485815210317568,-0.0004263487787546927
2020-07-24,-0.014431922356511943,-0.04389445807267567
2020-07-27,0.0022922848275354923,0.005073697340414851
2020-07-28,0.0013701906136372748,0.008791087458181135
2020-07-29,0.014757049684470863,0.02424336618318579
2020-07-30,-0.007423349077665461,-0.004885648887264726
2020-07-31,0.008833793338810778,0.0083545418425095
2020-08-03,0.011591215819509075,0.016242638523551456
2020-08-04,-0.0009458412859668575,0.0009410413492310088
2020-08-05,0.0001198445654624545,0.00027429959378522106
2020-08-06,-0.002731027917588561,-0.003003908220660545
2020-08-07,-0.0033263747143380245,-0.01151223240306043
2020-08-10,0.0005621444624836758,0.0035981843400390012
2020-08-11,-0.006867739261241183,-0.009119827635469369
2020-08-12,-0.0094799068517678,-0.007292098304490957
2020-08-13,0.0010834424586275621,-0.0025668941656411537
2020-08-14,0.008162743682500924,0.014867194022059271
2020-08-17,0.009934183316984433,0.02350875626776161
2020-08-18,0.004760013710456211,-0.0005129557674294905
2020-08-19,-0.015767402717735524,-0.014976853198580442
2020-08-20,-0.0024001410219365964,-0.012979150670368145
2020-08-21,0.002491154749278259,0.008482309821228329
2020-08-24,0.013671110142777679,0.00784302921904545
2020-08-25,0.001694753913055046,0.001282630865145018
2020-08-26,-0.015514416043513815,-0.01172208864015789
2020-08-27,0.007602351219573295,0.005358967984309793
2020-08-28,0.006487001272049756,0.023866338360087447
2020-08-31,-0.0028291293899976922,-0.005790346120261747
2020-09-01,-0.0005355746514084097,0.005377661319457827
2020-09-02,-0.0024825070513180866,0.00036554236574071197
2020-09-03,-0.008263116029944185,-0.00553067885521763
2020-09-04,-0.0007369690449251176,-0.009731996429387046
2020-09-07,-0.015867538936079065,-0.021141582568518946
2020-09-08,-0.00015128041763962842,0.0053583245705524085
2020-09-09,-0.022704145351369696,-0.023389620376662368
2020-09-10,-0.011444996735700689,-0.0005692984541694202
2020-09-11,0.013623296302257023,0.009886555593869861
2020-09-14,0.016377064161418143,0.00513692709323843
2020-09-15,0.006783715101645334,0.0080476451553948
2020-09-16,-0.0028515075182292114,-0.00663754564379071
2020-09-17,-0.005378800777546447,-0.005292698009172536
2020-09-18,0.011374263239016122,0.022531088714812686
2020-09-21,0.002390607968327876,-0.009638828901287422
2020-09-22,-0.00638354494193672,-0.011866317945701033
2020-09-23,0.00690875329012977,0.003574386939789731
2020-09-24,-0.015572534357667103,-0.019186085251906126
2020-09-25,-0.0009087081918084721,0.0015230973883813004
2020-09-28,-0.009705525305320171,0.002601739160878802
2020-09-29,0.008569391150687913,0.002158488490607624
2020-09-30,-0.000621531307190503,-0.0009582298880614903
2020-10-09,0.019749650661262354,0.020434232898809856
2020-10-12,0.02312954898103037,0.030338763634499166
2020-10-13,0.006741572453901095,0.0033256205475249434
2020-10-14,-0.007016671614229173,-0.006633327822780477
2020-10-15,-0.005317562733052827,-0.001739094256412499
2020-10-16,0.00127804768224411,-0.001471219528459411
2020-10-19,-0.007896565698533827,-0.007552674636035928
2020-10-20,0.004158949652017759,0.00798655869321574
2020-10-21,-0.00950503663705172,-0.00013351496932290097
2020-10-22,-0.00694482308912385,-0.0030983782024399664
2020-10-23,-0.014968925560512358,-0.01245086835859499
2020-10-26,-0.0020286634771685967,-0.005775152644172166
2020-10-27,0.0033448747465126684,0.0017138325901040474
2020-10-28,0.0029781599065813995,0.008084217156670848
2020-10-29,-0.00013743528800805893,0.007525431313815778
2020-10-30,-0.009532884823577264,-0.01625629593624034
2020-11-02,0.0017379938220123475,0.005430928177572181
2020-11-03,0.016917339178171332,0.012016954645687417
2020-11-04,-0.0002790328410269231,0.0075561583737304705
2020-11-05,0.010340054988455714,0.014843175463161051
2020-11-06,-0.0060637003612180294,0.0001248692455237954
2020-11-09,0.013950410172415327,0.01957336892003636
2020-11-10,-0.0029178867153652355,-0.005514569343651909
2020-11-11,-0.0056234815142761595,-0.009887199528450519
2020-11-12,0.004827811200134358,0.0007258048074374468
2020-11-13,0.0008739978613295892,-0.010514499456041104
2020-11-16,-0.0013012490888213324,0.00974294038317014
2020-11-17,-0.009046891817706737,-0.0019126580032911011
2020-11-18,-0.0006804789415178697,-0.0006374124324025621
2020-11-19,0.008274695435711923,0.007424867172151739
2020-11-20,0.0010978225585692924,0.0031047140923581296
2020-11-23,0.0014928485637471843,0.012489657697606127
2020-11-24,-0.004539320213441633,-0.006141821327744212
2020-11-25,-0.011030590617782004,-0.012783733960022414
2020-11-26,-0.0025175157551569033,0.0018103325391491953
2020-11-27,-0.0009666437170512753,0.012435995682567036
2020-11-30,-0.004541767829385172,-0.004119844923576199
2020-12-01,0.00970303916516207,0.02154125296104037
2020-12-02,0.0030236111636704394,7.89406169210416e-06
2020-12-03,0.002764918276857565,-0.0019892878428462435
2020-12-04,0.0056888453546444515,0.001752006106314763
2020-12-07,0.0008587048003522172,-0.00862232328974799
2020-12-08,-0.00048620304212240907,-0.0024610532352097314
2020-12-09,-0.009460768813865076,-0.013409502822422925
2020-12-10,0.0020043798499018318,-0.00044105448439102357
2020-12-11,-0.003473478488592132,-0.010300535166338887
2020-12-14,0.001947405611604263,0.0092460983755418
2020-12-15,-0.001307316462532799,0.0020790947629507617
2020-12-16,-0.005227961799396329,0.0017734727305815934
2020-12-17,0.006186801648747996,0.012840466140613183
2020-12-18,-0.0010687063699478447,-0.003489799660387094
2020-12-21,0.008741043635623192,0.009374056244337403
2020-12-22,-0.010741868427901138,-0.016261660761981656
2020-12-23,0.005871922376958843,0.008530103106488163
2020-12-24,-0.0033379570334914365,-0.0014179807953472734
2020-12-25,0.004429828576845982,0.008397966408134394
2020-12-28,-0.002202854563945393,0.004442672664274783
2020-12-29,0.0028486854718548144,-0.004239388201192296
2020-12-30,0.00874067820907905,0.01403348046972619
2020-12-31,0.006735784180145497,0.019082036329787888
2021-01-04,0.003707958305869475,0.010828412926549902
2021-01-05,-0.001358681204961946,0.019131616714631816
2021-01-06,-0.006808569977808438,0.009158982956132933
2021-01-07,0.01623880895339996,0.017717948859934163
2021-01-08,-0.015336012642367941,-0.003306333723878452
2021-01-11,-0.0056846965141443976,-0.009875478352012523
2021-01-12,0.027596131902149008,0.02852149174073193
2021-01-13,-0.02226184432673101,-0.003284283506213903
2021-01-14,-0.01640866913600837,-0.019274036970439057
2021-01-15,0.006096278347197212,-0.0022630638008503956
2021-01-18,0.015135919439442582,0.011073491044469863
2021-01-19,0.0001537550672050303,-0.014677848408631289
2021-01-20,0.01718081086533989,0.007155835748650086
2021-01-21,0.013480915988529851,0.016167466762105898
2021-01-22,0.016020832685434767,0.0008643352974049279
2021-01-25,0.02142629300545848,0.010079392722872393
2021-01-26,-0.013804872501958332,-0.020076716341504985
2021-01-27,-0.0032102743355815824,0.0027262981659612606
2021-01-28,-0.02290715986689866,-0.02729015918958022
2021-01-29,-0.006939364674335772,-0.0046827867602480255
2021-02-01,0.013797616837613836,0.012274008026965655
2021-02-02,0.02308399497449304,0.015401511725563699
2021-02-03,0.002894163322418549,-0.0028885184572512435
2021-02-04,-0.017119265335195588,-0.002050973528768374
2021-02-05,-0.012758208199295011,0.0017281853140784786
2021-02-08,0.026298480569973488,0.014799185178566043
2021-02-09,0.015432622723885006,0.021868755121698724
2021-02-10,0.01478311064421179,0.021362057595075923
2021-02-18,-0.005396288956428204,-0.006773742535797211
2021-02-19,-0.014062390366190392,0.0018133340729979963
2021-02-22,-0.016776590634665287,-0.03140941780703399
2021-02-23,-0.009729267296156918,-0.0031550757236039617
2021-02-24,-0.01689020259455691,-0.025467455960657248
2021-02-25,-0.0008177099534665188,0.005883142653795748
2021-02-26,-0.011856572902797291,-0.024279832381398192
2021-03-01,0.027882322996802007,0.015368875497492773
2021-03-02,-0.008824292193524281,-0.012761175024636473
2021-03-03,0.006366513434103952,0.01917515790811697
2021-03-04,-0.024732009651192908,-0.03145513470684369
2021-03-05,-0.005003585188848569,-0.0033915893885481108
2021-03-08,-0.03348264387497731,-0.034730561678194105
2021-03-09,-0.019448745885608753,-0.021460545430923572
2021-03-10,0.01058587479659129,0.0065600482800241
2021-03-11,0.02222946004666473,0.02490401929806696
2021-03-12,0.009257582648601052,0.003541189730549732
2021-03-15,-0.01258356009908789,-0.021537469055918912
2021-03-16,-0.002617630223318857,0.008702145152257756
2021-03-17,0.011586399487826552,0.004232816732816724
2021-03-18,0.0025072591852332684,0.008020216198837193
2021-03-19,-0.01949833983324421,-0.026193314753479857
2021-03-22,0.014017901188739357,0.0099978230868627
2021-03-23,-0.015985556940134385,-0.009471738034268262
2021-03-24,-0.015268786721092375,-0.01608224784149337
2021-03-25,0.005831207165561805,-0.00047477118666405804
2021-03-26,0.02725737058911674,0.022661808438295905
2021-03-29,0.001864524136480139,0.001764592625233652
2021-03-30,0.007546634436361243,0.009481105158038128
2021-03-31,-0.010569453913591894,-0.0091015618099487
2021-04-01,0.014894974587217197,0.01236441141281519
2021-04-02,0.009588084293539889,0.009935861062303708
2021-04-06,-0.005436971855434445,-0.00411116019188007
2021-04-07,-0.003955741712848634,-0.007120151585303769
2021-04-08,0.0013996181697926897,0.0016595672977073317
2021-04-09,-0.01388676386777489,-0.015036549750499284
2021-04-12,-0.02102173839895874,-0.017395051774060977
2021-04-13,7.182817534602999e-05,-0.0016391288969732631
2021-04-14,0.011338999977422456,0.008298175575548017
2021-04-15,-0.0005120289062020925,-0.006356625567448315
2021-04-16,0.004870230254633442,0.00347749127596253
2021-04-19,0.019416352641086706,0.02433258560905971
2021-04-20,0.006560270520049634,-0.0007175124139477962
2021-04-21,-0.000741906913591306,0.0030235847479131994
2021-04-22,-0.0025845459800145185,-0.0018632054193781222
2021-04-23,0.009274706697263302,0.00907994120929656
2021-04-26,-0.0044433618167061045,-0.011334936568363041
2021-04-27,0.0029302815843850155,0.002615594299265167
2021-04-28,0.008050969286196774,0.005641859770710855
2021-04-29,-0.0012281787444614683,0.008776693415428971
2021-04-30,0.003987082354439383,-0.007877354928284785
2021-05-06,-0.00814613466864174,-0.012173342780019025
2021-05-07,-0.004135645124778161,-0.012856838012139549
2021-05-10,0.0041598553013612255,-0.000726573993454882
2021-05-11,-0.005552844621407864,0.0061373041530961014
2021-05-12,0.0023942581741571377,0.004278268625101056
2021-05-13,-0.011678407650603082,-0.010224896175080045
2021-05-14,0.018106554224540664,0.023557121312565377
2021-05-17,0.017294857811548336,0.014558006022787895
2021-05-18,-0.0032567263409026387,0.0005033760913715213
2021-05-19,0.013767110326876506,-0.002955123756650413
2021-05-20,-0.0012871649822949454,0.0027338093332327507
2021-05-21,-0.002966099005538824,-0.010076334111649543
2021-05-24,-0.00379234796316098,0.004175959019506736
2021-05-25,0.013480332105962195,0.03159483201728608
2021-05-26,0.00463215382083129,0.0003967298927514129
2021-05-27,0.00011379401463787652,0.0033154217859296953
2021-05-28,0.01021164345318402,-0.003210802082338038
2021-05-31,0.029592611204017526,0.0019695212822936625
2021-06-01,-0.001907865587312178,0.0018962519483005646
2021-06-02,-0.008952992911869443,-0.009680475056536575
2021-06-03,-0.0012884755129236184,-0.006555802773928865
2021-06-04,0.013058072188130548,0.005135777473745495
2021-06-07,-0.008352724054077469,-0.0008803016879074255
2021-06-08,-0.006186621113315502,-0.00862318881770796
2021-06-09,-0.0033614944903484676,0.0008275804071771198
2021-06-10,0.004317507299587234,0.00668773692100566
2021-06-11,-0.006551831404121559,-0.008872287995568717
2021-06-15,-0.006472115985681741,-0.01112791165042959
2021-06-16,-0.024925269102912446,-0.01665905360626807
2021-06-17,0.010314591313888663,0.004212192131074044
2021-06-18,0.013917139110030919,0.00011368336048023231
2021-06-21,0.021643368810427346,-0.0023674808475110387
2021-06-22,0.011276526298718196,0.006241172090939884
2021-06-23,0.005772725183575374,0.004925656363721664
2021-06-24,-0.0014605709286159786,0.001666864177767735
2021-06-25,0.009120563568802345,0.016291793784680708
2021-06-28,0.013853471824301383,0.002250012881753083
2021-06-29,-0.004948730609743572,-0.011657044495559599
2021-06-30,0.012820735824806502,0.006454049097011083
2021-07-01,-0.0031936944688257403,0.0010757957442897315
2021-07-02,-0.012501951958091334,-0.028403376127702384
2021-07-05,0.006829373595908732,0.0009190887048524665
2021-07-06,-0.003472179224910121,-0.000528924709828682
2021-07-07,0.02710295115970453,0.011290354311345396
2021-07-08,0.0022209199539873843,-0.010160509990292721
2021-07-09,0.003301967680057812,-0.0036987103646434205
2021-07-12,0.019952341499943262,0.012480668476202661
2021-07-13,0.0021179390652334615,0.001829442925861846
2021-07-14,-0.011260876663013767,-0.011477800898465729
2021-07-15,0.009623158565430378,0.013452473697049827
2021-07-16,-0.018321367613802462,-0.011004647226223185
2021-07-19,0.0013466197048605819,0.003674356251606836
2021-07-20,0.012984839775486789,-0.0008800251882764565
2021-07-21,0.015995088429503913,0.006860455784802877
2021-07-22,0.0022975813989713195,0.0014988219376210754
2021-07-23,0.005756448157635627,-0.012135682049788987
2021-07-26,-0.019462712937264173,-0.03221115964497567
2021-07-27,-0.01942657669902358,-0.035325766958357874
2021-07-28,0.0005142778501922371,0.0019299940437478291
2021-07-29,0.02388285660701468,0.018861543373777545
2021-07-30,0.0007709459316696875,-0.008061406890750522
2021-08-02,0.014135335868084714,0.025476131585456363
2021-08-03,-0.020566538616212132,0.00014593391625838947
2021-08-04,0.03780121375382443,0.008995918499693945
2021-08-05,0.004768874529662696,-0.006061640740331664
2021-08-06,-0.00707860437400151,-0.005478239607813795
2021-08-09,-0.011772219787899342,0.01300400685961356
2021-08-10,-0.005253198525318588,0.011551360328629023
2021-08-11,0.008647528093254022,-0.005514410636209388
2021-08-12,-0.006884212439893171,-0.008372313741441206
2021-08-13,-0.0032463541352479087,-0.005503332763630353
2021-08-16,-0.022182948733343744,-0.000992725405278616
2021-08-17,-0.022833680211550706,-0.020981285430078933
2021-08-18,0.001606148049188537,0.011750113697440723
2021-08-19,0.01394749471059368,-0.006558730262512524
2021-08-20,-0.004963463665447069,-0.019100642926777045
2021-08-23,0.030333044370024015,0.01396649801751626
2021-08-24,0.006041417468633573,0.01085841666873466
2021-08-25,0.0009041840649016806,0.0019986130402851465
2021-08-26,-0.01892848218490061,-0.019711483495843396
2021-08-27,0.018923663351773118,0.005296140252956771
2021-08-30,-0.00614906856916468,-0.0028526799032118078
2021-08-31,0.01029350523598623,-0.0015914336822993036
2021-09-01,-0.018723910862893305,0.013286554672559792
2021-09-02,-0.006997847307679953,-1.026807900672555e-05
2021-09-03,-0.014962197851387539,-0.005411333200531332
2021-09-06,0.019197073242536375,0.018721634668990017
2021-09-07,0.02154920378015368,0.011978766572147359
2021-09-08,-0.007629925586444308,-0.004145945285539465
2021-09-09,0.006416624497837575,-0.00042637662329825243
2021-09-10,0.01861789308242139,0.008754509548270617
2021-09-13,-0.012561893655471668,-0.00436020999218123
2021-09-14,0.01250791838037521,-0.014924894724400284
2021-09-15,-0.0016345702059995231,-0.010135932123420899
2021-09-16,-0.03374535278022483,-0.012249040539763167
2021-09-17,-0.006067793404586463,0.010033903945753542
2021-09-22,0.004100470578558249,-0.007036742628615533
2021-09-23,-0.0007195775412100184,0.006518353218838646
2021-09-24,-0.011193431012767596,-0.0007768070551388284
2021-09-27,-0.015370548897459979,0.005761501867229679
2021-09-28,-0.009551126300454542,0.0013244843019906138
2021-09-29,-0.01663117209195678,-0.01021739085922313
2021-09-30,0.014943050716349682,0.006712964399567145
2021-10-08,-0.00911886030687732,0.013061043321729748
2021-10-11,-0.006697731406291044,0.0012677639078770842
2021-10-12,-0.018650716118354966,-0.01060534541822733
2021-10-13,0.01732125659848063,0.011521671471628858
2021-10-14,0.0018230326682067476,-0.005364253022705934
2021-10-15,0.014509860884234541,0.0037650525784505007
2021-10-18,0.004435298427601016,-0.011623828341217002
2021-10-19,0.009908764029348871,0.009834289957700859
2021-10-20,-0.0004060177433805265,-0.0025473721844834207
2021-10-21,-0.0013807322420701263,0.003633268026834058
2021-10-22,-0.00983610480767184,0.006434632976326959
2021-10-25,0.016042857947234545,0.003990136559853141
2021-10-26,0.004582167300266449,-0.003297506586980248
2021-10-27,0.0033216092588207752,-0.013084564082932126
2021-10-28,-0.00683663188852814,-0.006945465235925208
2021-10-29,0.0026841134314326775,0.009175311565867705
2021-11-01,-0.0045103636989673535,-0.003683203735355467
2021-11-02,0.007316352688240354,-0.01039526120036216
2021-11-03,0.002190961650297933,-0.0038720208270919265
2021-11-04,0.0018263437719661989,0.009879467591488389
2021-11-05,-0.004583008256262973,-0.005420293546174015
2021-11-08,0.009335489909491101,0.0012039608867595586
2021-11-09,0.00820815338739308,-0.0002970186750492765
2021-11-10,-0.004637264256755013,-0.0052715846115121145
2021-11-11,0.011675113339832744,0.016066572775601085
2021-11-12,0.01187067067510048,-0.0020985373521276163
2021-11-15,-0.02303167066835361,-0.0012253573276981289
2021-11-16,-0.008280818702437883,0.00019252905345346072
2021-11-17,0.009665982734980875,0.00049761228017009
2021-11-18,0.0033285131540424936,-0.009851097579696044
2021-11-19,0.007412987045921161,0.01084004117727333
2021-11-22,0.021390343686130516,0.0045684511028492025
2021-11-23,0.0002073638543801307,0.00019338816057334896
2021-11-24,-0.0028609621532790157,0.0006736747840068169
2021-11-25,-0.002229627351014766,-0.00411254794921756
2021-11-26,0.009941011652902695,-0.007415591736036675
2021-11-29,0.004158386060867121,-0.001792133132241358
2021-11-30,0.0012831199147306683,-0.003996767956598313
2021-12-01,-0.0163289586785062,0.0024461768656238725
2021-12-02,-0.0040030139263939534,0.002541366887909291
2021-12-03,0.008119810830688313,0.0092377516391553
2021-12-06,-0.01744722737214835,-0.0017139289372417599
2021-12-07,-0.013344753660754369,0.006025401523110485
2021-12-08,0.017409450384529398,0.014999695252026601
2021-12-09,0.004752021987650471,0.016565484304223554
2021-12-10,0.012660349968416293,-0.00464096056266472
2021-12-13,-0.0031816686881027422,0.005673455823007156
2021-12-14,-0.002826504692825431,-0.006707580943388858
2021-12-15,-0.01301122638000772,-0.008673782600946645
2021-12-16,0.0019683621212160285,0.005759204139115903
2021-12-17,-0.013027418769736163,-0.015883672014189276
2021-12-20,-0.014845269556723377,-0.015003753965883382
2021-12-21,0.0021361108457274643,0.00677605615910104
2021-12-22,0.003902557159498854,0.0001953804729428743
2021-12-23,-0.003281411305241802,0.0069773830235326795
2021-12-24,-0.02249655991430789,-0.0055367628931808355
2021-12-27,-0.002291355526448165,-0.00041045731447131306
2021-12-28,0.017851621676217344,0.007448183895335303
2021-12-29,-0.005280891179110073,-0.01462481537381266
2021-12-30,0.0010176724797876272,0.007787479420413357
2021-12-31,0.008629504513607222,0.003832157203784936
2022-01-04,-0.017227090003261666,-0.004574556156724974
2022-01-05,-0.02347339291234919,-0.010096039465042228
2022-01-06,0.0031685492837861657,-0.010248309408971035
2022-01-07,-0.013518286320278924,0.000859236690652132
2022-01-10,0.0010077623925049968,0.004495714762658309
2022-01-11,-0.004886731353353316,-0.009553988914234979
2022-01-12,0.018192207756970977,0.009965046261075416
2022-01-13,-0.014786069017457562,-0.016439724449911042
2022-01-14,0.0070056892802974275,-0.008222966394736075
2022-01-17,0.01068467178527358,0.00857886953559861
2022-01-18,-0.002171865836191422,0.00966379151214114
2022-01-19,-0.010105633022227714,-0.006849699273894561
2022-01-20,-0.0055896559690118836,0.009022295298700023
2022-01-21,-0.0016651009961086698,-0.009163451511451148
2022-01-24,0.010599996439915492,0.0015546177167833353
2022-01-25,-0.0162002905790861,-0.022622912462343936
2022-01-26,0.00016745053846717675,0.007237439750344743
2022-01-27,-0.021891657762315126,-0.019614583930174456
2022-01-28,0.0025363387651490587,-0.012145337108323107
2022-02-07,0.010679993563619377,0.015408313740613577
2022-02-08,0.0027160863338388263,-0.005463855902669068
2022-02-09,0.01062401548926519,0.00939296167958048
2022-02-10,-0.005736884878073927,-0.0026224941208842223
2022-02-11,-0.011882620339234491,-0.00828904320388979
2022-02-14,0.000915472042750146,-0.010803233798409195
2022-02-15,0.028048044871502507,0.010635610070105939
2022-02-16,0.00583777926431121,0.003889045890306697
2022-02-17,-0.0002823566713610439,0.0024188012533592484
2022-02-18,-0.0020744128806871698,0.00476976384484451
2022-02-21,0.0035987075881675195,-0.0036398895778329
2022-02-22,-0.0071352611853364445,-0.0129814362871713
2022-02-23,0.01021169372162251,0.01069051080528638
2022-02-24,-0.009335401988696685,-0.02027449411103066
2022-02-25,0.003644782512810411,0.0097365608965585
2022-02-28,-0.00018544576746052366,0.001799528580362031
2022-03-01,0.0030178817764983574,0.008302685713662106
2022-03-02,-0.001009053680899463,-0.008894536213468696
2022-03-03,-0.0016979287294552545,-0.005890446861486098
2022-03-04,-0.0021817319460509673,-0.0121275235465097
2022-03-07,-0.01332469183958627,-0.031947567292274215
2022-03-08,-0.021729904104802137,-0.02007682446620307
2022-03-09,-0.009626715807839435,-0.009152738671024174
2022-03-10,0.02575145258061075,0.01573225123333377
2022-03-11,0.001602641438559534,0.0031867015775104424
